task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,8.13426404,-13.02034125,5.555479332,2.092531426,10.59890475,-11.53506002,11.1344405,2.114304536,-19.24352718,12.11225654,-17.01814491,-16.92228337,12.25135597,10.06988175,1.838636386,6.759362786,-2.70873071,-7.364957914,10.61393895,0.643166488,2.998427089,11.33623488,0.305696892,0.685382447
1,10.51284057,-9.077248706,7.940184727,5.057116092,11.61527637,-10.19350871,11.96098831,6.515123807,-23.53730206,14.71222474,-17.12696265,-17.10812279,11.1139374,5.273224598,-1.285090448,12.00329655,1.632154233,-4.409401789,14.84375494,-0.526843831,3.394581393,16.0249595,-0.876602439,0.898982016
2,10.84968392,-12.9571903,9.782039184,6.874084867,8.195240232,-9.160370505,11.19699273,1.537024992,-23.90568441,13.46266786,-13.69465039,-12.90194706,17.34088256,9.37643854,3.011882715,8.48386677,1.860850668,-9.000168344,16.39124978,0.235979051,-1.417537401,11.26355234,-4.979432465,0.55471396
3,13.3566546,-13.91137303,8.052174509,8.003304637,15.53661531,-7.21116974,13.25536384,6.818302384,-19.8814428,19.17427811,-18.22643131,-12.82119138,15.56692,10.97337954,-0.153352842,9.820057929,-2.226278818,-5.782650504,12.11553253,3.454851456,3.560567334,15.61638117,-4.224577615,1.428485359
4,16.15655492,-11.65086233,7.92237592,11.69897287,15.26622072,-5.740281398,14.79563913,2.428339177,-20.44591117,21.8530459,-19.09069351,-12.4910504,23.03772516,11.35575409,6.558288465,14.7959934,3.091407498,-4.695881294,17.24104252,5.21603967,-0.821866102,17.41698717,-4.02588782,0.1535441
5,19.16432642,-12.34940058,4.256364943,14.54811118,18.50696878,-1.160109016,14.70189597,7.127998684,-21.21305948,20.95156686,-16.28294844,-11.50333094,21.70187853,10.09315535,6.378791213,10.69206146,-0.628826581,-5.920720938,13.54745889,4.956400737,3.112754716,13.55839503,-5.305172024,-4.481785809
6,17.11493595,-17.30847918,4.663094229,14.15446334,16.71685467,-0.064855333,17.02277992,1.943989986,-23.29986177,23.92864673,-21.10564855,-11.26081394,29.21852964,10.45149442,5.050658357,12.80754694,2.862735583,-6.894281392,14.83911705,4.502923241,-0.628178818,14.95614051,-4.990948654,-3.212864643
7,25.04135669,-19.17600492,7.287698419,16.77058661,20.92656469,-0.590388607,14.63985215,3.460152854,-22.04578314,30.25799457,-17.87082698,-10.7239731,30.4267803,8.503822351,6.288187925,13.36360296,-2.017440606,-11.08986688,18.44016081,5.312520471,5.018143093,18.37228657,-0.757194652,-4.766724071
8,23.92816818,-15.43819749,3.246781267,23.58662238,19.43906911,1.376188367,19.51733486,1.914559648,-26.47317236,33.58679245,-22.12106271,-12.98404784,33.29063738,9.118635654,11.25499635,18.10602756,-1.664270092,-8.767808386,19.76150966,4.060927164,4.486654834,18.6630066,-1.076135703,-5.114499518
9,28.95852787,-20.20272417,4.80609719,27.19898597,21.71624869,6.379604007,16.61730259,3.652302585,-28.57203441,38.08192028,-19.06860867,-13.64585494,37.13423072,9.331842278,9.446091467,15.62286375,-0.415784674,-13.99134343,16.09797447,5.83367247,5.140587253,19.59706181,-0.780374328,-0.450718071
10,32.52574512,-18.55633605,2.948857981,31.70151396,27.77374018,3.692979343,20.65391001,7.187136436,-23.63145542,36.16189539,-22.97671718,-8.757521148,45.30766403,12.92985101,15.57843215,16.61286649,-1.525981889,-15.56798454,17.14952326,1.309370377,1.345259042,21.43215673,-1.411428536,-1.155119516
11,32.27909123,-22.93910796,6.888130039,31.54452315,29.21054997,7.620857129,22.96702809,7.488904226,-24.08930223,39.5815419,-25.00845487,-11.38246402,44.52626513,12.5321492,12.2662175,21.8228677,3.417154195,-11.86320902,21.2963864,4.562703478,0.142484704,22.21740116,-1.076923685,-4.888471611
12,37.96699481,-25.14232679,3.064714554,35.62332164,29.9768831,13.71351376,23.0769114,7.393294482,-24.62336461,43.32341482,-24.95332374,-6.568821334,48.31864717,9.506817775,19.33696423,19.32885974,3.146491423,-12.45033737,20.93383189,4.616559668,5.741982966,17.11609459,-2.237825013,-0.323698466
13,40.41014407,-25.50272134,7.833940775,39.89574098,28.52625315,14.30770032,20.33366839,2.762796264,-28.34613798,50.84114559,-22.11832684,-4.988993483,51.69935209,13.71992038,19.31096038,20.53884535,-0.055344972,-12.00826352,22.19062422,1.491749137,1.9238895,22.3066387,-5.459955577,-5.536240988
14,38.62890607,-27.21274512,4.420970827,47.89382705,33.85866206,17.89407632,21.76169505,2.366710739,-23.21597967,49.49673269,-25.36637332,-9.738008449,60.16540629,14.38779785,17.81671035,25.32282788,-0.109012404,-16.72693361,23.04162444,2.523601463,1.196558613,22.88064204,-1.143452062,-1.515391136
15,45.64087386,-28.9701426,5.406315751,50.99286745,33.81303819,19.39483099,26.68412932,2.349849369,-23.04811586,54.91632953,-21.60004385,-9.192062384,59.5638384,10.56406228,22.94131104,25.82886324,0.378408979,-14.09122142,22.9499155,2.120031427,5.616632979,19.68714824,-6.245159033,-6.531374748
