task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,0.569740782,-8.010738004,8.307182808,1.779852439,11.24641489,-11.8712394,7.25511541,5.094432253,-19.2646856,4.199685279,-14.56431187,-12.95888125,10.37066011,5.098073745,-1.315984881,11.19413014,2.961336579,-5.342067851,9.378061583,0.150174582,3.054054317,9.329254116,-3.36996371,-2.855114918
1,6.742316375,-12.81462934,5.596259856,4.689390748,6.962556528,-10.1703995,11.24689687,1.893790172,-19.5834915,6.109697819,-12.35450999,-13.72891703,11.44548979,6.161356719,-0.486261571,7.56900422,-1.341588219,-9.817770119,12.81100838,3.989314822,3.127556973,12.67454319,-2.645847483,-3.384166942
2,7.831726844,-9.913078879,8.646112822,1.905534648,7.073574073,-9.629867528,13.20816652,4.963659372,-20.19891291,13.00814899,-16.13059484,-16.91588726,10.68264724,5.148292439,-0.983442439,8.051873171,3.324596004,-4.814018331,14.0675276,3.945643287,4.230711629,12.84228978,-3.648378915,-4.122865119
3,5.409855275,-13.14977034,4.582918157,7.289809264,8.303278386,-9.554142046,8.709948168,6.025261406,-20.06471448,10.49468067,-16.74439989,-12.59626412,12.7091792,8.987113557,4.421142236,9.043413615,-0.61900847,-5.626339869,9.978174134,3.665158953,4.089139173,13.28372253,-3.632069089,-3.790368109
4,11.95927779,-13.20778419,4.675412287,5.110074987,14.97842472,-9.253972963,10.54286741,1.915285258,-25.22131356,16.80620147,-16.43033882,-13.56097706,18.09494968,9.263385634,4.999015449,13.63512823,-1.627582701,-6.694738788,9.746940863,3.458338625,3.735336941,14.76890684,-2.783930843,-4.018495381
5,13.19239116,-11.30555711,5.066630717,7.220928007,11.10106055,-3.810981576,14.60428571,5.425593921,-22.09464013,14.01369781,-17.30320068,-13.06690659,16.46325518,9.854520532,2.483586131,15.1663264,3.560854694,-10.78608236,11.43022385,3.045328738,-0.793490075,15.46950484,0.346495736,-5.078167401
6,12.64443426,-14.08167645,4.904422762,9.906265355,12.84839496,-1.264759384,16.54488043,2.112618348,-21.84557201,21.61884286,-18.42977742,-17.52942688,23.50457621,5.733398143,6.948020943,15.03302772,-2.237892816,-5.574547642,12.33849896,-0.617565591,3.827307114,12.04306876,-0.888488108,-3.720244774
7,18.95086652,-10.65697119,9.461220332,12.592967,13.695691,-0.272089263,12.62910266,1.856567239,-22.86193437,19.93860697,-15.329956,-17.4251378,27.50741304,6.517067066,3.133543994,15.4576639,3.323454487,-11.36580286,11.83215558,5.086493359,5.25776975,12.03001781,0.293819314,-1.240703445
8,15.93733958,-16.29141076,8.316492371,18.37779304,15.08740292,0.338950273,18.87393961,3.004307369,-23.33409147,26.54196341,-19.88298408,-12.93943597,29.4952746,10.24760817,3.794416239,17.48051027,3.355922765,-6.36310656,12.97423633,1.280634988,4.707208473,17.21405228,-0.345257761,0.165794555
9,19.62949902,-17.43257781,4.32331842,21.51514565,21.72233501,2.39168073,19.81047895,6.00090554,-26.39417452,28.7351989,-20.6122811,-12.66729056,33.61206511,6.126592898,10.22013216,13.73234524,3.457038705,-7.935418039,17.78399657,-0.49926008,3.705718465,17.68324155,-3.825398493,-1.163689177
10,20.79654143,-14.035103,8.463940954,25.05122674,21.89509996,0.212373107,15.09016082,6.810294868,-27.95557691,31.38626847,-20.32263639,-15.76385439,32.46662729,5.678280597,7.158445464,14.20522915,-1.204276562,-12.38610868,13.71611325,4.567618515,4.287928828,12.85116658,-4.708985561,-4.65560386
11,28.49604332,-15.27955637,5.002011777,27.10574626,19.61633612,0.409965488,15.80311649,7.764357042,-28.28859864,30.36714852,-16.78628696,-11.54103196,39.2532086,9.798883702,8.62480537,15.12171737,3.097357752,-9.436562029,17.61268383,4.446846314,4.027384896,17.67513792,-4.828380039,-0.262464658
12,30.94323486,-14.62114007,7.725581244,30.51189223,21.83816597,6.570066888,17.967171,6.631488181,-29.27610126,33.28548608,-21.4096645,-14.55044282,37.26522211,7.773951121,13.72289979,16.25238966,-0.839557441,-14.57840349,14.18793794,0.680427141,5.163240812,18.72459688,-4.422330969,-4.982401281
13,31.4620641,-19.72541136,4.31464095,32.03701677,21.56793468,4.417627383,19.07127937,3.013815271,-25.20831014,36.41145078,-23.06067263,-9.99783885,44.23337381,7.096310483,15.11845484,17.05955077,-1.570509416,-14.76602287,18.84666566,4.898690575,4.558504287,19.21506928,-0.403308841,-5.821320461
14,35.6311497,-17.21897101,4.624406086,35.39472717,27.49200613,7.174856509,22.77655994,7.158823044,-26.04945344,43.28617607,-23.80502446,-9.351756646,47.91176291,7.54684906,16.55571257,21.32899568,4.123750025,-15.12024077,16.00753684,1.609673076,5.108796338,16.63264336,-0.629845418,-5.209797404
15,36.56255133,-22.00480193,5.493141383,33.98408201,29.28874265,12.68164152,25.02665538,2.817433522,-30.45987236,46.15463012,-23.85179931,-11.52328085,46.70585089,7.864425414,16.6559481,22.36409827,3.213731582,-12.5099153,20.85151108,4.580767132,5.323760896,16.59319327,-5.753776666,-4.375742601
16,36.40282317,-19.00908386,4.757182473,41.20217488,29.23366582,11.62544894,25.25068527,7.267566025,-26.16276565,48.83205162,-25.25951417,-7.868229129,49.69743733,8.778698769,15.51395791,19.14656649,0.194314151,-16.21473425,20.16588903,1.594167023,6.077693,17.30277533,-5.677662882,-6.095305847
17,41.24290143,-24.02221489,4.142436045,40.51979261,29.9516593,15.94684581,26.16174713,2.80649005,-26.64885329,50.16570626,-24.98901977,-6.710649423,52.87425236,7.993764669,16.53111712,20.05579482,-0.162161411,-12.70988394,20.64022547,5.304394144,5.526556565,17.03079315,-1.101104726,-1.228792719
18,40.06864581,-25.62729618,5.818478915,49.61522015,26.81261713,14.91602907,23.70877494,7.523983662,-25.23846713,52.70466843,-22.18407135,-6.394825299,55.65940567,12.50491442,18.08448076,20.03129544,4.631636382,-13.64610271,17.43424938,5.773692378,2.093925362,20.89476766,-1.198909661,-2.595519691
19,42.43346181,-21.90261286,5.482183491,52.80084358,31.82565006,21.30451461,24.38376264,3.926704603,-25.30652368,52.14131996,-26.01705192,-5.268622993,62.82119146,9.039050465,18.56310788,22.28638169,1.090462165,-17.79696635,22.19381306,5.228949101,6.366670231,22.0351564,-1.697463795,-1.231472073
20,47.89788069,-21.54558353,5.319273582,51.57886171,32.53359065,22.67231722,25.01296269,6.603759434,-27.16076569,53.52678765,-26.04283957,-8.633052646,65.77091807,7.923103769,20.25963372,22.45873849,0.774058715,-15.1918104,18.95489767,1.231129217,2.09183835,21.49861492,-5.282645033,-6.535394158
21,51.54272767,-24.21146242,10.15191277,58.04363074,33.63082274,25.04342496,26.73919143,6.761869111,-25.5590878,60.43097785,-22.06166296,-3.968275897,64.27280044,13.2914042,24.38542957,24.20201749,0.614737338,-14.60433132,21.84868971,2.151320028,1.71340485,21.19398621,-4.72965181,-5.443833972
22,49.50342865,-23.62412386,6.16672273,57.25705874,33.8035772,23.44584507,30.69852089,7.041038044,-25.10077216,57.50692102,-27.30812034,-7.795165346,66.95614571,13.48932417,22.85777038,24.08798488,4.894607347,-15.75590804,18.41553054,1.360754053,1.107882651,17.51602483,-0.811049801,-6.830981444
23,55.61836018,-28.59689645,6.383657345,61.50635687,34.94497552,24.66286172,31.1090642,2.511880322,-30.51549715,64.7399918,-22.34435309,-3.234812545,69.62120309,7.404760804,26.67198316,25.06769833,0.502771638,-19.49642414,18.99704407,4.928426952,2.598531402,18.14490871,-0.488429346,-1.453119869
24,56.2955531,-25.7116531,7.06761216,68.58395826,31.01293753,30.20141785,27.928864,7.356326437,-28.97796296,66.55745588,-23.66193856,-7.979860159,71.79090489,13.03581941,27.88427075,29.89344617,1.434927939,-15.69201958,21.5619287,4.228801012,5.971083985,18.60776075,-1.555199485,-1.059477522
25,54.81597268,-31.09725485,7.284156813,71.50050731,31.08066934,28.19642401,32.54731275,6.461455651,-25.11361045,67.64488471,-24.61148437,-2.566173229,78.49876973,12.70929688,23.40981019,25.87739863,-0.33491431,-21.41862597,21.69699833,0.229268896,5.004023131,19.20628569,-5.099701018,-0.898483505
26,61.53637783,-31.06661595,12.38950828,75.57389983,30.33454356,29.29673424,31.02663197,6.968763592,-29.2698041,69.69552507,-27.76075684,-3.531095987,77.97354622,10.92794171,25.22237569,30.78950729,-0.21456613,-21.83354796,21.72378519,1.269788225,1.629862356,18.87443248,-0.407701194,-1.998792269
27,62.76191767,-33.18858594,13.71685462,77.7900436,30.89172194,34.67022831,30.43644,3.600420245,-29.73680259,71.69196708,-23.66183298,-2.870744379,83.22938415,11.76071243,29.973673,28.62500043,0.284129091,-17.06843432,17.43480382,4.152354565,4.877018282,22.8553184,-5.456967533,-5.138594633
28,60.01361643,-32.4777751,13.69830477,77.71526842,30.23980637,32.35853686,36.52820729,3.964969575,-28.61937233,69.68169911,-27.72160529,-3.052215761,86.27901371,10.25975197,31.24239171,32.15573578,4.355719238,-21.47361893,18.47489942,3.783770152,1.73628959,17.35999135,-0.386609953,-1.085943492
29,62.96108427,-32.76949825,14.99159816,80.49483421,33.0149372,34.74277636,35.99821365,7.891803535,-27.84499773,70.06291233,-25.36285767,-6.165485307,88.9157564,6.150991336,27.02286459,32.47616186,4.630331983,-21.04706061,21.40175872,-0.666690436,1.792918598,18.22848955,-4.074754886,-4.781337613
30,63.46924902,-33.69976503,10.99978572,83.37542853,29.46229623,35.90435592,32.36767679,3.274500336,-28.36808326,75.49598139,-26.07615772,-2.978888894,86.59232554,11.11067052,26.95389895,33.48578899,1.517277015,-17.20102915,17.61950583,0.255762351,1.444326819,21.93019713,-3.344155004,-0.955135771
31,70.11129797,-31.73272283,13.07347046,85.812531,28.83388669,37.63359198,32.64838159,2.955824126,-28.46954168,77.91452045,-25.31479149,-1.771247436,92.96499978,10.78152249,32.83012445,33.39702974,4.891129321,-17.95515403,16.78704539,-1.296269019,1.943239397,21.81101708,-0.417558878,-5.719390398
32,68.63586816,-30.91531936,18.78033692,92.35101518,32.71446831,39.89519454,34.95519089,1.988135659,-26.8266099,74.25588982,-25.63797495,-5.49558319,96.05459765,10.52388691,32.66318533,33.94802085,5.352653671,-22.68041182,21.83367312,3.365009245,4.274974903,16.82492293,-3.246125849,-5.932732865
33,69.2048805,-32.23306988,14.28201752,96.11312351,28.96558205,40.84017764,34.72186335,5.876606956,-28.47026973,75.48683047,-26.80686841,-5.064808894,96.66596272,4.961627823,30.37526044,30.83284482,4.347030092,-18.39326177,17.33516137,2.26989527,0.490006454,17.38049841,-3.916042577,-1.567583079
34,76.48467873,-33.50106307,20.93983016,93.72910972,28.20405583,46.87617294,39.97790263,7.540843762,-28.21685851,77.19350684,-26.93786645,-5.133791244,99.47035277,9.946382984,30.58610191,31.55373343,5.041667326,-23.79611429,21.54616172,3.511530086,-0.224220136,20.56380086,0.573735761,-5.479355378
35,73.77059229,-37.4637907,22.04888444,101.931608,30.42155922,45.08070951,39.39841201,6.020230427,-27.4489589,83.76349329,-27.80503056,-3.455096061,98.01084233,4.819402285,30.4628233,37.19366696,4.970454468,-22.76606725,17.92035064,-0.573033537,0.320842527,20.28230586,-2.367628159,-1.201928417
36,79.16964363,-34.87742882,23.0469993,104.3162263,31.69410179,49.26689993,39.87794861,5.96341683,-22.43771816,83.84466152,-31.96677305,0.305673511,103.6816568,6.335084355,36.80502012,37.23038188,5.400232379,-24.19924925,16.9053318,-2.027398731,0.516356078,17.95313679,0.978645412,-4.347733358
37,81.50255668,-34.31495987,18.78454554,101.1569193,30.0116859,52.06442219,36.24437366,2.410312714,-23.06258953,82.26559336,-32.24242566,-3.385147433,104.5343033,6.479904536,35.90031672,36.6603918,4.338091635,-23.38216268,20.10718526,2.591717529,0.121272636,21.09456392,0.92941779,-0.971702129
