task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,4.646137294,-9.717800243,1.161306875,-2.25229836,6.373434734,-7.158630249,6.384953078,4.897419224,-23.66697891,11.06171235,-15.55829973,-12.95831231,11.01006529,6.126080647,-2.094532904,6.698824731,1.855900848,-5.832805625,9.218660847,-0.258293607,6.270069546,13.0855127,0.698629596,-2.312560413
1,2.094218753,-9.420951861,2.786347287,-1.078649203,11.57469618,-7.869993859,10.36879273,4.893678524,-19.02695266,8.597277485,-16.71993131,-12.35253823,8.307201305,6.088410921,-2.785768129,5.808160499,-2.139146546,-3.133466436,9.171565273,-0.758542774,1.428022221,12.6359373,-4.248715611,-5.358823811
2,6.429201005,-11.05374658,2.561183186,0.086564421,8.447404478,-7.466339789,7.381605032,5.336874254,-19.30171995,13.88610746,-13.56823443,-12.63011099,13.2155315,10.82246656,3.427767871,11.37361965,-1.585420338,-8.152581872,8.747595318,0.476462525,6.587714608,9.392307905,-0.15166032,-6.066976926
3,3.996476202,-13.97724173,1.819646931,6.729023056,13.28356547,-6.307477889,11.79585277,5.520643044,-23.48918568,11.42023167,-17.385413,-16.26313011,15.35932542,10.41015052,-0.173213038,7.825165403,1.277733442,-4.847921038,10.33949714,3.917177389,2.90249585,12.9224233,0.683525406,-6.318368297
4,9.292913632,-10.57420526,6.774208644,4.247011255,15.81431239,-4.021126192,12.3537197,2.506384739,-21.73037606,12.05375949,-12.84562911,-12.35378062,17.18906805,7.006734958,-0.844728562,12.61872932,1.799091295,-5.143504541,13.5396491,-0.616633265,1.710526686,10.06428529,-1.1968704,-6.524593063
5,8.431073383,-11.4280733,6.072725854,5.981115192,16.3244487,-8.599570244,10.99003437,5.767191326,-20.89028587,15.26115955,-13.62041028,-16.82398871,16.15404414,10.57408635,0.310349536,12.57723203,2.19324532,-5.297301623,10.09731444,1.273257344,2.753511539,11.55109125,-4.07444846,-7.125528671
6,10.96310243,-12.1767695,1.405343195,12.33561599,18.49170254,-2.801330058,15.76736019,6.492041891,-22.501683,20.91823779,-19.06570229,-16.329962,22.91883127,8.001423827,5.995051062,10.69095971,3.021513251,-10.66880578,11.15364223,0.789918987,6.561614346,16.05920559,-0.818415761,-5.546403132
7,12.97788422,-12.59799375,6.313546749,14.0691348,19.6484256,-5.173787557,15.79368771,2.387291313,-26.55406063,19.78409815,-15.74840709,-12.04192841,20.81890222,12.66800142,3.402078964,14.04460049,-1.693917634,-10.01512979,15.1131321,4.821382458,2.586691889,15.57023813,-5.338547286,-6.695194139
8,18.18264302,-17.42228107,5.933958065,16.87173082,21.00822052,0.181014859,16.7039728,6.561415927,-22.91338154,26.49361725,-17.35377433,-14.78168155,24.54451792,13.50431627,4.014234008,15.225675,-1.371995278,-10.923959,15.6111007,5.291018115,2.551769985,15.63473742,-0.799490444,-6.752884182
9,16.14265431,-18.49800866,2.507011084,19.96126219,22.51499179,-2.50545947,13.16426952,5.700265162,-26.88958288,23.6715332,-21.86388549,-11.27597166,31.74860701,13.01569946,4.498522246,16.11189806,2.261076267,-8.338191929,12.53411061,5.641321414,1.869678128,17.7023792,-0.365128261,-1.444090672
10,23.23473821,-20.39547327,2.965687023,22.87299366,20.10315466,3.516806059,18.66855749,6.17129958,-27.16741244,27.53477024,-21.54431085,-14.93330934,35.54893858,14.08328617,7.890159255,16.89754518,-1.276264442,-8.200113988,17.46105723,4.389538521,5.646089894,13.74651153,-0.461361158,-1.634012933
11,22.8314306,-17.22761181,5.4591068,22.92781467,22.04800778,1.191845202,14.99978967,7.223606817,-26.50002874,29.85794996,-23.79728311,-9.877642572,37.48594511,10.48414724,12.77046244,13.65345188,-0.010818792,-12.70879952,13.05150246,5.36966665,1.96512408,17.03970171,-5.697823883,-7.338663015
12,24.71988797,-22.97014506,1.894283253,28.59025073,23.74981147,7.291757992,20.34325315,3.254148188,-23.5108895,33.38282706,-19.6342663,-13.94088811,37.31107548,15.73148065,10.64455133,14.86649807,-0.136154949,-12.79884622,18.68441937,5.984666293,6.561543445,13.4378353,-0.490916612,-7.345962146
13,26.62238617,-23.91287987,2.141089484,32.86872531,26.0162292,4.835069521,21.88321729,1.790782455,-27.70793482,35.90842866,-25.66710325,-12.74825217,46.21760888,12.14393117,12.12337476,16.67163616,4.312295987,-10.26009596,18.6103833,2.154019419,6.69283946,19.75653025,-5.22673562,-6.863863521
14,34.27132194,-25.29538417,5.265209215,33.08641613,27.32895248,9.936280645,23.27521966,3.294678432,-22.65342886,38.58693894,-26.55645911,-11.99192056,45.9346305,15.31906906,12.75253072,21.78957667,3.670083213,-14.70172812,20.3809565,2.797016295,6.596635015,18.85983265,-6.631882197,-6.549051292
15,30.91016683,-21.82729403,5.552577718,35.18936443,32.71699857,9.346838493,21.27192034,6.435505367,-23.35010054,41.60534925,-26.65662117,-8.517056175,48.58110348,12.54068404,19.42330986,17.69344303,0.116978272,-15.0527316,20.66619842,2.644235832,3.662277419,20.34820423,-6.074028551,-7.83300838
16,35.05058993,-26.72713415,2.408695663,44.36166036,33.67160388,11.76923349,25.44293616,3.462539178,-22.71308796,49.36811664,-24.13462744,-11.95981762,52.96089533,15.4982732,21.28512006,23.62584235,0.168109621,-16.53009552,19.96314256,1.31905672,7.062880012,15.61251218,-1.636567726,-3.672861032
17,37.5031349,-28.00788119,2.332948707,43.99036855,30.96525775,13.2805792,25.6785066,1.978666575,-23.84275972,51.93858974,-25.33168638,-7.307212956,59.97054414,17.24674745,17.41970426,19.56614702,0.073339605,-15.66015806,16.14192056,1.614031372,6.949126407,20.29526219,-6.258493946,-8.080197433
18,42.83013482,-25.97384987,6.966111915,47.38781199,31.19639702,16.49897179,23.23172052,2.252825999,-27.33873419,54.81036436,-25.54915414,-8.732240612,64.25653199,16.80125152,22.74231271,21.01027342,4.311875907,-16.11301596,17.72686955,1.544516249,7.926139134,20.81986517,-5.439391118,-8.088754488
19,45.53548034,-29.95302663,6.95341236,56.99744576,37.17926459,17.62645516,29.0832763,3.076279157,-23.82301529,56.14356946,-25.10563274,-8.747397926,62.79292954,13.27162457,25.42881358,22.31853592,-0.785021868,-12.15770178,21.34647434,2.388927652,2.68770184,17.81636586,-5.776483794,-6.925786104
20,47.53929131,-30.89391423,3.169395958,60.64355899,34.05379539,21.36781467,29.16909234,6.397285929,-25.90926841,58.98052451,-27.04024962,-8.940458449,65.86024526,13.52738835,26.0715816,24.23983704,-0.322999988,-17.81246893,20.99970934,2.998946843,6.735504994,22.12235742,-5.590635071,-7.766369393
