task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,8.88844318,-12.57386146,8.384123028,-2.168189706,16.24560112,-18.22464047,8.481952544,3.946772651,-19.29147451,18.03510326,-16.97957373,-6.246865891,5.40372235,13.14181669,-11.14887838,9.382919458,-2.28621432,-7.317484017,17.70987565,1.046635481,7.217198622,13.65535307,-4.729888967,-8.261049747
1,10.51471133,-12.38877445,3.054449926,-0.424633444,18.56770198,-11.45958157,6.23665943,5.455745273,-16.8023377,16.20197695,-17.44763232,-6.266745689,7.929447106,17.49368542,-10.45001995,5.204272664,1.868327999,-5.754222635,13.35689676,0.346442304,3.134142006,17.57458065,-1.295294091,-3.363522875
2,13.43351776,-19.00610885,6.506506366,6.260137907,16.48096387,-11.58514439,7.359340253,5.757883309,-21.32823622,22.9999162,-18.73394216,-6.008710806,8.985400193,15.2496234,-12.32424117,7.530301806,-0.870150426,-10.27489934,17.96746572,4.824461942,2.868746221,17.56500374,-5.189771046,-6.914911142
3,16.97884304,-15.50683711,2.680884023,7.951174835,23.84217606,-9.773795415,11.87505622,5.24332911,-18.11029385,20.96728783,-21.24084846,-6.236727323,12.54296143,21.82308366,-7.676881135,6.79105774,3.42645798,-10.69441651,19.84664143,2.228879004,8.612150445,18.37313482,-6.373854265,-4.158968895
4,18.38287274,-19.91032764,2.735240589,11.63378833,25.40051863,-11.36325358,13.0230966,2.514783299,-23.32215466,29.11606182,-21.96441383,-3.193613673,15.77492371,19.68819278,-4.744994269,13.32608382,2.311537276,-8.412480317,15.03857506,1.483027256,8.003413016,16.1513494,-1.950073068,-4.035729649
5,24.63210462,-17.26061403,5.004489812,9.993891646,24.13767075,-8.52798792,9.888740681,6.311149827,-23.71670335,32.05027483,-18.71540333,-5.571893117,18.44389041,21.32835371,-6.632739608,12.68654794,-0.784393847,-11.86184009,16.32356509,6.459337033,4.895073948,19.91325212,-1.858313146,-4.816183966
6,27.40078373,-23.15997983,5.39691066,12.91606718,27.21382589,-3.047471126,14.96967855,1.494010866,-20.70396272,34.59953582,-23.03491445,-2.062507048,21.85727492,22.32288161,-1.229965787,13.55030707,-1.309235369,-9.164246274,17.31836673,2.449594552,4.062464944,21.87049712,-1.114547763,-8.327528724
7,31.19503632,-25.10531979,1.574744852,17.45856171,33.05223976,-4.239716643,13.03442431,1.579183943,-21.02793748,32.96979685,-19.66568627,-2.598768532,30.31379392,28.00027835,0.004524002,14.12015264,-0.252438766,-12.94907179,22.13746388,5.079704438,8.21732348,18.67642158,-6.552326086,-8.949570268
8,29.52259085,-23.02462145,-0.077739476,20.39110566,30.59180638,1.853081752,13.8817744,6.314693157,-21.32462695,36.50997629,-21.55685757,-5.877951291,29.14458596,26.07819286,2.893829836,12.48112222,3.102621137,-10.37228196,19.24200575,2.931971139,9.290403817,19.06336155,-1.184629161,-4.906228963
9,36.84105997,-28.60281548,-0.34325778,27.68496671,33.28180019,4.502105359,14.68536853,6.729894745,-25.8022609,40.53013517,-23.47820035,-0.16661687,35.7810192,31.50169072,1.111986135,13.2365413,3.207796979,-15.05841132,20.99895556,1.608436764,8.497729779,24.8759018,-1.661520673,-8.649463725
10,35.97929306,-26.19816634,4.33054999,32.4321312,38.85652308,9.053830684,15.16991523,5.494183671,-26.65836507,46.53116269,-28.00005924,-5.447746419,35.66472749,28.8526927,3.295843383,13.85473192,4.081580852,-10.44198882,20.40265479,6.636235071,5.073274546,25.01304548,-1.372101052,-9.783391211
11,37.69692118,-31.09027575,3.466612002,34.97721614,40.27569147,10.96498425,20.72078531,6.545389562,-22.83426622,47.01412733,-23.81370501,0.116892493,43.07065173,34.83030898,5.564198169,17.9006677,-0.68075102,-10.90870455,26.01872699,7.09023683,4.414208193,25.53788263,-5.994594721,-4.359608261
12,40.95483488,-33.3435009,4.854110162,39.43775895,42.07638324,14.74072982,18.31591475,3.086207593,-22.34743165,53.36213327,-25.87478649,-4.115867093,47.41539658,34.7956321,7.963895256,15.04113694,-1.075754506,-11.86593627,23.30660883,5.880120276,8.772213223,21.48104098,-6.931356296,-4.43066304
13,47.46914797,-29.54554945,5.880761771,44.06354306,38.75646645,16.27545645,18.68328623,7.235189233,-23.91499798,55.53768692,-25.02400999,1.465414824,47.71841442,33.25837514,14.28603886,21.09700896,3.43469708,-12.5909394,26.13498138,2.022441,8.480787242,22.55880287,-7.203507369,-6.090171767
14,49.74486547,-30.81732893,1.011301358,48.41491835,45.12301846,16.39040234,24.22602493,2.238280082,-24.17116629,58.58012409,-26.03598064,-3.105252201,51.40927313,36.10301706,15.81105374,21.58530287,0.324415093,-17.37883688,26.64753239,7.533216668,8.819408141,22.65418054,-3.372009267,-5.489350045
15,53.04577881,-36.87821385,2.642572585,47.82381504,45.37175663,19.12061327,24.90494578,3.198042799,-23.55442307,58.28569512,-26.56848339,-2.563707347,58.55864719,38.31385351,14.36129225,23.10287747,3.346616539,-17.83962842,24.91384615,2.673033464,9.905283666,23.99779349,-7.383169615,-9.557588006
16,51.00229512,-38.05579279,3.681088581,52.58044073,47.16294709,21.69956395,25.17919965,6.025046369,-26.93240388,65.51599037,-28.26056297,2.154534252,62.80038739,38.32570754,15.88248139,19.7945109,-0.839881207,-18.79325884,29.38242656,2.545997437,9.844312951,29.37600667,-7.549105539,-5.667293124
17,57.98107028,-34.30598394,4.787044276,56.47021344,47.16612414,27.6295705,22.55444174,3.327278842,-22.61548417,63.42033054,-27.84191329,-1.019300027,65.70798116,34.32372074,23.22476235,19.49127844,-0.253141962,-13.85874943,28.41809367,6.546436126,5.386206648,24.38004857,-6.833645767,-9.861410304
18,61.06091199,-36.32934463,9.32364972,64.11170003,42.86388532,27.14308065,27.65172934,7.257397382,-23.70678472,69.29343235,-28.3485647,1.087831106,66.7507885,34.58029975,20.09442092,22.15913165,0.634066996,-18.76954521,29.28164427,2.08582874,5.799868293,29.39464781,-6.255336515,-9.808089608
