task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,12.2462232,-12.85199157,7.231183071,-0.980098907,10.30128011,-11.80033297,6.207330207,1.738650274,-22.13155236,21.70486578,-14.84639147,-1.286957886,9.252712621,11.72413651,-0.973965953,1.692365423,-2.20515802,-4.618151417,12.87595739,3.950053265,4.378272293,14.19713497,-4.627583724,-7.931628164
1,13.58476034,-13.16395973,10.77652825,3.910190869,16.07241869,-14.79256237,6.451549657,2.428295016,-18.86990808,25.50806397,-16.81622214,-1.250776602,7.969829845,12.43948107,-5.577709904,6.766339503,-2.480372672,-9.089603852,14.31690569,5.077439763,8.79018211,13.87373726,-0.911477858,-3.014362415
2,16.04436929,-17.02535216,6.295169196,0.953658586,14.01809775,-13.54324117,4.325405873,6.030382841,-19.14495048,29.49235803,-17.52260697,0.168115024,10.85537141,10.05779282,-4.149025565,4.412734864,-1.978692004,-7.755583695,14.5364868,4.389623483,7.601498286,19.47179636,-0.913095811,-4.06701437
3,19.36317273,-14.85365025,7.135665002,4.621501494,15.27611925,-13.33027641,4.221334135,2.125984118,-20.3878937,27.75765083,-17.76372759,0.350642269,18.61364065,10.54200733,-0.42494006,9.048737543,2.611685363,-4.324361525,15.33266783,5.60069948,7.743979721,20.00788225,-0.679795496,-8.582197071
4,27.14678573,-20.41534997,11.29780269,11.5104864,17.93095729,-6.821533424,4.968284336,5.502413467,-20.9816335,32.00214333,-17.06984946,-1.772241625,16.78658138,11.50830276,0.612003,10.04585378,-1.795772318,-4.202237687,21.52340042,5.945636673,2.965889824,16.87320396,-1.126246362,-7.306397583
5,29.66964976,-15.86699115,12.34819131,13.06013183,22.79150373,-5.09787147,5.681826682,5.608285388,-24.87541843,36.02136936,-18.6137107,1.397895885,20.51724692,11.27892606,-1.5235257,10.88759737,2.03985929,-9.838860657,21.47363397,1.594411053,7.057226312,21.64781767,-6.770003679,-7.352566747
6,29.76261373,-17.75309292,11.25900852,10.9590573,25.37971573,-7.047302856,6.914529452,1.815301346,-20.70350199,42.10237464,-18.88002243,2.382426161,27.70789694,13.82302851,4.112823956,7.726036871,2.986660266,-9.335438036,23.54212151,2.834742815,3.116870353,18.84036693,-7.014028461,-6.790785058
7,37.09817944,-24.03230964,10.64271887,17.59681219,24.45309786,-2.100907349,10.3469563,2.451449245,-24.94587326,44.85793906,-15.21834054,-0.724667283,29.55776729,15.22745209,1.215896454,6.640082033,3.521388857,-6.977139989,23.51174505,6.471923771,4.187281953,24.23627707,-3.005253661,-3.55929587
8,36.4108763,-19.84557805,6.628397491,16.20658042,25.72097971,1.176540463,11.39283757,5.348714134,-26.13611911,43.83731945,-19.86824226,-0.510547265,27.13370102,19.67748215,6.305125739,11.32316809,-1.738950701,-10.6457135,20.78707399,5.188660281,6.336318489,25.35682847,-1.991594765,-7.247300656
9,43.11844517,-26.27746954,10.35612961,23.34041922,27.58394162,-2.150069113,8.021124414,7.018315974,-26.116708,46.52482727,-22.03168332,1.159800927,29.17050035,22.38400017,7.225866601,8.32340313,-0.980038008,-7.107950501,26.47997102,1.247004657,6.851904768,21.84499069,-2.442642587,-8.128677099
