task,lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
0,15.0062711,-12.60967151,9.160796702,-2.247178325,8.956393785,-14.3920562,1.919730794,5.87842932,-21.93387265,19.1015483,-12.16810475,-0.206780407,10.36691297,12.91808093,-6.412620473,6.40101156,2.053239482,-6.321273496,18.9837286,4.299975566,4.37590536,14.97478741,-0.333549954,-5.023365197
1,18.58508125,-12.74024013,12.64626722,3.92667754,15.54777946,-7.427384889,1.518228528,2.012946732,-24.60750506,27.54985431,-12.99251456,0.565433664,9.480951887,12.87578569,-2.070033245,1.824209019,2.660961143,-9.93898433,16.53445797,3.796877493,0.570817689,15.64985037,-1.219217296,-1.170010243
2,22.09542661,-13.93660006,12.37444748,7.706007003,16.55863315,-9.474209987,6.493066283,1.833003598,-25.20089453,31.62578505,-17.95612801,-2.964185111,14.9795763,13.23377761,-4.137496282,6.443639686,-1.783242268,-6.233672184,17.84166209,1.463216377,0.453107422,20.75936175,-0.385450427,-3.926145246
3,29.340236,-19.84017787,11.83401554,5.482060561,14.95457902,-4.889075642,6.27231339,1.189592791,-26.31153611,34.78820084,-13.50339292,0.800734698,18.39050274,11.65127255,-4.440153623,6.509868413,-2.059346066,-12.09622207,22.68757032,0.706210059,-0.759837994,18.55227702,-0.844125182,0.011724901
4,30.22860859,-16.37991699,9.257328528,12.03409847,17.08828431,-1.783882708,6.822872138,1.347153119,-21.0878861,36.01592031,-18.47236116,-2.858875715,15.90779696,17.92865677,-3.191364186,3.978857364,2.938060799,-13.80932094,21.30255829,3.60831774,0.805517302,19.98859977,-0.802006412,0.421290033
5,38.93565898,-21.38120745,12.66919555,10.24797482,19.07335477,-4.50875911,2.23572967,3.271195224,-26.76474402,39.52193188,-19.96305768,-1.77442188,18.55893753,15.01298543,-1.743489886,8.249188145,-1.18864299,-10.05059346,20.84692112,1.041620228,-0.279422558,21.89159323,-5.031629081,1.165640752
6,38.00224048,-18.98598408,12.92495907,11.52711265,20.0646795,-3.245882409,6.454986314,2.766334288,-26.76627533,46.04085476,-20.02199117,3.922920145,25.69496666,15.60937827,4.662642475,9.894926441,3.396544285,-15.34434237,23.5066336,4.492232064,3.342297958,22.75518908,0.486269973,0.400952945
7,41.05594727,-19.07281216,11.75778845,13.50069623,27.21809494,-1.099514886,6.812142731,2.847695214,-21.42830446,49.92972254,-16.5233594,3.798020734,25.35014013,17.30622975,6.28436173,8.809886346,0.521698063,-12.5022634,28.74340353,3.84743771,-1.005430718,28.88944843,-3.655753125,-2.226930158
8,44.36826261,-19.9127592,9.485296324,22.1099526,29.10599172,3.82447459,3.345237489,6.324602862,-21.62129723,49.8994254,-18.00744208,-0.212498343,32.56241231,23.4498121,3.555051028,7.320934601,-0.915354301,-16.87693388,25.63776428,0.81333481,-0.201762525,25.19717396,-0.915641184,-3.15068292
9,51.0095739,-25.78405937,8.935750248,24.68566851,26.9571923,0.915974737,4.946517107,5.406344537,-21.96188322,57.20654782,-18.14779911,3.823977016,35.69412866,24.77878483,5.044067207,7.314244784,0.217397406,-15.96670588,30.13745764,4.99445348,-0.945126315,25.5689887,-3.482260683,-3.474150975
