23_x,23_y,23_z,23_v,24_x,24_y,24_z,24_v,25_x,25_y,25_z,25_v,26_x,26_y,26_z,26_v,27_x,27_y,27_z,27_v,28_x,28_y,28_z,28_v,29_x,29_y,29_z,29_v,30_x,30_y,30_z,30_v,31_x,31_y,31_z,31_v,32_x,32_y,32_z,32_v,r_knee_angle,l_knee_angle,r_knee_angle_x,r_knee_angle_y,r_knee_angle_z,l_knee_angle_x,l_knee_angle_y,l_knee_angle_z,r_hip_angle_x,r_hip_angle_y,r_hip_angle_z,l_hip_angle_x,l_hip_angle_y,l_hip_angle_z,r_ankle_angle_x,r_ankle_angle_y,r_ankle_angle_z,l_ankle_angle_x,l_ankle_angle_y,l_ankle_angle_z,frame
0.5034974813461304,0.5139962434768677,0.0016205785796046257,0.9997813105583191,0.42401963472366333,0.5115901827812195,-0.0017909606685861945,0.9997615814208984,0.527328610420227,0.7143846154212952,-0.040725741535425186,0.9877097606658936,0.40700870752334595,0.7025129795074463,-0.03409595414996147,0.9906530976295471,0.5131127834320068,0.8958019614219666,0.1212359294295311,0.9764847159385681,0.40588831901550293,0.897756040096283,0.1150951236486435,0.9789720177650452,0.5010715126991272,0.9207103252410889,0.1265915185213089,0.7507498264312744,0.4150310456752777,0.92036372423172,0.11801938712596893,0.7512754797935486,0.5309895277023315,0.9605738520622253,-0.0630980059504509,0.958707869052887,0.3859439790248871,0.9631240367889404,-0.06690318137407303,0.9580884575843811,132.83761863391814,125.48202712778404,90.26124592002921,37.38530949785892,52.615925032490665,93.34538493826341,41.866367918067574,48.329989006086294,95.02053141627835,10.825938330657058,99.56654746703178,83.36318902304996,13.630369749145084,101.85113831389043,95.88836696259648,70.3518713107871,159.41814370357147,84.77221840654447,70.72309396169507,159.9721455053184,415
0.5036031007766724,0.5226114392280579,0.0015305547276511788,0.9997705221176147,0.4242246747016907,0.5200265049934387,-0.001704484224319458,0.9997623562812805,0.5280766487121582,0.7177645564079285,-0.061372578144073486,0.9879344701766968,0.4030593931674957,0.7042341232299805,-0.07284397631883621,0.9912053942680359,0.5135226249694824,0.8949235677719116,0.11799830198287964,0.9770303964614868,0.4055071473121643,0.8972674012184143,0.09538386017084122,0.9799899458885193,0.501510739326477,0.9201124310493469,0.12496501207351685,0.7582126259803772,0.41503190994262695,0.9200542569160461,0.10057400166988373,0.7586494088172913,0.5308873057365417,0.960308849811554,-0.06051931902766228,0.9600813984870911,0.3859346807003021,0.9627522826194763,-0.08091071248054504,0.960038423538208,117.57257145924233,116.09117343929245,89.4522913418299,41.07504202403938,48.93024313108853,93.30395902071332,45.44943608261997,44.74089041121008,96.11782347259577,21.945580651494332,110.9901931018546,83.19339672842969,19.07864041447029,107.73541880692132,95.94158044134991,69.7366997272893,158.80928770947787,84.78121618554204,69.9708058005193,159.24507938274962,416
0.5038882493972778,0.5330989360809326,0.0013496426399797201,0.9997727274894714,0.42438045144081116,0.5308974385261536,-0.001524797989986837,0.9997719526290894,0.5289908647537231,0.7200190424919128,-0.05916830152273178,0.9883762001991272,0.4006332457065582,0.7084618210792542,-0.06938033550977707,0.9918494820594788,0.5140767097473145,0.8940380215644836,0.1409091353416443,0.9779224395751953,0.4053993821144104,0.897055447101593,0.11127635091543198,0.9812642931938171,0.5018562078475952,0.9198647141456604,0.1502520740032196,0.768197774887085,0.415178120136261,0.9199785590171814,0.11773945391178131,0.7689468264579773,0.5316380262374878,0.9600223302841187,-0.027370523661375046,0.961994469165802,0.3858828842639923,0.9621139168739319,-0.06500428169965744,0.96257483959198,114.96081543963015,112.39872817555553,88.95447429598295,43.77858893747304,46.24050518222412,93.21917313719389,49.06320841241674,41.11922210902225,97.12091892252451,22.041665867175805,110.74537209198452,82.71897337762198,19.316152243490123,107.79055247052646,95.92975553666045,69.85591949793215,158.92781409759397,84.45079069665226,68.69455727829138,157.9146262540886,417
0.5039863586425781,0.5418424010276794,-0.0020841716323047876,0.999772310256958,0.42437663674354553,0.5394598245620728,0.0019232534104958177,0.9997769594192505,0.529423713684082,0.7212246060371399,-0.06802688539028168,0.9888323545455933,0.396957129240036,0.710954487323761,-0.07574670761823654,0.9924122095108032,0.5140870213508606,0.8937501311302185,0.15183070302009583,0.9788239002227783,0.40475550293922424,0.8965935111045837,0.11590056121349335,0.9822357892990112,0.5018502473831177,0.9193833470344543,0.1632571816444397,0.7763490080833435,0.4151787757873535,0.9190086126327515,0.12774890661239624,0.7774795889854431,0.5315369367599487,0.9597364068031311,-0.01925649680197239,0.9637424945831299,0.3840908110141754,0.9616509675979614,-0.03754287585616112,0.9645625352859497,109.24318066436396,107.31381968364812,88.32585926312785,45.936037588944224,44.1128904320802,93.14113568075662,51.94571326066514,38.23137022413315,98.2865518629983,25.654675575950208,114.09514890172092,82.4186588559476,21.505066788086005,109.99993012172632,97.0679790147718,67.20834216320974,156.01772582629374,84.56400742142092,69.00832333779162,158.25066113372552,418
0.5047765970230103,0.5477856993675232,-0.0038456544280052185,0.9997785091400146,0.4244411587715149,0.545280396938324,0.0036758866626769304,0.9997880458831787,0.5306878685951233,0.7262364625930786,-0.0664815753698349,0.9893480539321899,0.39526715874671936,0.7115689516067505,-0.07714520394802094,0.9929670095443726,0.5142138004302979,0.8937579989433289,0.20629148185253143,0.9798925518989563,0.40450915694236755,0.8960738778114319,0.15401913225650787,0.9833472371101379,0.5017261505126953,0.9193856716156006,0.22162088751792908,0.7857787013053894,0.4152112603187561,0.9180160164833069,0.16954633593559265,0.7877888083457947,0.5322047472000122,0.9599390029907227,0.04078327864408493,0.9657596349716187,0.38251522183418274,0.9610467553138733,0.0017410654108971357,0.9668232798576355,102.22501106656335,101.6753903135758,88.21023803999785,51.42702031108106,38.63029226823277,92.94608380907947,58.49063932015374,31.678942866946997,98.96688310663757,27.326509375925884,115.58125779048083,82.1986649691984,20.79909672483374,109.15496287129224,97.56719463052734,67.1061203027948,155.75054696145403,84.23658329992143,68.32100475825474,157.49200753286593,419
0.5060659646987915,0.5500691533088684,-0.004874569829553366,0.9997701644897461,0.424964964389801,0.546359658241272,0.004710548557341099,0.9997889399528503,0.5327337980270386,0.7279289364814758,-0.08903659880161285,0.9897134304046631,0.3935806155204773,0.7111505270004272,-0.13659970462322235,0.9934467673301697,0.514202892780304,0.8948733806610107,0.1841876059770584,0.9807828068733215,0.40387091040611267,0.896089494228363,0.11449460685253143,0.9844340085983276,0.5013419985771179,0.9201647639274597,0.19647175073623657,0.7939754128456116,0.41517025232315063,0.9181073307991028,0.13098344206809998,0.7989464998245239,0.5315997004508972,0.9598738551139832,0.015185858123004436,0.9674628973007202,0.3795859217643738,0.9610052108764648,-0.025584841147065163,0.9689850807189941,85.53417725642232,95.58989031526737,88.11006718062357,53.65012199263608,36.415125667286034,93.312277636933,58.63285470105751,31.581910580110087,98.22646178458085,41.296300232592706,130.1098435911279,82.28174015533908,26.398876220689676,115.07781701602445,98.93916880551517,65.45810384481429,153.6743798610304,84.51201813283912,69.0635235952528,158.2899615639184,420
0.5070421099662781,0.5547172427177429,-0.005482145585119724,0.9997730851173401,0.4250851273536682,0.5511789917945862,0.005323952063918114,0.9997923970222473,0.5336796045303345,0.7310436367988586,-0.10304185003042221,0.9903180003166199,0.3929719626903534,0.7127611637115479,-0.1326027512550354,0.9939396381378174,0.5141664743423462,0.8958442211151123,0.16960275173187256,0.982033371925354,0.4038478434085846,0.8959169983863831,0.12117116153240204,0.985586941242218,0.5008511543273926,0.920613169670105,0.1893312931060791,0.8040984272956848,0.415388822555542,0.9181004166603088,0.1352270096540451,0.8109564781188965,0.5307071805000305,0.959874153137207,0.0025815297849476337,0.9695897698402405,0.37877604365348816,0.9609272480010986,-0.015163620002567768,0.9712328314781189,85.09180900135597,91.71330626676867,88.00971076689795,54.205889590519604,35.866917236997885,93.50498779692208,58.91380968607518,31.327803666264053,98.59577797574828,41.2323615861309,129.9369649819289,82.47000106519273,29.83614863603521,118.68231497798213,99.42475723963452,64.87443094873913,152.92955600809333,84.71681204750155,69.11825629804828,158.39895841518072,421
0.5073400735855103,0.556505560874939,-0.006369521375745535,0.999775230884552,0.42519035935401917,0.5546653866767883,0.006202673073858023,0.9997920989990234,0.534532368183136,0.7319114208221436,-0.1530502587556839,0.9908111691474915,0.39041298627853394,0.7148482203483582,-0.15844526886940002,0.9943506121635437,0.5145484209060669,0.8959246277809143,0.12003730237483978,0.9830322265625,0.4038504958152771,0.8959447741508484,0.1009112000465393,0.9865509271621704,0.5009164214134216,0.9207317233085632,0.13728421926498413,0.8111881613731384,0.4156884551048279,0.9185160398483276,0.11661253124475479,0.8200171589851379,0.5299034714698792,0.9598631262779236,-0.0472443513572216,0.97133868932724,0.3788929283618927,0.9609222412109375,-0.04242880269885063,0.9731568098068237,78.90020071981593,80.73636887868241,87.56753633679112,55.111235926961655,34.998673538229426,93.58964115405558,59.07895193712048,31.175198301800005,98.60895829920618,46.4122795419718,135.12787706654194,83.21803469816811,40.38064720460834,129.56914519610802,99.0110245319793,65.93488062253742,154.09886162793438,85.09933714277234,69.16214963167263,158.54079775904134,422
0.5078674554824829,0.5599422454833984,-0.007649176754057407,0.999779999256134,0.425232470035553,0.5585472583770752,0.0074836695566773415,0.9997912049293518,0.5354068279266357,0.7325134873390198,-0.2194826602935791,0.9911893606185913,0.3879765272140503,0.7154726386070251,-0.19799892604351044,0.9946804046630859,0.5150173902511597,0.8959845900535583,0.059325359761714935,0.9837234616279602,0.4038521349430084,0.8959495425224304,0.06777163594961166,0.987260103225708,0.5012247562408447,0.9207063317298889,0.07623607665300369,0.8148581981658936,0.41612133383750916,0.9187530279159546,0.08400468528270721,0.8265759944915771,0.529107928276062,0.9596202969551086,-0.11191637814044952,0.9724759459495544,0.3787785768508911,0.9607584476470947,-0.0806838721036911,0.9745107889175415,71.34112514871687,69.3157530511039,87.1709047538669,55.86814481980973,34.28196185817763,93.6098116415114,59.682621039574535,30.577333443527856,98.19960053264865,53.07731300280552,141.87094643767009,84.24447242079091,51.06675049160817,140.47862311213106,98.79893306912437,66.71015374337513,154.91630693257275,85.58945731373221,69.67730494315181,159.16246393400235,423
0.5078337788581848,0.5665425658226013,-0.007417318411171436,0.9997873306274414,0.4251304268836975,0.5645672678947449,0.007272885646671057,0.9997937083244324,0.5371214747428894,0.7318685054779053,-0.3214114308357239,0.991419792175293,0.3862886428833008,0.7153959274291992,-0.3244410753250122,0.9949231743812561,0.5155352354049683,0.8958534002304077,-0.07601402699947357,0.9843124747276306,0.4038615822792053,0.8962617516517639,-0.07868525385856628,0.9877913594245911,0.5013102293014526,0.9202298521995544,-0.06351523101329803,0.8211131691932678,0.41626185178756714,0.9190390110015869,-0.06527892500162125,0.832951545715332,0.5289660096168518,0.9596054553985596,-0.26160404086112976,0.9733520746231079,0.37885862588882446,0.9606855511665344,-0.2456963062286377,0.975656270980835,60.635446162553265,61.31702829901687,86.70395421852025,53.71823601680314,36.480074288326804,94.18302748276724,56.349415654342494,33.980243145087506,96.08433439594197,65.69561462778299,154.84853009446888,85.28188296428665,62.33422392308544,151.86553069670592,97.95144223782098,69.11843344256798,157.52129651592747,86.08464121844888,71.08781329333213,160.6563579257015,424
