mean_r_knee_angle,min_r_knee_angle,max_r_knee_angle,std_r_knee_angle,mean_l_knee_angle,min_l_knee_angle,max_l_knee_angle,std_l_knee_angle,mean_r_knee_angle_x,min_r_knee_angle_x,max_r_knee_angle_x,std_r_knee_angle_x,mean_r_knee_angle_y,min_r_knee_angle_y,max_r_knee_angle_y,std_r_knee_angle_y,mean_r_knee_angle_z,min_r_knee_angle_z,max_r_knee_angle_z,std_r_knee_angle_z,mean_l_knee_angle_x,min_l_knee_angle_x,max_l_knee_angle_x,std_l_knee_angle_x,mean_l_knee_angle_y,min_l_knee_angle_y,max_l_knee_angle_y,std_l_knee_angle_y,mean_l_knee_angle_z,min_l_knee_angle_z,max_l_knee_angle_z,std_l_knee_angle_z,mean_r_hip_angle_x,min_r_hip_angle_x,max_r_hip_angle_x,std_r_hip_angle_x,mean_r_hip_angle_y,min_r_hip_angle_y,max_r_hip_angle_y,std_r_hip_angle_y,mean_r_hip_angle_z,min_r_hip_angle_z,max_r_hip_angle_z,std_r_hip_angle_z,mean_l_hip_angle_x,min_l_hip_angle_x,max_l_hip_angle_x,std_l_hip_angle_x,mean_l_hip_angle_y,min_l_hip_angle_y,max_l_hip_angle_y,std_l_hip_angle_y,mean_l_hip_angle_z,min_l_hip_angle_z,max_l_hip_angle_z,std_l_hip_angle_z,mean_r_ankle_angle_x,min_r_ankle_angle_x,max_r_ankle_angle_x,std_r_ankle_angle_x,mean_r_ankle_angle_y,min_r_ankle_angle_y,max_r_ankle_angle_y,std_r_ankle_angle_y,mean_r_ankle_angle_z,min_r_ankle_angle_z,max_r_ankle_angle_z,std_r_ankle_angle_z,mean_l_ankle_angle_x,min_l_ankle_angle_x,max_l_ankle_angle_x,std_l_ankle_angle_x,mean_l_ankle_angle_y,min_l_ankle_angle_y,max_l_ankle_angle_y,std_l_ankle_angle_y,mean_l_ankle_angle_z,min_l_ankle_angle_z,max_l_ankle_angle_z,std_l_ankle_angle_z,label
89.36014772701442,20.27432073859175,137.2274211672045,47.330766611995706,94.25041925740368,18.318433773349355,145.1229175799284,50.49380235375178,90.3858458056339,79.79110042261847,99.34183089742622,7.368379708390521,51.91340565485382,33.32344243638221,79.13716845970809,16.243126236627496,39.39273777110217,13.504971640896729,57.68270602408287,15.604709103985543,91.33650981933454,84.71978386615486,100.64417267524604,5.545581432611928,51.05278246231767,33.60074250109407,78.61048735971022,16.43589380291896,39.80469652888217,13.474227526465278,56.82921539860621,15.64037922315146,105.6625125023894,102.51982314180638,112.48442608269818,1.9303169212609348,44.02973181557312,12.66578490372022,81.72124626173962,27.73038706593845,126.05456756922202,88.4745112609742,163.42677687869502,28.295907689857057,76.38813132245873,70.39223562565714,79.66563206114483,2.2567390585332685,40.551241630091575,11.97389138297528,83.45113347530965,29.98969505870657,122.03847732258384,85.17706712774813,167.48058674070762,32.54743619752598,104.61429679939997,101.1631289981982,110.61649815470732,1.493466346905759,75.17801954960596,72.09708717032366,77.43782834394842,1.0451710313756548,158.91939245971807,152.13314051708528,162.04781794482903,1.658161624577673,77.3384353672881,73.99439032286871,80.69686791342008,1.5763831978980365,75.36765766806703,73.17847887422944,76.78013619143881,0.7091257426014964,160.43297750148147,156.50114496076696,163.50992093722053,1.478407865575715,0
84.97531286725089,39.01449768835565,134.32393928078898,34.99599169201305,89.63015480489463,37.14846057448802,151.1736480214448,40.06572467764858,93.2118987187326,85.28735806034815,103.8226754632007,6.58138227740426,55.89295333267839,30.35044458466275,70.37590682057956,10.493136320069894,35.08566582164234,20.144115967626565,62.97405059338578,11.319370241087832,90.02173950447474,77.7611766112409,97.564047694999,6.516003995464678,46.80511235688331,12.235525412836598,70.05405352651132,18.34827064368468,44.339685343263874,21.004157278430615,86.63675579671,19.07325130796027,108.27951389234376,104.94009867047328,113.53555850110811,2.144320601609797,45.81029717742991,16.33180188748626,73.98254562446974,20.949566543709828,127.5439554241741,91.04201736690396,157.52572906307745,22.25843221702615,68.85386942536586,57.488656317372275,76.23252349058691,4.573969063564346,48.98012643627475,22.083535615703376,76.12977208735842,20.142491677563388,129.2763707605328,102.64286844208182,155.22476767282083,18.561563662692553,102.55578081178017,100.051940236754,106.454989465019,1.3710624094947588,74.1828813262575,71.10806836398113,76.2373502220162,0.9996254924334812,159.57961575855768,154.9520537495631,162.67434911811284,1.610919230739487,74.43748871816709,69.91049465189883,77.2878119068385,1.6390874501870931,76.52212596439175,72.90040315179411,78.62701944833503,1.3845935013202246,159.16419593049704,153.11829602222497,162.43542594330052,2.111112129601392,0
73.71757574420154,10.704204565781971,130.96645221039128,47.00171608673169,83.60906461483114,10.82484741600132,139.65568504294592,53.64068412899652,93.2030553365443,76.93326657966108,108.7524090515886,13.203416952327212,56.08818246984443,19.951083451968568,79.32597470406465,15.898777184702157,37.72941222051223,14.047019004036803,71.92778606260174,16.04729843103874,87.28771158181141,72.73030481335239,107.06783539733236,12.598012029251072,49.601774825629,12.557814282805449,78.92136666250391,20.04099588555943,43.93460973307448,13.5983779952822,78.4146958204047,20.438204266434575,99.78243860664509,94.6382509302893,109.11158984640576,3.2956644109683806,52.646387928210984,9.896740918395892,90.31166889178684,30.589968338022317,137.7949856650335,97.17834815409392,168.8998911598332,27.205518078045756,82.2231903099665,69.2862106107857,89.04275053114077,5.514212168819772,48.08403664115963,9.368009530472458,90.58736729296368,34.8124361848301,133.7197769670767,99.2131677743909,169.95151721760303,30.903578903920508,110.33628016396628,105.84377478886782,126.0509085369031,3.5794394871502484,79.38095796017824,71.8070192722825,81.5116782458207,1.6564840271662968,156.79801584768302,138.22585035592803,161.52167081938993,4.047729605821069,71.57686353721222,60.01803396691753,76.7930701305421,2.7017126652390413,79.59651473195584,72.41553193719096,82.81035309869041,1.692064607756922,158.62303453577232,144.2710797598965,164.90013371928455,3.1859784849299975,1
74.76062967181804,18.32011842081789,127.2991964237493,44.10123625228652,81.92523369472498,17.06074462968289,138.30254756483507,50.79827680637632,92.29091922217364,79.37863253798487,105.42147971313584,10.8723235642955,57.61599206051251,30.513243251071216,78.19844944428569,13.966439747611773,34.96386976489591,14.703692509880687,59.65271513370426,13.890519854726476,86.79530505944825,73.11256450587938,98.71550823047066,10.787156622664105,54.82674517705798,24.808340989414205,78.65856115126022,16.256469829189566,37.73088918693421,13.564231730207249,65.21155264605821,16.637197002778876,102.0348023304942,97.54457203537793,111.64021702076614,3.543416271172112,50.42505126787217,16.97846248919131,84.31851751343912,29.18870752391396,135.23427133224146,101.867811404459,165.81441450793238,26.920957738773957,79.06630208663728,66.18132167370678,84.67777780674307,4.681112954881686,46.13243076381114,6.119557791629934,85.26769585134628,34.11653440593446,130.74580533414223,92.50581980023128,167.06609105687508,31.93117488266899,108.5178224239304,105.51871356714288,112.65352431614052,1.4706730653083735,79.35190999081392,77.08489991628838,81.22300576682869,0.7975166193159645,158.4296225704593,153.55677140050855,161.20997487166824,1.5892017512171177,76.60912912233542,73.17798859825906,78.90074406623138,1.3472498188521451,78.8335753206017,76.63791806025921,80.83365366854271,0.8341549068044039,162.41438913522356,158.85523160902122,165.23742309413265,1.4806556561917898,0
43.06417161841825,9.155662823297805,133.20589684795175,45.628629220810176,44.10387879567808,9.230699219156,137.8093559765691,47.37015602083561,85.32720540880754,78.96892479989367,97.65502240712284,5.839087996569059,68.08756713604768,28.637782712655294,82.53911804667143,17.344258846617823,23.939727231111455,9.832031761591542,61.559477856880314,16.562962552292834,95.5563775125528,88.13688663954497,99.77784071600882,3.0328634899444156,68.33904492126825,29.44774874737879,81.39440369316921,15.619133811977076,23.179888887834597,10.677269679622242,60.70305429768744,14.779785805006751,101.10796515331248,98.33769906118124,109.22806247094798,2.4043412261873605,70.26667176242657,14.32753189067216,90.3016074002826,26.281401412091142,154.02549079736158,97.41428786672049,171.56424132621916,25.847351115747088,80.92916894812473,74.56386920039296,83.23585347329124,2.0660395464325116,69.16466274534673,10.115314708946668,90.42839421458982,29.17211065740611,153.43652346054805,89.3534834438941,173.1388485127662,30.647633840951173,104.208482722571,101.5653497205642,107.58112929396174,1.1968881722857896,78.37220316364365,75.35797986189961,80.44045705914549,1.165496704678758,161.46701274465485,157.0251284861192,164.5468936407117,1.58201065540635,78.76947419353495,75.13557240414679,80.56541288015462,0.9778495488083696,77.52187109922724,74.65518815054901,79.53765227025288,1.159821957863299,163.0594282069321,159.6001518492069,165.22943273198487,1.1804726099852638,0
67.93430360802165,27.279464791029422,141.93284637654762,41.08441892846083,74.71384232802457,29.32321619366513,145.61997815084626,43.33557919541659,83.47817648779736,77.36883370591404,91.09943090965224,4.200991611976349,57.3940961252674,38.93523165310275,68.19603389858042,7.699373553131731,33.83019276240878,22.90938355333106,52.48322331645125,7.145422785440128,98.91162378571224,87.38349362295797,109.97151256964746,6.4533937802759205,55.91494849273356,32.105731169774735,68.8439504437409,7.607464933467437,36.36267510051807,21.67121592233471,62.32700628312605,7.542060262910442,100.30893326385916,96.08817163901652,106.58514359156705,2.631884783105387,58.73705262671298,11.730617523815036,87.5353401216084,29.556524119185287,141.72121839354656,72.4236123417907,172.0561470419936,34.506175304357555,76.46833001256913,67.6168223104886,80.53648072103651,3.14516018092225,58.435169656756315,14.027407874090573,86.39965354603014,27.703744108870367,134.8876771751891,70.21347151946472,169.0513243820719,38.48273184355133,102.67837598018032,98.389626240735,105.76420471311678,1.9971180084282127,74.45723925338275,69.88499789085898,78.95489206865498,1.6499758934727915,159.6891438517654,154.1286835008169,166.0653949043243,2.3605446851894913,69.69603724313771,65.77301071972907,76.8706805445265,2.1368597336491386,74.83948009807955,70.48230357182112,79.66429352764335,1.655054441295094,154.21799956667843,148.05125414073282,163.17439627273987,2.694957824295591,0
63.00930072294382,11.911956135769788,134.40478875112396,47.83271342192677,69.20653069201751,11.027887737192303,140.1584880777354,53.68416705436473,87.79479995078336,74.70779152843646,105.4969987228414,12.353667881430296,57.85003761949787,23.913384712770505,79.25069697057064,17.707458016791097,35.848535317152795,14.684503301006009,66.63207652517875,16.961100133830207,91.48713313466436,74.3779275002976,105.04449087750412,11.72814966480618,55.28238847263447,11.775758606372976,79.08785383404583,20.23080528023016,37.85722296686643,13.16454920469451,80.18875707446715,20.21347863829777,101.70698602871128,95.19957027646696,108.70826051699107,4.091262124069265,60.64470046227948,14.998907019348303,90.61251917562085,29.899302729454075,143.8483086604616,103.93902615052625,167.46864346089234,25.65190617853556,79.36982171584657,69.41945618157457,87.16326519390046,5.161336212844242,56.72119499300241,5.505120479520694,91.11201341816802,35.308341947041995,140.17120244265965,93.70709839631446,169.35571123612033,31.332201233553462,112.7719725435039,107.4723205032492,133.20433595013694,5.307678368850885,78.16235982954602,67.03866397850679,80.62471990491784,2.8851106997831377,153.91771175067913,128.00560776792122,159.4354679879081,6.495717655411504,74.08360838737701,59.326042569737055,78.4583827089202,4.304180391191399,77.48268682385556,67.22053579865486,81.00028303692612,2.960010000920751,159.46660005669227,140.17512719263124,165.28728416760478,5.462085548973603,1
75.89548117439529,22.56555207010264,124.6345945429001,40.88966953985434,83.76744021199602,21.01735156015119,134.04450420655883,47.877025882721334,93.24351002903758,79.46606287714714,107.9459150961484,11.981422559295664,55.94142059894911,34.08981459056201,75.37433139258748,13.19373561905872,37.10178123717955,17.42176409398702,56.26802991373612,13.534852410018017,86.42722565282585,70.65418230892949,99.39950887127549,11.770223622837086,53.17437442006448,17.01171956007047,76.1687670558682,15.31496417657822,39.76336669781368,16.132507645823626,73.00838327645478,15.950069891039933,102.28931084280462,94.61171425456956,111.76591821996028,4.316852239066473,51.0994748476301,20.880101518550287,82.79582531737763,26.18565402253112,136.08033431618074,109.0308144155937,164.80195295384277,23.550946456204567,78.41789155136499,66.25128811179705,86.03071392205752,5.461283070240469,45.97427244913443,8.284316449877982,83.80460398726314,32.101365839258335,130.44052415642608,95.81575663419405,164.59248209761884,29.484666446456966,107.37509114242845,103.522801275919,114.00978573946465,2.6636595014674973,79.30201590992631,76.55266891067868,81.06895353715153,0.9534528362491308,159.38680950357931,152.0526778462375,163.0243654173462,2.7556220864661256,77.67911889055434,71.78962273617242,80.08715316087007,1.4679435597389552,78.70216679719573,75.64565404460919,81.62623635747221,1.0570440805317587,163.14638064731128,156.49035486112595,166.96857040443186,1.7472253108306002,0
74.7554998673125,21.886568435427687,126.50663451624511,42.16702704422577,82.75338432958782,21.973861378421137,137.91111757782556,48.0076241999803,89.14444880279763,77.80071321324031,104.47160603220578,10.655536971336891,55.45363590739447,35.264122889874116,78.3183594220287,14.920393636392069,37.08342241670559,14.88192478383837,58.63687294533738,14.200516679593202,91.08991725567256,74.45685714196092,106.15912221528768,10.845558212054735,51.77181197273192,18.347823152840192,77.7078548120138,17.974597611295998,40.83419795364555,14.935786635030308,73.17373222717242,17.74858744523936,101.55845598936814,94.18751486937389,109.759190956226,4.235703914125226,51.457264614183984,18.31230450054916,81.80565458935213,27.18099760956581,136.91958851881822,104.9358332046762,164.6178840489262,24.780084718029755,79.6096932403898,65.424208841357,89.19720747727037,6.700589480713905,46.59333378939761,3.743938197887675,81.88688724560674,32.4545021616638,131.9545510693857,93.62187806507998,165.14355793343302,29.73423760731959,109.32859966860482,107.41272320444564,114.02834510678508,1.5615253322637712,78.88742758164467,77.2800662386982,80.30838123618608,0.6747375449070196,157.4668671587738,152.42705112197393,159.30481086781123,1.6058715791208324,75.90412668834578,70.80426658642091,78.64254001742083,1.8577965816049735,78.56531130981038,77.16831581165815,80.3900920239049,0.7733313208111356,161.65444640827698,156.62331118810096,164.36622377462774,1.6267036089779288,0
68.44071849646834,28.04405636223263,153.1130086051987,43.98321500716763,79.09218821257372,32.9119707213736,157.2764095457551,46.964779037631565,76.95130973988508,64.69651868303612,89.20871442872406,8.058275579054621,51.48610337333605,34.24811109734927,63.207519010098665,7.821326683819344,42.61652351984961,30.88102215696949,55.79208708328345,7.145639152397163,85.3288171192457,79.68168365289236,89.99555481484495,3.190888941429963,51.65758398959067,33.88568081692074,65.2620126847723,8.341976946685142,38.94757891548825,25.7473003897276,56.22611099857131,8.00646561790654,112.04456145051408,93.56489052529456,131.5226700612712,12.629451396641253,63.35806970093795,4.717935400740047,103.22275389285426,34.32597968024854,130.99367398977395,79.44168459039231,155.7634648565341,25.387024833049573,93.13562378407616,87.70584729105299,96.82589778325048,3.0450389270668112,53.76101208039434,1.4926301413642595,92.22845796357043,33.29354735726756,137.76568406358027,74.96839720242507,174.81648839708677,38.05797713399784,123.62120979392976,115.20750363500493,131.81794876298278,4.686245866083426,59.078220407048846,47.87568678722066,70.2480148059055,6.828213102716349,130.052843514769,110.96699951153192,145.88185646738216,10.460281452363311,98.161869437249,93.89683856379916,102.44199944966122,2.144199581223097,59.199766218953826,30.96746422111533,74.50117701301114,13.271533675226152,147.59065792006723,120.30770319676613,163.03202412609951,12.946994461869412,1
