lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.2208499  -0.0047649   0.00052831],[-0.48892011  0.14937766  0.03732722],[0. 0. 0.],[ 0.11495084 -0.07361538  0.00423765],[-0.36923057  0.18939024  0.03546943],[0. 0. 0.],[ 0.59843253 -0.46373556 -1.30659166],[ 0.07660168 -0.03026398 -0.75223768],[0. 0. 0.],[0.80509055 0.01567851 0.03681817],[-1.02966667 -0.6225392   1.03417915],[0. 0. 0.],[-3.12689512 -0.21401567  1.84651532],[-0.61368885 -0.21373421  0.6529085 ]
[ 0.16558576  0.01255962 -0.00104224],[-0.42097841  0.12911927  0.02762347],[0. 0. 0.],[ 0.06410633 -0.05836346  0.00187191],[-0.35513361  0.18207012  0.03276136],[0. 0. 0.],[ 0.60472088 -0.46584849 -1.30042134],[ 0.07304886 -0.02824832 -0.73773027],[0. 0. 0.],[ 0.88019799 -0.19303221 -0.40554695],[-1.07254871 -0.47771739  0.77765572],[0. 0. 0.],[-3.12603493 -0.21586954  1.83952314],[-0.61051403 -0.21291359  0.65391108]
[ 0.15642325  0.01647341 -0.00129107],[-0.41364583  0.12364956  0.0259762 ],[0. 0. 0.],[ 0.07919944 -0.06352626  0.00251778],[-0.38186274  0.18691363  0.03622934],[0. 0. 0.],[ 0.60437185 -0.46773272 -1.30505093],[ 0.07282911 -0.02772116 -0.72714855],[0. 0. 0.],[ 0.88106785 -0.18444304 -0.38743199],[-1.06849964 -0.46947658  0.76826133],[0. 0. 0.],[-3.12546576 -0.21873734  1.83278101],[-0.60718047 -0.21232889  0.65577346]
[ 0.15750041  0.01720852 -0.00135802],[-0.42372687  0.12466417  0.02684735],[0. 0. 0.],[ 0.0873765  -0.06572416  0.00287423],[-0.40398007  0.18933511  0.0388839 ],[0. 0. 0.],[ 0.60988145 -0.47040803 -1.30144465],[ 0.06983495 -0.02631869 -0.72058802],[0. 0. 0.],[ 0.88222779 -0.17913801 -0.3759422 ],[-1.07776712 -0.46470723  0.75368398],[0. 0. 0.],[-3.12536326 -0.21857425  1.82749645],[-0.60717667 -0.21327716  0.65852022]
[ 0.16490275  0.01583859 -0.00130891],[-0.43648176  0.12550224  0.0278678 ],[0. 0. 0.],[ 0.10241613 -0.0706448   0.00362225],[-0.42895192  0.19328591  0.04222804],[0. 0. 0.],[ 0.60908329 -0.47107061 -1.30419794],[ 0.06905733 -0.02569486 -0.7121928 ],[0. 0. 0.],[ 0.88394407 -0.21299144 -0.44436639],[-0.92655695 -0.27600156  0.54235011],[0. 0. 0.],[-3.12435144 -0.21854982  1.82584866],[-0.60664217 -0.21361677  0.66007638]
[ 0.16393086  0.01454872 -0.00119519],[-0.46191967  0.1307466   0.0307873 ],[0. 0. 0.],[ 0.10097961 -0.0736354   0.00372268],[-0.45094707  0.19827665  0.04562113],[0. 0. 0.],[ 0.6091062  -0.47094566 -1.30389371],[ 0.06931052 -0.02544352 -0.70341973],[0. 0. 0.],[ 0.88348283 -0.20990804 -0.43834556],[-0.92191439 -0.27481715  0.54310479],[0. 0. 0.],[-3.12537151 -0.21776207  1.82442362],[-0.60723121 -0.21365242  0.6595464 ]
[ 0.14736582  0.0140614  -0.00103798],[-0.47719664  0.13570929  0.03305653],[0. 0. 0.],[ 0.0495362  -0.06601694  0.00163604],[-0.41560932  0.19206668  0.04061633],[0. 0. 0.],[ 0.59756323 -0.46938563 -1.32023195],[ 0.06484951 -0.02322193 -0.6875327 ],[0. 0. 0.],[ 0.88748896 -0.20613917 -0.42850839],[-0.95349818 -0.29957722  0.56857776],[0. 0. 0.],[-3.12757581 -0.20870794  1.8248498 ],[-0.61446207 -0.21663479  0.66038196]
[ 0.14159518  0.00899584 -0.00063795],[-0.47191379  0.13654045  0.03287733],[0. 0. 0.],[ 0.04658489 -0.07368158  0.00171731],[-0.41476832  0.19618459  0.04140605],[0. 0. 0.],[ 0.60066482 -0.47019998 -1.31664789],[ 0.06898455 -0.02473787 -0.68841201],[0. 0. 0.],[ 0.89066436 -0.18709902 -0.38818399],[-0.9872126  -0.29774512  0.54372091],[0. 0. 0.],[-3.13138864 -0.20858127  1.8241261 ],[-0.61793951 -0.21707466  0.65794894]
[ 0.16032429 -0.00716662  0.00057573],[-0.45715568  0.13052185  0.03040593],[0. 0. 0.],[ 0.12377637 -0.11418619  0.00708348],[-0.48756266  0.22357508  0.05582773],[0. 0. 0.],[ 0.62764182 -0.47474649 -1.28117287],[ 0.09545788 -0.03671337 -0.73389205],[0. 0. 0.],[ 0.88913413 -0.12334959 -0.25782651],[-1.04487451 -0.27143727  0.46571837],[0. 0. 0.],[-3.13945017 -0.23788402  1.8228315 ],[-0.60625448 -0.20739064  0.64242609]
[ 0.17963246 -0.02447064  0.0022039 ],[-0.50639455  0.14580404  0.03778934],[0. 0. 0.],[ 0.30106696 -0.18643143  0.02835838],[-0.74769989  0.29833735  0.11777697],[0. 0. 0.],[ 0.66038039 -0.49131836 -1.26315214],[ 0.08225342 -0.0321929  -0.74579424],[0. 0. 0.],[ 0.86629273 -0.10396877 -0.22408936],[-1.1748317  -0.60752969  0.88002787],[0. 0. 0.],[ 3.13742931 -0.25755806  1.82529188],[-0.60743446 -0.20444528  0.63262052]
[ 0.33832871 -0.09169249  0.01567143],[-0.77987057  0.21249002  0.08760301],[0. 0. 0.],[ 0.6718753  -0.32537083  0.11449839],[-1.2360104   0.39742922  0.28437954],[0. 0. 0.],[ 0.66338796 -0.48507876 -1.2458583 ],[ 0.10479909 -0.04292275 -0.77692659],[0. 0. 0.],[ 0.80463457 -0.03225842 -0.07577839],[-1.18530496 -0.59622901  0.85615452],[0. 0. 0.],[ 3.12384148 -0.27970286  1.82753034],[-0.60856116 -0.19617046  0.60731147]
[ 0.4756668  -0.17662449  0.04292265],[-1.03128002  0.27794421  0.15822627],[0. 0. 0.],[ 0.70938984 -0.43097429  0.1617784 ],[-1.31203383  0.47612681  0.36932317],[0. 0. 0.],[ 0.65000211 -0.48227998 -1.26097188],[ 0.09265708 -0.0385161  -0.78748806],[0. 0. 0.],[ 0.79439731 -0.0340018  -0.08101759],[-1.07977671 -0.58554593  0.93208526],[0. 0. 0.],[ 3.10289183 -0.27543089  1.83496067],[-0.63862389 -0.19673877  0.58013827]
[ 0.69487042 -0.28756568  0.1047623 ],[-1.07414414  0.31909876  0.19105506],[0. 0. 0.],[ 1.17676935 -0.5071283   0.34242311],[-1.65394642  0.50464494  0.54638497],[0. 0. 0.],[ 0.62212933 -0.46765859 -1.27524517],[ 0.08222037 -0.04744988 -1.04650575],[0. 0. 0.],[ 0.80536369 -0.03670777 -0.08613335],[-1.02842515 -0.58928492  0.98595356],[0. 0. 0.],[ 3.07624383 -0.27235168  1.86551219],[-0.66712057 -0.18920835  0.53457352]
[ 1.01435728 -0.39880593  0.22364831],[-1.61181649  0.35652891  0.37112831],[0. 0. 0.],[ 1.37021738 -0.59684402  0.49251784],[-2.03900999  0.49212427  0.77554581],[0. 0. 0.],[ 0.63207076 -0.47459809 -1.27366424],[ 0.05094285 -0.02937681 -1.04603991],[0. 0. 0.],[ 0.78964069 -0.05404796 -0.1295545 ],[-0.95364588 -0.51428165  0.94171546],[0. 0. 0.],[ 3.05410762 -0.26707974  1.90071214],[-0.70303664 -0.17940523  0.48099868]
[ 1.0351451  -0.4164135   0.23941821],[-1.64787486  0.34290419  0.36980806],[0. 0. 0.],[ 1.40002004 -0.62259157  0.52932003],[-2.0708824   0.49213124  0.80109388],[0. 0. 0.],[ 0.66902332 -0.48140176 -1.22976193],[ 0.06289577 -0.03191885 -0.93904271],[0. 0. 0.],[ 0.86459851 -0.09232187 -0.19956504],[-0.82032101 -0.3254518   0.72205121],[0. 0. 0.],[ 3.03920072 -0.27558059  1.90098809],[-0.71384915 -0.1745781   0.46101863]
[ 1.04205873 -0.43780477  0.25398672],[-1.66073788  0.33278249  0.36348753],[0. 0. 0.],[ 1.44263804 -0.65147519  0.5774702 ],[-2.16170399  0.45151268  0.81328874],[0. 0. 0.],[ 0.68839365 -0.48613769 -1.21034644],[ 0.07794504 -0.03940492 -0.93584783],[0. 0. 0.],[ 0.88105388 -0.09048576 -0.19148502],[-0.80942479 -0.3282782   0.73790704],[0. 0. 0.],[ 3.01765496 -0.28904098  1.88894232],[-0.72847039 -0.17128066  0.4429784 ]
[ 1.20415366 -0.46794549  0.32468403],[-1.92114052  0.29913775  0.42452097],[0. 0. 0.],[ 1.47622056 -0.71155213  0.65190328],[-2.21979218  0.49034618  0.93347639],[0. 0. 0.],[ 0.67476563 -0.48087086 -1.22000409],[ 0.07157556 -0.0360164  -0.93214309],[0. 0. 0.],[ 0.87196262 -0.0875776  -0.18755154],[-0.71529819 -0.30004141  0.76869564],[0. 0. 0.],[ 3.00063531 -0.30141223  1.89888229],[-0.74301396 -0.16461309  0.41731356]
[ 1.278463   -0.47384426  0.35519204],[-2.01553563  0.27334903  0.42908848],[0. 0. 0.],[ 1.58265542 -0.69463694  0.70226281],[-2.28637184  0.47030337  0.96801108],[0. 0. 0.],[ 0.7139606  -0.49354065 -1.18807767],[ 0.05468942 -0.02758518 -0.93416865],[0. 0. 0.],[ 0.87735963 -0.09560324 -0.20322456],[-0.71829968 -0.36990075  0.92461792],[0. 0. 0.],[ 2.98654487 -0.30935976  1.8993177 ],[-0.75792711 -0.16012669  0.397652  ]
[ 1.37386646 -0.47254784  0.38994035],[-2.04043257  0.25558161  0.41264643],[0. 0. 0.],[ 1.69060655 -0.69930267  0.78018541],[-2.3351193   0.47977502  1.0411815 ],[0. 0. 0.],[ 0.73444801 -0.51694503 -1.20430617],[ 0.04144255 -0.01851576 -0.8402627 ],[0. 0. 0.],[ 0.8161754  -0.02278959 -0.05269989],[-0.70359384 -0.39762118  1.00395229],[0. 0. 0.],[ 2.98008702 -0.36420256  1.89080631],[-0.73718443 -0.14522721  0.37229966]
[ 1.47739096 -0.46534989  0.42509219],[-2.07077469  0.25326545  0.42282615],[0. 0. 0.],[ 1.69881675 -0.73680435  0.82717348],[-2.30110087  0.52187367  1.07722968],[0. 0. 0.],[ 0.75101919 -0.53776116 -1.22009842],[ 0.02223579 -0.01298075 -1.05678735],[0. 0. 0.],[ 0.84974483 -0.01488815 -0.03290477],[-0.76535357 -0.40332469  0.93990089],[0. 0. 0.],[ 2.96960906 -0.37575877  1.88097178],[-0.74495149 -0.14163118  0.35918807]
[ 1.58566967 -0.45482998  0.46140803],[-2.23809589  0.23029389  0.46799968],[0. 0. 0.],[ 1.76490686 -0.73966481  0.88085159],[-2.39961798  0.44630201  1.05620255],[0. 0. 0.],[ 0.76236179 -0.54151116 -1.21144972],[ 0.06224932 -0.03607982 -1.05038539],[0. 0. 0.],[ 0.87274194 -0.00746374 -0.01600415],[-0.87353269 -0.41022836  0.83844112],[0. 0. 0.],[ 2.96227716 -0.38506163  1.86662231],[-0.75077635 -0.13931328  0.35046096]
[ 1.67534069 -0.43446735  0.48069932],[-2.29446813  0.21279769  0.46520389],[0. 0. 0.],[ 1.82507708 -0.73564432  0.92460633],[-2.41609233  0.44523234  1.07556307],[0. 0. 0.],[ 0.84039343 -0.56003945 -1.14375664],[ 0.09783993 -0.04399827 -0.84472667],[0. 0. 0.],[0.9729747  0.02048176 0.03872285],[-1.03517623 -0.29446526  0.50962852],[0. 0. 0.],[ 2.9548057  -0.42960625  1.85861359],[-0.73554877 -0.13156106  0.33866547]
[ 1.69280133 -0.43003098  0.48393839],[-2.31948062  0.20207746  0.45705785],[0. 0. 0.],[ 1.86384863 -0.73086816  0.95132484],[-2.43911099  0.43081206  1.07657739],[0. 0. 0.],[ 0.84111281 -0.55839673 -1.14006269],[ 0.11231539 -0.05042468 -0.84334329],[0. 0. 0.],[0.91130378 0.05530074 0.11275745],[-1.12513616 -0.38868878  0.60515475],[0. 0. 0.],[ 2.94943507 -0.44046028  1.85519102],[-0.7337898  -0.12651634  0.32671871]
[ 1.71516262 -0.42853399  0.49283654],[-2.31743674  0.2023077   0.45633428],[0. 0. 0.],[ 1.89742732 -0.73391258  0.98411145],[-2.44891347  0.41990989  1.06677793],[0. 0. 0.],[ 0.84150493 -0.57086907 -1.16086208],[ 0.14429516 -0.0776251  -0.98607573],[0. 0. 0.],[0.81392865 0.05552638 0.12867875],[-1.02094303 -0.37742304  0.65737021],[0. 0. 0.],[ 2.94092338 -0.4577674   1.85084752],[-0.73378496 -0.12102756  0.31274673]
[ 1.69520977 -0.45883917  0.51726086],[-2.2720987   0.2361339   0.50017468],[0. 0. 0.],[ 1.85007168 -0.85755453  1.09060748],[-2.38787979  0.49486825  1.13617346],[0. 0. 0.],[ 0.85998921 -0.58516572 -1.16231133],[ 0.14203077 -0.07172233 -0.93423418],[0. 0. 0.],[0.69089147 0.07542314 0.20891716],[-0.96852186 -0.35398017  0.6555059 ],[0. 0. 0.],[ 2.92957187 -0.46902378  1.85143274],[-0.73733599 -0.11511478  0.29611549]
[ 1.71585881 -0.46768822  0.53771573],[-2.27254517  0.25414898  0.53726652],[0. 0. 0.],[ 1.88732457 -0.87542001  1.14674161],[-2.39645386  0.52245791  1.19986806],[0. 0. 0.],[ 0.84146888 -0.58217552 -1.18000807],[ 0.11839098 -0.05636259 -0.88794304],[0. 0. 0.],[0.58245717 0.11134902 0.3676575 ],[-1.01296547 -0.34284451  0.60498781],[0. 0. 0.],[ 2.92752357 -0.48259811  1.85692325],[-0.73205218 -0.11000659  0.28533777]
[ 1.80211263 -0.44686832  0.55891186],[-2.28816481  0.28088162  0.60293688],[0. 0. 0.],[ 1.9943135  -0.85524351  1.22863196],[-2.45663036  0.48436928  1.21186384],[0. 0. 0.],[ 0.85615564 -0.60747809 -1.20378258],[ 0.10468024 -0.04625809 -0.83164981],[0. 0. 0.],[0.5581543  0.10472809 0.36180754],[-1.02225786 -0.35491951  0.61900798],[0. 0. 0.],[ 2.92694097 -0.48665541  1.85325658],[-0.73877038 -0.10671678  0.27417419]
[ 1.84001859 -0.43926621  0.57035996],[-2.31354326  0.28734621  0.63609841],[0. 0. 0.],[ 2.05193782 -0.833344    1.26158378],[-2.49894511  0.46661054  1.24000546],[0. 0. 0.],[ 0.87429834 -0.62812653 -1.21483531],[ 0.08376247 -0.03616163 -0.81474508],[0. 0. 0.],[0.557838   0.10514877 0.36344411],[-1.03498873 -0.35207747  0.60574626],[0. 0. 0.],[ 2.92540772 -0.49245118  1.85450401],[-0.74063364 -0.10224594  0.26208504]
[ 1.8544954  -0.43827214  0.57725846],[-2.36189769  0.27994164  0.66068246],[0. 0. 0.],[ 2.09252638 -0.8372781   1.31110185],[-2.53955582  0.43874451  1.24564518],[0. 0. 0.],[ 0.77424676 -0.62101805 -1.33362415],[ 0.06340194 -0.02712595 -0.80835122],[0. 0. 0.],[0.63267867 0.09588374 0.29107728],[-0.92605714 -0.27382033  0.53853758],[0. 0. 0.],[ 2.92676567 -0.47124069  1.8610629 ],[-0.76915322 -0.10669762  0.26236219]
[ 1.90642206 -0.42516696  0.59004579],[-2.42631354  0.27032803  0.69800762],[0. 0. 0.],[ 2.20603027 -0.83514184  1.44131285],[-2.60415076  0.42280521  1.32400141],[0. 0. 0.],[ 0.77761775 -0.61657488 -1.32151832],[ 0.07107221 -0.03104725 -0.82346421],[0. 0. 0.],[0.58438612 0.08426956 0.27850066],[-0.87947004 -0.26490349  0.55194085],[0. 0. 0.],[ 2.93097876 -0.45997221  1.86731581],[-0.7859643  -0.10523058  0.25272655]
[ 1.93877341 -0.41845863  0.60018038],[-2.46521439  0.26461422  0.72350138],[0. 0. 0.],[ 2.30230695 -0.8345529   1.56442292],[-2.66266882  0.40894536  1.40825675],[0. 0. 0.],[ 0.7368757  -0.60323331 -1.35658414],[ 0.08467906 -0.03647412 -0.8130804 ],[0. 0. 0.],[0.57252254 0.09774225 0.32932189],[-0.98963436 -0.30577596  0.55632988],[0. 0. 0.],[ 2.9389057  -0.45512532  1.87441404],[-0.79421462 -0.10370671  0.24625119]
[ 1.9553164  -0.42237271  0.61581836],[-2.50064922  0.25259508  0.73074703],[0. 0. 0.],[ 2.36814983 -0.83499127  1.65618073],[-2.69306848  0.39181165  1.43200749],[0. 0. 0.],[ 0.6096924  -0.53692287 -1.43686778],[ 0.16308084 -0.08109211 -0.92155988],[0. 0. 0.],[0.53574557 0.10362469 0.37348104],[-1.0043917  -0.29604435  0.53027529],[0. 0. 0.],[ 2.94054228 -0.45591778  1.88357967],[-0.79883709 -0.09885601  0.23332263]
[ 1.96536642 -0.42327391  0.62340258],[-2.56065159  0.23099208  0.74040843],[0. 0. 0.],[ 2.43102278 -0.82510019  1.73522636],[-2.73898756  0.343978    1.41040199],[0. 0. 0.],[ 0.65270336 -0.57082065 -1.42850114],[ 0.11524172 -0.05284936 -0.85929537],[0. 0. 0.],[0.55683862 0.11122906 0.38471098],[-1.00951922 -0.26458596  0.47270004],[0. 0. 0.],[ 2.94134019 -0.43771959  1.89256967],[-0.8207738  -0.0985149   0.22564452]
[ 1.83375926 -0.45802004  0.59051441],[-2.57947007  0.21552802  0.71705068],[0. 0. 0.],[ 2.35469894 -0.8675645   1.68025552],[-2.74451624  0.31960553  1.35085222],[0. 0. 0.],[ 0.53088988 -0.52157251 -1.5522467 ],[ 0.04556663 -0.02043867 -0.84318305],[0. 0. 0.],[0.84484585 0.05976165 0.13280084],[-0.92965128 -0.21226561  0.41865633],[0. 0. 0.],[ 2.92987034 -0.26534385  1.92252148],[-0.96803538 -0.12586079  0.23858114]
[ 1.89612752 -0.43829234  0.60154152],[-2.52189868  0.20762183  0.62921988],[0. 0. 0.],[ 2.4179877  -0.87388128  1.77957986],[-2.76586139  0.41135941  1.66363572],[0. 0. 0.],[ 0.52195337 -0.5320054  -1.59078271],[ 0.09297196 -0.04026233 -0.81692636],[0. 0. 0.],[0.89804374 0.07627459 0.15804255],[-1.00057697 -0.20419263  0.37052123],[0. 0. 0.],[ 2.91432431 -0.26568069  1.92349344],[-0.98098468 -0.11788107  0.22010555]
[ 1.88580098 -0.43540407  0.5915943 ],[-2.51117722  0.20196     0.60255446],[0. 0. 0.],[ 2.41362264 -0.86713219  1.76448786],[-2.76753317  0.41113927  1.66763251],[0. 0. 0.],[ 0.53835907 -0.54540022 -1.58444842],[ 0.06189789 -0.02483083 -0.76282315],[0. 0. 0.],[0.86970213 0.09830387 0.21101528],[-1.07290221 -0.28921413  0.48035264],[0. 0. 0.],[ 2.9077143  -0.24862877  1.92188737],[-1.00557087 -0.12121365  0.21979969]
[ 1.92071157 -0.43549236  0.61263039],[-2.49229342  0.21562907  0.62229273],[0. 0. 0.],[ 2.46839633 -0.85222099  1.82814537],[-2.82921377  0.5185544   2.07007497],[0. 0. 0.],[ 0.5307123  -0.53444243 -1.5781426 ],[ 0.04960818 -0.02027761 -0.77594282],[0. 0. 0.],[0.8319771  0.08299334 0.18742297],[-1.04468259 -0.30158307  0.51611431],[0. 0. 0.],[ 2.90749578 -0.26005062  1.92694079],[-0.99901609 -0.11460186  0.20948353]
[ 1.93890789 -0.44084359  0.63130155],[-2.46588107  0.24463616  0.67318541],[0. 0. 0.],[ 2.50448638 -0.82905359  1.85526959],[-2.85274614  0.49226392  2.09206457],[0. 0. 0.],[ 0.53442899 -0.5339463  -1.56984828],[ 0.01504923 -0.00621875 -0.78370243],[0. 0. 0.],[0.88564492 0.11910655 0.25014096],[-1.15650802 -0.29300752  0.44469609],[0. 0. 0.],[ 2.90887482 -0.26303241  1.92965776],[-0.9989183  -0.11186856  0.20453556]
[ 2.01767673 -0.4560591   0.70619976],[-2.45451636  0.3041589   0.80956197],[0. 0. 0.],[ 2.62085455 -0.82352021  2.04606505],[-2.94150665  0.50874705  2.40472758],[0. 0. 0.],[ 0.51147331 -0.51858641 -1.5852371 ],[-0.02361624  0.00989554 -0.7935517 ],[0. 0. 0.],[0.00918893 0.00531191 1.04828395],[-0.8069666   0.00682984 -0.01599821],[0. 0. 0.],[ 2.92406623 -0.32608118  1.96113035],[-0.94928673 -0.09429914  0.18314763]
[ 2.047757   -0.44776281  0.71573023],[-2.48564537  0.29859844  0.83247337],[0. 0. 0.],[ 2.61260608 -0.79862887  2.00038622],[-2.94226434  0.48864218  2.37867957],[0. 0. 0.],[ 0.52523649 -0.52187512 -1.56407312],[-0.0227803   0.00946778 -0.78775994],[0. 0. 0.],[-0.00286727 -0.00169908  1.0698869 ],[-0.79122636  0.01482868 -0.0355035 ],[0. 0. 0.],[ 2.93008781 -0.35518383  1.9589197 ],[-0.92595454 -0.09022613  0.18038705]
[ 2.06378363 -0.43949933  0.71498457],[-2.48983773  0.30340696  0.84969955],[0. 0. 0.],[ 2.61719317 -0.79991508  2.01029096],[-2.95046634  0.48546484  2.4028953 ],[0. 0. 0.],[ 0.57053452 -0.54092588 -1.51468978],[-0.02329625  0.00978066 -0.79495434],[0. 0. 0.],[0.07630195 0.04743029 1.11205309],[-0.87885815  0.02285033 -0.04860165],[0. 0. 0.],[ 2.93128495 -0.36992461  1.95468536],[-0.91566348 -0.08875003  0.17974408]
[ 2.09514915 -0.42583524  0.71716633],[-2.50879652  0.29258392  0.84578959],[0. 0. 0.],[ 2.64926288 -0.78949567  2.0562021 ],[-2.96765653  0.48625467  2.46554235],[0. 0. 0.],[ 0.59873514 -0.55307557 -1.48701122],[-0.00763467  0.00334775 -0.82648432],[0. 0. 0.],[0.13080952 0.07875291 1.08303581],[-0.93550646  0.0128024  -0.02534312],[0. 0. 0.],[ 2.93158863 -0.401047    1.94642262],[-0.88586158 -0.08256771  0.17371988]
[ 2.12963531 -0.40392887  0.70794167],[-2.53118029  0.2745178   0.82638219],[0. 0. 0.],[ 2.67627726 -0.7829001   2.09932047],[-2.98913527  0.48302033  2.54024696],[0. 0. 0.],[ 0.65486164 -0.56397513 -1.41239891],[ 0.06844193 -0.02724999 -0.75759104],[0. 0. 0.],[0.23499099 0.13482767 1.03912464],[-1.05471029 -0.02607953  0.0447768 ],[0. 0. 0.],[ 2.93529636 -0.44021954  1.93632475],[-0.84705318 -0.0764257   0.16920776]
