lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.17797424 -0.17573811  0.01571999],[ 0.27416619  0.33538586 -0.04669603],[0. 0. 0.],[ 0.05936963 -0.12804014  0.00380716],[ 0.23894246  0.20020955 -0.02411317],[0. 0. 0.],[ 0.79147138 -0.0979873  -0.23366413],[ 0.11289046 -0.06791574 -1.08260204],[0. 0. 0.],[0.04801036 0.05160839 1.64303084],[-0.86336549 -0.30408516  0.64221924],[0. 0. 0.],[-3.02560189 -0.27867088 -1.82545634],[-0.8380741   0.3826226  -0.82033004]
[ 0.11574919 -0.2877231   0.01678605],[ 0.47458226  0.43405455 -0.10655387],[0. 0. 0.],[ 0.17872209 -0.13945041  0.01251484],[ 0.24043325  0.22831383 -0.02769877],[0. 0. 0.],[ 0.85268897 -0.01902534 -0.04188236],[ 0.2964653  -0.14313762 -0.89519043],[0. 0. 0.],[-0.02849698 -0.03226785  1.69476986],[-1.07980736 -0.31002289  0.5101344 ],[0. 0. 0.],[-3.00046056 -0.33696999 -1.82759142],[-0.84122717  0.40460693 -0.8598674 ]
[ 0.17073735 -0.37546335  0.0325109 ],[ 0.46977667  0.53372103 -0.13065709],[0. 0. 0.],[ 0.22084478 -0.20209545  0.02248264],[ 0.22124304  0.30210635 -0.0338108 ],[0. 0. 0.],[0.90509267 0.07921271 0.16264799],[ 0.31628107 -0.15291351 -0.89564592],[0. 0. 0.],[-0.06772719 -0.07569637  1.68190473],[-1.06380463 -0.28633827  0.48046718],[0. 0. 0.],[-2.97755315 -0.33820798 -1.83716746],[-0.83735819  0.39636725 -0.84785445]
[ 0.01437456 -0.52123312  0.0038335 ],[ 0.69173779  0.63605605 -0.23615503],[0. 0. 0.],[ 0.23366952 -0.25675051  0.03029895],[ 0.22523668  0.36536876 -0.0417819 ],[0. 0. 0.],[0.93229768 0.12149885 0.24061564],[ 0.26925578 -0.16331423 -1.08702457],[0. 0. 0.],[-0.10488843 -0.11345411  1.6493726 ],[-1.03843241 -0.28120918  0.48553542],[0. 0. 0.],[-2.95999802 -0.33912648 -1.83323245],[-0.83251001  0.39710088 -0.85420029]
[-0.35264463 -0.71699872 -0.13332135],[ 1.23041816  0.69106585 -0.49822025],[0. 0. 0.],[-0.10154686 -0.44147724 -0.02280523],[ 0.62551543  0.50674026 -0.16707428],[0. 0. 0.],[0.88817758 0.115381   0.24159389],[ 0.20532393 -0.11963178 -1.05310317],[0. 0. 0.],[-0.12462369 -0.14506734  1.72257002],[-1.1020809  -0.21435431  0.34663449],[0. 0. 0.],[-2.94062096 -0.34242182 -1.83450153],[-0.82036019  0.39488175 -0.86234685]
[-0.57397153 -0.83599768 -0.26069459],[ 1.46645451  0.71412414 -0.64834315],[0. 0. 0.],[-0.30228074 -0.55417143 -0.08657569],[ 0.7563705   0.58096502 -0.23643476],[0. 0. 0.],[0.7750799  0.10205753 0.24895285],[ 0.31765854 -0.18022674 -1.0272215 ],[0. 0. 0.],[-0.17573426 -0.20266468  1.71373962],[-1.08364139 -0.18614991  0.30771171],[0. 0. 0.],[-2.92152288 -0.34489638 -1.83147548],[-0.8165683   0.39689362 -0.8702793 ]
[-1.01035929 -0.87962014 -0.50917728],[ 1.69479139  0.71207426 -0.79714611],[0. 0. 0.],[-0.9015576  -0.66586827 -0.3316773 ],[ 1.34948509  0.5762306  -0.46558313],[0. 0. 0.],[0.37797344 0.10323544 0.5276274 ],[ 0.32522249 -0.14857673 -0.85176599],[0. 0. 0.],[-0.23614494 -0.26239329  1.67709275],[-1.05269188 -0.11623788  0.19961871],[0. 0. 0.],[-2.89338537 -0.35173081 -1.82099789],[-0.80317971  0.39473992 -0.88018388]
[-1.2986869  -0.86294035 -0.67249893],[ 1.91120505  0.63337125 -0.86844285],[0. 0. 0.],[-1.04710148 -0.67414538 -0.39922767],[ 1.52412785  0.53230203 -0.50908066],[0. 0. 0.],[0.41885137 0.11222978 0.51677417],[ 0.40291705 -0.18027455 -0.83328796],[0. 0. 0.],[-0.22937236 -0.24880398  1.65280245],[-1.05640168 -0.12232892  0.20914199],[0. 0. 0.],[-2.87344975 -0.33743275 -1.81504576],[-0.79662928  0.38847457 -0.87458237]
[-1.48152482 -0.79308478 -0.73138839],[ 2.09981714  0.50203063 -0.84060048],[0. 0. 0.],[-1.35966436 -0.6023804  -0.4920594 ],[ 1.7056061   0.47698924 -0.54290591],[0. 0. 0.],[0.62459097 0.08482858 0.26139972],[ 0.37094593 -0.23162516 -1.11001394],[0. 0. 0.],[-0.16985113 -0.18984014  1.68242523],[-1.06919935 -0.09244419  0.15592069],[0. 0. 0.],[-2.86003155 -0.30030925 -1.81831453],[-0.78566047  0.38470632 -0.87875556]
[-1.62676064 -0.72735361 -0.7653639 ],[ 2.20160097  0.44070798 -0.83062441],[0. 0. 0.],[-1.51876258 -0.56243354 -0.53527994],[ 1.97172251  0.38507573 -0.5725892 ],[0. 0. 0.],[ 0.88686747 -0.08164763 -0.17156968],[ 0.16482347 -0.07102082 -0.81235659],[0. 0. 0.],[-0.11881373 -0.1323848   1.67902488],[-1.1180171  -0.11055003  0.17644014],[0. 0. 0.],[-2.84162502 -0.28229034 -1.81913332],[-0.77579109  0.38248421 -0.88499727]
[-1.70914293 -0.73594171 -0.8339171 ],[ 2.28380159  0.43531882 -0.90095466],[0. 0. 0.],[-1.6007955  -0.59386652 -0.61086534],[ 2.0443954   0.39360372 -0.63068145],[0. 0. 0.],[ 0.81775483 -0.10498416 -0.2413359 ],[ 0.41536149 -0.18049373 -0.81126267],[0. 0. 0.],[-0.08937734 -0.10005681  1.68359608],[-1.16987036 -0.1509764   0.22742536],[0. 0. 0.],[-2.82546911 -0.28096892 -1.83536451],[-0.77961202  0.38086128 -0.87743427]
[-1.81385115 -0.75828422 -0.94207867],[ 2.37882119  0.40138687 -0.93891892],[0. 0. 0.],[-1.70229878 -0.63574854 -0.71827267],[ 2.18583106  0.35793766 -0.67208453],[0. 0. 0.],[ 0.83985743 -0.34438652 -0.74287847],[ 0.08065352 -0.01722498 -0.42060203],[0. 0. 0.],[-0.09896649 -0.10815563  1.65962796],[-1.21342585 -0.15079042  0.21682473],[0. 0. 0.],[-2.80227513 -0.29882756 -1.87836999],[-0.76149923  0.3759238  -0.88719483]
[-1.92837079 -0.76591757 -1.05201631],[ 2.45931762  0.38048611 -0.99402501],[0. 0. 0.],[-1.78065448 -0.63658431 -0.77316699],[ 2.2773114   0.32116724 -0.67548624],[0. 0. 0.],[ 0.96214252 -0.37423354 -0.69592789],[-0.02212329  0.00419345 -0.37463934],[0. 0. 0.],[-0.13271596 -0.1413563   1.63402436],[-1.21754147 -0.11572442  0.16581512],[0. 0. 0.],[-2.79283527 -0.30247139 -1.89136221],[-0.76922144  0.37973551 -0.88656396]
[-1.99031717 -0.75899474 -1.10213663],[ 2.51937097  0.28980146 -0.85203345],[0. 0. 0.],[-1.81182799 -0.57725906 -0.72410151],[ 2.38872849  0.22223974 -0.55024076],[0. 0. 0.],[ 1.01401824 -0.20854522 -0.37246071],[-0.10942602  0.03166695 -0.56290338],[0. 0. 0.],[-0.17417599 -0.18783746  1.646648  ],[-1.23609196 -0.06919086  0.09728194],[0. 0. 0.],[-2.78275463 -0.303414   -1.87526129],[-0.77061424  0.38664855 -0.89940815]
[-2.02431858 -0.77015513 -1.15056302],[ 2.54553401  0.30127424 -0.91788606],[0. 0. 0.],[-1.83356789 -0.55848813 -0.71588918],[ 2.43735376  0.19561947 -0.52192084],[0. 0. 0.],[ 0.89022682 -0.19246124 -0.39930525],[ 0.10703914 -0.02992758 -0.54480914],[0. 0. 0.],[-0.22275951 -0.24337629  1.65999973],[-1.22461894 -0.04722997  0.06723165],[0. 0. 0.],[-2.77921126 -0.32316021 -1.86398636],[-0.7764182   0.39643105 -0.9130487 ]
[-2.08156049 -0.80366919 -1.25495629],[ 2.57809094  0.2941063  -0.94598421],[0. 0. 0.],[-1.8550006  -0.54466472 -0.71318959],[ 2.49580964  0.15082899 -0.44417861],[0. 0. 0.],[ 1.03135711 -0.20286442 -0.3553338 ],[ 0.05478008 -0.01554692 -0.55294846],[0. 0. 0.],[-0.25339674 -0.2782107   1.66518661],[-1.2872191  -0.03574288  0.04764247],[0. 0. 0.],[-2.76870835 -0.32081522 -1.85412981],[-0.78207401  0.39835256 -0.91061101]
[-2.15003819 -0.80750685 -1.33715274],[ 2.58419836  0.33216459 -1.05984167],[0. 0. 0.],[-1.88662943 -0.51572535 -0.69754609],[ 2.52169056  0.11804222 -0.36489215],[0. 0. 0.],[ 1.0679408  -0.07776145 -0.13139449],[ 0.19429171 -0.0623578  -0.61948353],[0. 0. 0.],[-0.33734735 -0.3589136   1.63399205],[-1.25381562  0.04046991 -0.05586072],[0. 0. 0.],[-2.75244359 -0.32342632 -1.81133945],[-0.7826796   0.41319756 -0.93996681]
[-2.17672461 -0.80995649 -1.37188214],[ 2.58679913  0.34722293 -1.10409273],[0. 0. 0.],[-1.88318307 -0.5429503  -0.73048244],[ 2.46934317  0.16071156 -0.45306729],[0. 0. 0.],[ 1.05152635 -0.07353681 -0.1266229 ],[ 0.27672497 -0.09987848 -0.68920316],[0. 0. 0.],[-0.37716243 -0.39787552  1.62559374],[-1.25185726  0.09838574 -0.13599907],[0. 0. 0.],[-2.73680545 -0.31795897 -1.80604982],[-0.76782839  0.40295223 -0.93625822]
[-2.19243081 -0.78715199 -1.35952383],[ 2.58235375  0.40736651 -1.24715144],[0. 0. 0.],[-1.90386838 -0.53765785 -0.738204  ],[ 2.45697328  0.16519348 -0.45654518],[0. 0. 0.],[ 0.98861235 -0.00663683 -0.01231466],[ 0.33065243 -0.12519506 -0.71870751],[0. 0. 0.],[-0.40154159 -0.42267004  1.62353307],[-1.26926892  0.11879358 -0.16119244],[0. 0. 0.],[-2.72646811 -0.33134055 -1.79017046],[-0.76361291  0.4127739  -0.96132523]
[-2.19467572 -0.80107351 -1.38136046],[ 2.6048057  0.40062   -1.2718414],[0. 0. 0.],[-1.90902572 -0.54516539 -0.75178356],[ 2.46076057  0.16999198 -0.47211518],[0. 0. 0.],[9.75084218e-01 1.22637880e-04 2.31289626e-04],[ 0.39669995 -0.14727923 -0.70355316],[0. 0. 0.],[-0.42921582 -0.43360287  1.58128775],[-1.2618428   0.11086366 -0.15162297],[0. 0. 0.],[-2.71462093 -0.33713972 -1.79046301],[-0.75571656  0.41288045 -0.9709768 ]
[-2.32112527 -0.79353107 -1.53350496],[ 2.65719949  0.44309642 -1.47854399],[0. 0. 0.],[-1.99166056 -0.53666408 -0.80260227],[ 2.50515142  0.15756075 -0.47042385],[0. 0. 0.],[ 0.93631234 -0.07195967 -0.14213332],[ 0.28452396 -0.10770596 -0.71991557],[0. 0. 0.],[-0.55112832 -0.50950133  1.48855017],[-1.2107246   0.17589893 -0.25346687],[0. 0. 0.],[-2.70713569 -0.40803363 -1.78728875],[-0.75797148  0.44095659 -1.02521112]
[-2.37252319 -0.78122137 -1.58816011],[ 2.67377654  0.43443847 -1.49427956],[0. 0. 0.],[-2.02126644 -0.53465137 -0.8234588 ],[ 2.52475643  0.15847886 -0.48853694],[0. 0. 0.],[ 0.93475172 -0.04730324 -0.09368013],[ 0.19754434 -0.09241346 -0.87317941],[0. 0. 0.],[-0.57337769 -0.53043091  1.48893727],[-1.21706666  0.21894203 -0.31292132],[0. 0. 0.],[-2.70077361 -0.4401777  -1.78366922],[-0.74604705  0.44841909 -1.05522859]
[-2.51188175 -0.81348224 -1.84683401],[ 2.76616444  0.53286253 -1.92552868],[0. 0. 0.],[-2.06088171 -0.55636208 -0.88860243],[ 2.53645959  0.16772499 -0.52610356],[0. 0. 0.],[ 0.99918175 -0.09960322 -0.18214566],[ 0.16676956 -0.06956699 -0.78903417],[0. 0. 0.],[-0.5779153  -0.53599499  1.49153984],[-1.23405799  0.23216826 -0.32582332],[0. 0. 0.],[-2.70353338 -0.4515708  -1.78741249],[-0.7517      0.45475756 -1.06064973]
[-2.62996934 -0.83790922 -2.07951556],[ 2.86332066  0.58490668 -2.27088293],[0. 0. 0.],[-2.10727703 -0.54530773 -0.91380512],[ 2.5778383   0.15827512 -0.53459065],[0. 0. 0.],[ 1.06599569 -0.09955574 -0.16849229],[ 0.19613774 -0.07667009 -0.74342789],[0. 0. 0.],[-0.61845696 -0.54743356  1.44198222],[-1.22786176  0.24616233 -0.347507  ],[0. 0. 0.],[-2.7149984  -0.47030901 -1.79624363],[-0.76337317  0.46550152 -1.06695025]
[-2.81438989 -0.84796643 -2.44034944],[ 3.04135213  0.65002043 -2.84602824],[0. 0. 0.],[-2.17624993 -0.53797724 -0.96858026],[ 2.60587915  0.16264417 -0.57733454],[0. 0. 0.],[ 1.16156421 -0.15641197 -0.23769033],[ 0.06435295 -0.02311768 -0.6895608 ],[0. 0. 0.],[-0.68594375 -0.56239857  1.36031511],[-1.20279778  0.2734045  -0.39569267],[0. 0. 0.],[-2.7217923  -0.51112257 -1.79632437],[-0.77366452  0.48217768 -1.08609063]
[-2.93613542 -0.87581631 -2.7081602 ],[-3.11629189  0.69637404  3.07191331],[0. 0. 0.],[-2.21634042 -0.56860984 -1.06003065],[ 2.58865848  0.20997309 -0.7111936 ],[0. 0. 0.],[ 1.19626147 -0.15437794 -0.2260448 ],[ 0.04753295 -0.01703065 -0.68798038],[0. 0. 0.],[-0.72464846 -0.56815346  1.31268251],[-1.21163029  0.26313459 -0.37752216],[0. 0. 0.],[-2.71667352 -0.51367952 -1.79481193],[-0.76598025  0.48058866 -1.09283472]
[-2.92858191 -0.87238011 -2.69068268],[ 3.03043388  0.65861274 -2.81882555],[0. 0. 0.],[-2.19642142 -0.57714487 -1.05219023],[ 2.5830809   0.19502032 -0.6575131 ],[0. 0. 0.],[ 1.03314423 -0.21704356 -0.37901007],[ 0.08753195 -0.02310828 -0.51592576],[0. 0. 0.],[-0.64675214 -0.53312805  1.36736512],[-1.34820641  0.23978213 -0.29931136],[0. 0. 0.],[-2.70869891 -0.47835299 -1.7926945 ],[-0.76425352  0.47288698 -1.08018735]
[-2.93335134 -0.89684672 -2.71383256],[ 3.02546125  0.66907337 -2.81019017],[0. 0. 0.],[-2.19995144 -0.58142553 -1.06280054],[ 2.57099854  0.21669407 -0.71027491],[0. 0. 0.],[ 0.96046479 -0.21875011 -0.41553957],[ 0.12500617 -0.03778851 -0.58646281],[0. 0. 0.],[-0.60648295 -0.5108099   1.39085035],[-1.36296311  0.21508489 -0.26464355],[0. 0. 0.],[-2.70835461 -0.4586346  -1.79715432],[-0.76753563  0.46351436 -1.05782775]
[-2.93459367 -0.89759153 -2.71671886],[ 3.01949905  0.67493397 -2.79666613],[0. 0. 0.],[-2.21187522 -0.59188702 -1.09249273],[ 2.57637787  0.21279227 -0.70487401],[0. 0. 0.],[ 0.98569156 -0.18830211 -0.34810501],[ 0.11413626 -0.04379129 -0.73209015],[0. 0. 0.],[-0.6133306  -0.51414645  1.38578548],[-1.35808594  0.22196091 -0.27441688],[0. 0. 0.],[-2.70189928 -0.45846817 -1.80319757],[-0.76046806  0.45874769 -1.0573951 ]
[-2.8608101 -0.8883044 -2.5642281],[ 2.99483067  0.58458228 -2.6623743 ],[0. 0. 0.],[-2.20643969 -0.59899135 -1.09773619],[ 2.57376111  0.21003477 -0.69328032],[0. 0. 0.],[ 1.0399072  -0.19385699 -0.33646847],[ 0.07272105 -0.02849008 -0.74653311],[0. 0. 0.],[-0.5849012  -0.50153719  1.40991235],[-1.33639681  0.21076112 -0.26641974],[0. 0. 0.],[-2.69844004 -0.46225359 -1.80413932],[-0.75513373  0.45656971 -1.05986352]
[-2.84847394 -0.86924514 -2.52584331],[ 2.96437235  0.56596083 -2.54855047],[0. 0. 0.],[-2.20333834 -0.576873   -1.05920107],[ 2.58816078  0.17644469 -0.60385281],[0. 0. 0.],[ 1.06197705 -0.19029245 -0.3222069 ],[ 0.06079663 -0.02292334 -0.720958  ],[0. 0. 0.],[-0.60997516 -0.51271115  1.38865764],[-1.25914879  0.21161433 -0.28954323],[0. 0. 0.],[-2.69126836 -0.47454669 -1.794474  ],[-0.75125081  0.45987634 -1.07137269]
[-2.83777022 -0.82282306 -2.46668344],[ 2.94683648  0.5379158  -2.4604047 ],[0. 0. 0.],[-2.22822082 -0.54924077 -1.0412969 ],[ 2.60808806  0.15954087 -0.56919206],[0. 0. 0.],[ 1.05900701 -0.14603418 -0.24867919],[ 0.12768622 -0.04939089 -0.73739839],[0. 0. 0.],[-0.66802944 -0.53163161  1.33052145],[-1.15383927  0.22075619 -0.33736826],[0. 0. 0.],[-2.6899394  -0.51030503 -1.78454911],[-0.75070697  0.47109052 -1.09414412]
[-2.81297438 -0.80456359 -2.39843306],[ 2.91835095  0.51814787 -2.34137642],[0. 0. 0.],[-2.22543562 -0.54842179 -1.03691417],[ 2.60652287  0.16184282 -0.57531869],[0. 0. 0.],[ 1.05483314 -0.14465215 -0.24751291],[ 0.13440561 -0.05169602 -0.73350762],[0. 0. 0.],[-0.67311147 -0.53296577  1.32513529],[-1.15201397  0.22125572 -0.33878646],[0. 0. 0.],[-2.68871025 -0.51120708 -1.78381828],[-0.74869244  0.47070947 -1.0960256 ]
[-2.81464327 -0.79859131 -2.39631353],[ 2.9178856   0.51975066 -2.34218822],[0. 0. 0.],[-2.2181458  -0.54655533 -1.02597451],[ 2.60006445  0.16234861 -0.57018995],[0. 0. 0.],[ 1.05181255 -0.15089648 -0.25900978],[ 0.06146319 -0.02321007 -0.7219625 ],[0. 0. 0.],[-0.6650906  -0.52922677  1.33052111],[-1.19404897  0.21597373 -0.31628972],[0. 0. 0.],[-2.68625478 -0.50512004 -1.78481426],[-0.74584245  0.46816633 -1.09475575]
[-2.85217626 -0.80472021 -2.48177869],[ 2.95299281  0.54682744 -2.49102984],[0. 0. 0.],[-2.21952499 -0.54897382 -1.03143456],[ 2.59601144  0.16911378 -0.58834979],[0. 0. 0.],[ 1.06418321 -0.16176342 -0.27364691],[ 0.0478942  -0.01713275 -0.68696709],[0. 0. 0.],[-0.66460803 -0.5322215   1.33703263],[-1.20566796  0.2221249  -0.32125448],[0. 0. 0.],[-2.68446206 -0.50262681 -1.78609151],[-0.74433084  0.46654291 -1.0935349 ]
[-2.91638585 -0.80999673 -2.62578223],[ 3.04420251  0.57957777 -2.81758671],[0. 0. 0.],[-2.22136893 -0.54666205 -1.02961394],[ 2.60110487  0.16767754 -0.58906474],[0. 0. 0.],[ 1.07981361 -0.1680557  -0.27925149],[ 0.0515172  -0.01827038 -0.68149412],[0. 0. 0.],[-0.6723638  -0.53672725  1.33346588],[-1.22832155  0.23307484 -0.32904477],[0. 0. 0.],[-2.68728359 -0.4990981  -1.78636192],[-0.74963654  0.46819681 -1.08986267]
