lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.05469541  0.05433475 -0.00148667],[-0.30073475  0.09369292  0.01420566],[0. 0. 0.],[ 0.13375426 -0.06914657  0.00463307],[-0.47443698  0.20970766  0.0508768 ],[0. 0. 0.],[ 0.42014023 -0.38712812 -1.48679861],[-0.10413271  0.06026758 -1.04878559],[0. 0. 0.],[-0.08738138 -0.06395975  1.2634297 ],[-0.5921414  -0.06369244  0.20811907],[0. 0. 0.],[-3.1077735  -0.2370315   1.83402615],[-0.59298169 -0.20668983  0.65457285]
[ 0.03052913  0.0604055  -0.00092242],[-0.32339581  0.09922179  0.0161982 ],[0. 0. 0.],[ 0.09031623 -0.05323833  0.00240635],[-0.42042095  0.19008813  0.04067463],[0. 0. 0.],[ 0.42463049 -0.39009    -1.48367349],[-0.12846574  0.08373329 -1.15454709],[0. 0. 0.],[-0.15374439 -0.11413201  1.27632491],[-0.55903452 -0.06043115  0.20982905],[0. 0. 0.],[-3.10763679 -0.2245905   1.83505107],[-0.60338023 -0.21345111  0.66311961]
[ 0.03786488  0.05753083 -0.00108963],[-0.34880945  0.10623611  0.01873533],[0. 0. 0.],[ 0.06059995 -0.04352445  0.0013194 ],[-0.42109166  0.18822407  0.04033967],[0. 0. 0.],[ 0.39243204 -0.37761435 -1.53134904],[-0.14476008  0.0852116  -1.06305055],[0. 0. 0.],[-0.16600832 -0.11690047  1.2259651 ],[-0.56157792 -0.08057086  0.27771589],[0. 0. 0.],[-3.10824207 -0.22190299  1.83871265],[-0.60371799 -0.21209179  0.65880271]
[ 0.03943709  0.0577093  -0.00113841],[-0.37941664  0.11330326  0.02177864],[0. 0. 0.],[ 0.0258981  -0.03203716  0.00041491],[-0.43132011  0.18842364  0.04139402],[0. 0. 0.],[ 0.39667546 -0.37919569 -1.52459637],[-0.14713293  0.08673333 -1.06427943],[0. 0. 0.],[0.00935449 0.00570023 1.09453899],[-0.67593537 -0.15275729  0.42880017],[0. 0. 0.],[-3.10760748 -0.22190034  1.8391991 ],[-0.60136044 -0.21039155  0.65638894]
[ 0.0562547   0.05312673 -0.00149506],[-0.38868824  0.11304301  0.02227288],[0. 0. 0.],[ 0.04312007 -0.03745267  0.0008077 ],[-0.43555938  0.19000198  0.04216609],[0. 0. 0.],[ 0.45713456 -0.40180645 -1.43813233],[-0.04673754  0.01956806 -0.79290356],[0. 0. 0.],[-0.00765956 -0.00474075  1.10844537],[-0.64328825 -0.12529881  0.37216656],[0. 0. 0.],[-3.10783214 -0.23538451  1.83639803],[-0.59140564 -0.20496824  0.65117101]
[ 0.08528243  0.0457573  -0.00195267],[-0.38542375  0.10816105  0.02112566],[0. 0. 0.],[ 0.09997567 -0.05749444  0.00287721],[-0.47172858  0.20512052  0.04946169],[0. 0. 0.],[ 0.48567994 -0.41164648 -1.40056973],[-0.02031851  0.0089761  -0.83195669],[0. 0. 0.],[0.16446681 0.08595904 0.96186312],[-0.75409737 -0.21222751  0.52551809],[0. 0. 0.],[-3.10811685 -0.26864833  1.83325303],[-0.56841237 -0.19314836  0.64044478]
[ 0.1014788   0.03890393 -0.00197591],[-0.41672922  0.11088801  0.0234684 ],[0. 0. 0.],[ 0.15126455 -0.07806399  0.00591843],[-0.51900712  0.21787512  0.05805727],[0. 0. 0.],[ 0.51479452 -0.42176675 -1.36548607],[ 0.00768138 -0.00345186 -0.84467489],[0. 0. 0.],[0.0648099  0.03967326 1.09841335],[-0.74244913 -0.15712624  0.39909034],[0. 0. 0.],[-3.11119709 -0.30240377  1.82639841],[-0.54898599 -0.18317037  0.63052951]
[ 0.0922744   0.02521777 -0.00116437],[-0.43277063  0.11985732  0.02637794],[0. 0. 0.],[ 0.24476017 -0.12439576  0.01531948],[-0.68602398  0.26572575  0.09538845],[0. 0. 0.],[ 0.5186465  -0.42011803 -1.35391687],[ 0.01417282 -0.00688255 -0.90413883],[0. 0. 0.],[0.34328385 0.1593229  0.86313901],[-0.87117594 -0.28268066  0.59341783],[0. 0. 0.],[-3.12015297 -0.30277205  1.82733247],[-0.5574119  -0.18293324  0.6203779 ]
[ 0.08898683  0.00240793 -0.00010721],[-0.47760518  0.13953481  0.03402141],[0. 0. 0.],[ 0.32166395 -0.2038442   0.03318225],[-0.81541391  0.34096993  0.14843795],[0. 0. 0.],[ 0.48326667 -0.40739485 -1.39515527],[ 0.00613428 -0.00291316 -0.88672819],[0. 0. 0.],[0.67881071 0.14728985 0.41199872],[-0.89200191 -0.46739434  0.9238805 ],[0. 0. 0.],[-3.13174434 -0.29887076  1.82402503],[-0.57679407 -0.18519398  0.60671437]
[ 0.33419646 -0.08602753  0.01451905],[-0.88062629  0.22673071  0.10718442],[0. 0. 0.],[ 0.65455947 -0.34372862  0.11771836],[-1.32287911  0.41962546  0.32853414],[0. 0. 0.],[ 0.52687958 -0.41985696 -1.33721911],[ 0.04163124 -0.01625863 -0.74456497],[0. 0. 0.],[0.56885008 0.14823016 0.49743998],[-0.88236116 -0.4085165   0.82677276],[0. 0. 0.],[ 3.13855838 -0.2955811   1.82406975],[-0.59171846 -0.18321231  0.58545149]
[ 0.66973491 -0.18740178  0.06537889],[-1.26799327  0.26826058  0.19778378],[0. 0. 0.],[ 1.28446457 -0.43505619  0.3276981 ],[-1.92785736  0.42435019  0.60172321],[0. 0. 0.],[ 0.5490567  -0.42585766 -1.30942897],[ 0.04723829 -0.01889263 -0.76080706],[0. 0. 0.],[0.48356749 0.1642651  0.64434064],[-0.89667145 -0.37923858  0.75930397],[0. 0. 0.],[ 3.11919314 -0.27860063  1.8264693 ],[-0.62211991 -0.18684521  0.56716106]
[ 0.71055481 -0.24477462  0.09120933],[-1.39156603  0.3013413   0.25222766],[0. 0. 0.],[ 1.37390007 -0.47849486  0.39492143],[-2.05639724  0.43437491  0.70166264],[0. 0. 0.],[ 0.53189149 -0.42745251 -1.34554732],[ 0.00878009 -0.00427983 -0.9071056 ],[0. 0. 0.],[0.37044813 0.14579573 0.74327002],[-0.84508969 -0.31561566  0.68031962],[0. 0. 0.],[ 3.09977684 -0.25343659  1.84662888],[-0.66607732 -0.19325407  0.54639423]
[ 1.03043265 -0.37061329  0.2114949 ],[-1.74062091  0.34075045  0.40258404],[0. 0. 0.],[ 1.3764438  -0.58121129  0.48231262],[-2.08810549  0.4906985   0.81314461],[0. 0. 0.],[ 0.53321627 -0.43110329 -1.351558  ],[-0.03014893  0.01579644 -0.96519735],[0. 0. 0.],[0.39641359 0.14156162 0.67870206],[-0.83586283 -0.33683823  0.73130352],[0. 0. 0.],[ 3.07416203 -0.23848588  1.90224307],[-0.70979725 -0.18437681  0.48895656]
[ 1.03751701 -0.41755302  0.24074262],[-1.72264857  0.35982324  0.41748547],[0. 0. 0.],[ 1.38385789 -0.62504293  0.52317816],[-2.11956741  0.5026257   0.8588123 ],[0. 0. 0.],[ 0.53106131 -0.43231946 -1.3585459 ],[-0.0555303   0.02968361 -0.98165237],[0. 0. 0.],[0.47762215 0.14244811 0.5701346 ],[-0.85337067 -0.36257216  0.76651496],[0. 0. 0.],[ 3.05447785 -0.24225153  1.91667158],[-0.73054714 -0.18008691  0.46368128]
[ 1.08013921 -0.42509267  0.25733224],[-1.77925669  0.33360953  0.40959712],[0. 0. 0.],[ 1.36722731 -0.70390954  0.58140586],[-2.22625949  0.53178212  1.01016764],[0. 0. 0.],[ 0.5190152  -0.43799527 -1.3953389 ],[-0.07759588  0.04085094 -0.9688788 ],[0. 0. 0.],[0.58022969 0.12119846 0.4010095 ],[-0.84304016 -0.43708298  0.9197519 ],[0. 0. 0.],[ 3.0370692  -0.25185408  1.90637266],[-0.74978409 -0.18159952  0.45476529]
[ 1.22071368 -0.44768866  0.31582138],[-1.95353812  0.31236499  0.45810053],[0. 0. 0.],[ 1.40661054 -0.72591307  0.62310079],[-2.26906896  0.52921366  1.05293789],[0. 0. 0.],[ 0.51179316 -0.43047989 -1.39217822],[-0.07384799  0.03876234 -0.96645617],[0. 0. 0.],[0.69568637 0.10646678 0.29182058],[-0.81369809 -0.45016187  0.97684948],[0. 0. 0.],[ 3.02766442 -0.26063667  1.91837341],[-0.76120598 -0.1734265   0.42788442]
[ 1.30552486 -0.45576331  0.35097614],[-2.01257692  0.29427335  0.45981176],[0. 0. 0.],[ 1.50141785 -0.72100557  0.67635907],[-2.31254039  0.51636111  1.08104115],[0. 0. 0.],[ 0.55235336 -0.45045363 -1.35967469],[-0.01769324  0.00700123 -0.75357405],[0. 0. 0.],[0.80375492 0.0786757  0.18468459],[-0.87764083 -0.52001134  1.03131769],[0. 0. 0.],[ 3.01180752 -0.28986107  1.91504416],[-0.7647662  -0.16641338  0.40894134]
[ 1.40005027 -0.47028973  0.39825744],[-2.05476957  0.29136029  0.4765372 ],[0. 0. 0.],[ 1.56232116 -0.72396775  0.71837187],[-2.33198642  0.50902053  1.0913492 ],[0. 0. 0.],[ 0.62328679 -0.46911126 -1.27642519],[ 0.03047102 -0.01158618 -0.7266627 ],[0. 0. 0.],[0.84770549 0.06756934 0.14953197],[-0.94602883 -0.58478057  1.06339057],[0. 0. 0.],[ 2.99646749 -0.3225058   1.91438334],[-0.74986574 -0.1510098   0.37981094]
[ 1.48333814 -0.4719044   0.43361901],[-2.07189958  0.28693781  0.47834346],[0. 0. 0.],[ 1.62835919 -0.7369571   0.77648996],[-2.34011578  0.51480349  1.11193292],[0. 0. 0.],[ 0.66619371 -0.48228171 -1.23586524],[ 0.01630647 -0.00667829 -0.77740773],[0. 0. 0.],[0.92022429 0.04133652 0.08337251],[-0.98292765 -0.59717202  1.04368944],[0. 0. 0.],[ 2.98252379 -0.36077445  1.91279182],[-0.73577011 -0.1391613   0.35777085]
[ 1.54413546 -0.45016793  0.43870438],[-2.133728    0.25119605  0.45019411],[0. 0. 0.],[ 1.6949372  -0.71092132  0.79598876],[-2.3528697   0.4808426   1.06473939],[0. 0. 0.],[ 0.70948341 -0.49725969 -1.20173089],[ 0.04327354 -0.01753595 -0.76993135],[0. 0. 0.],[0.95742763 0.03014252 0.05806871],[-0.98252883 -0.50639768  0.90094301],[0. 0. 0.],[ 2.96974764 -0.38448722  1.88107608],[-0.72711971 -0.13552558  0.35303653]
[ 1.5623571  -0.44349149  0.43988398],[-2.18562686  0.23307793  0.44449609],[0. 0. 0.],[ 1.73971364 -0.6967499   0.81282179],[-2.3630196   0.4521633   1.02205313],[0. 0. 0.],[ 0.75635569 -0.50675185 -1.1552085 ],[ 0.07971614 -0.03151738 -0.75271185],[0. 0. 0.],[0.95568757 0.0369383  0.0713048 ],[-0.98127277 -0.5076316   0.90412316],[0. 0. 0.],[ 2.95668459 -0.39357181  1.8656748 ],[-0.73328773 -0.1336978   0.34521472]
[ 1.65235539 -0.42962079  0.46491686],[-2.20479992  0.2243799   0.43820295],[0. 0. 0.],[ 1.83339747 -0.68490119  0.87048432],[-2.37698887  0.46375868  1.06199313],[0. 0. 0.],[ 0.80411903 -0.54541455 -1.16355744],[ 0.0809289  -0.0310038  -0.73139345],[0. 0. 0.],[0.97626374 0.06168262 0.11607147],[-0.9591517  -0.26381144  0.49956657],[0. 0. 0.],[ 2.95044284 -0.46995577  1.84896162],[-0.69437399 -0.12250241  0.33578346]
[ 1.71809213 -0.43368899  0.50012295],[-2.24414201  0.23722913  0.485275  ],[0. 0. 0.],[ 1.86792404 -0.71415537  0.9343193 ],[-2.41553815  0.44149701  1.06718618],[0. 0. 0.],[ 0.82181908 -0.55586526 -1.1595244 ],[ 0.10495372 -0.03926378 -0.71545427],[0. 0. 0.],[0.82537393 0.06498785 0.14821222],[-0.86351116 -0.2867032   0.60718543],[0. 0. 0.],[ 2.94191071 -0.47780335  1.84592773],[-0.70126678 -0.11898364  0.32286735]
[ 1.74217658 -0.43680979  0.51558416],[-2.24090963  0.23563371  0.48019629],[0. 0. 0.],[ 1.84915844 -0.80355634  1.02603507],[-2.37996204  0.48291755  1.1029077 ],[0. 0. 0.],[ 0.85788513 -0.56576784 -1.13234878],[ 0.13329241 -0.06032627 -0.8491194 ],[0. 0. 0.],[0.64905246 0.10284977 0.30363342],[-1.01313114 -0.36925886  0.6493462 ],[0. 0. 0.],[ 2.93201378 -0.4836341   1.84384576],[-0.71439795 -0.11703467  0.31140794]
[ 1.76401728 -0.43254362  0.52157075],[-2.24752959  0.22410671  0.46109372],[0. 0. 0.],[ 1.8873489  -0.80017961  1.05645403],[-2.38904742  0.47079187  1.0911695 ],[0. 0. 0.],[ 0.87899095 -0.57686773 -1.12590891],[ 0.12992248 -0.05983839 -0.86237524],[0. 0. 0.],[0.62257321 0.1234015  0.37940587],[-1.10681515 -0.38834122  0.61632413],[0. 0. 0.],[ 2.91585967 -0.49642556  1.83571091],[-0.71474895 -0.11131883  0.29623822]
[ 1.81063407 -0.41544891  0.52465751],[-2.29896094  0.20604613  0.45346833],[0. 0. 0.],[ 1.94116925 -0.81821508  1.12932034],[-2.43247233  0.48502115  1.1781579 ],[0. 0. 0.],[ 0.90125553 -0.59432731 -1.12856583],[ 0.14082211 -0.06256828 -0.83523431],[0. 0. 0.],[0.64422118 0.1936923  0.56654508],[-1.27152807 -0.27778084  0.37441001],[0. 0. 0.],[ 2.91206814 -0.50739407  1.82992859],[-0.71350402 -0.10725747  0.28609433]
[ 1.86277683 -0.39790764  0.52953539],[-2.28909701  0.21227973  0.46091307],[0. 0. 0.],[ 1.99667253 -0.8042736   1.16670429],[-2.44499111  0.49879757  1.22340532],[0. 0. 0.],[ 0.87214268 -0.61072123 -1.18949234],[ 0.18437075 -0.0713922  -0.73725921],[0. 0. 0.],[0.58104745 0.1645404  0.53819934],[-1.19614524 -0.27135422  0.39550689],[0. 0. 0.],[ 2.90803266 -0.5521369   1.81606131],[-0.68134956 -0.09965544  0.27951711]
[ 1.90064368 -0.38322971  0.53015126],[-2.2900357   0.21864702  0.47490767],[0. 0. 0.],[ 2.04219781 -0.80924923  1.2200775 ],[-2.47383057  0.51023212  1.28939294],[0. 0. 0.],[ 0.87133562 -0.6314148  -1.22370766],[ 0.15309551 -0.05647216 -0.70567236],[0. 0. 0.],[0.54824358 0.14433933 0.50328966],[-1.1551132  -0.28246702  0.42961615],[0. 0. 0.],[ 2.90880628 -0.55540143  1.81855885],[-0.68628177 -0.09487497  0.26420358]
[ 1.9193777  -0.39808084  0.56068467],[-2.29840719  0.24383221  0.53337506],[0. 0. 0.],[ 2.10094793 -0.83845196  1.32205509],[-2.51506878  0.59067177  1.50811076],[0. 0. 0.],[ 0.83279297 -0.63013876 -1.27020698],[ 0.14966231 -0.05290843 -0.67858485],[0. 0. 0.],[0.53090831 0.12376233 0.44815332],[-1.08595014 -0.27744581  0.45471409],[0. 0. 0.],[ 2.91026718 -0.54045258  1.84175842],[-0.71210988 -0.09259163  0.24786661]
[ 1.92713015 -0.40962398  0.58101962],[-2.32377825  0.25542664  0.57618473],[0. 0. 0.],[ 2.15757912 -0.84569042  1.39682924],[-2.5729258   0.53106349  1.49887337],[0. 0. 0.],[ 0.83400421 -0.63027902 -1.26887163],[ 0.15071167 -0.05430716 -0.69065822],[0. 0. 0.],[0.45809461 0.10360126 0.43765197],[-1.00093043 -0.25542173  0.46123118],[0. 0. 0.],[ 2.9158754  -0.50582322  1.87098981],[-0.75563708 -0.0930919   0.23365674]
[ 1.95762191 -0.40359897  0.59069126],[-2.37867665  0.25876308  0.62733359],[0. 0. 0.],[ 2.22464372 -0.82671178  1.4530936 ],[-2.63099874  0.46062848  1.46385959],[0. 0. 0.],[ 0.74013419 -0.58028857 -1.31189082],[ 0.2344156  -0.08997644 -0.73036579],[0. 0. 0.],[0.50534567 0.1116534  0.42631842],[-1.09234563 -0.30584903  0.49665593],[0. 0. 0.],[ 2.92440843 -0.49941658  1.88074611],[-0.76446015 -0.09150446  0.22680423]
[ 1.97850101 -0.39953447  0.59754515],[-2.40357464  0.2518477   0.63271061],[0. 0. 0.],[ 2.31018205 -0.86794737  1.61943042],[-2.6487321   0.43186174  1.43428049],[0. 0. 0.],[ 0.70873816 -0.55105504 -1.30496468],[ 0.27774528 -0.11266581 -0.76697147],[0. 0. 0.],[0.48350506 0.10987384 0.43886662],[-1.07614317 -0.30009323  0.49619759],[0. 0. 0.],[ 2.92318011 -0.49464354  1.88512716],[-0.772124   -0.08860275  0.21727092]
[ 1.98433532 -0.39966447  0.60132365],[-2.53846487  0.19413767  0.60677443],[0. 0. 0.],[ 2.34665802 -0.85322268  1.65016331],[-2.66805156  0.40261017  1.40400711],[0. 0. 0.],[ 0.74416925 -0.58215502 -1.30940662],[ 0.20646339 -0.08141278 -0.74915049],[0. 0. 0.],[0.76670707 0.23013341 0.55818907],[-1.20709895 -0.03135651  0.04548228],[0. 0. 0.],[ 2.92350547 -0.48954036  1.88710202],[-0.78252735 -0.08775157  0.21205253]
[ 1.96885046 -0.41033923  0.60714107],[-2.57549979  0.19346703  0.64402413],[0. 0. 0.],[ 2.37782935 -0.82759607  1.66008095],[-2.7188129   0.39872541  1.51057462],[0. 0. 0.],[ 0.66589613 -0.57181101 -1.40902261],[ 0.09112625 -0.04274446 -0.87678017],[0. 0. 0.],[0.99326348 0.11430268 0.21036576],[-1.11090795 -0.17053068  0.27371429],[0. 0. 0.],[ 2.92862537 -0.44340108  1.90486416],[-0.82696817 -0.0910511   0.2069119 ]
[ 1.90733786 -0.43071109  0.59806639],[-2.61759865  0.17927521  0.64679811],[0. 0. 0.],[ 2.38039518 -0.83612893  1.67526766],[-2.74837576  0.41676579  1.63054429],[0. 0. 0.],[ 0.62111416 -0.55775175 -1.45695472],[ 0.09387175 -0.03732683 -0.75650974],[0. 0. 0.],[0.90216635 0.04891463 0.10091596],[-0.9297126  -0.24047102  0.472807  ],[0. 0. 0.],[ 2.92201318 -0.34790557  1.92359975],[-0.91071711 -0.10148732  0.20669089]
[ 1.9518291  -0.42648523  0.61942462],[-2.57013287  0.18698957  0.6179376 ],[0. 0. 0.],[ 2.42820742 -0.82567093  1.73174048],[-2.75383982  0.40019485  1.60320612],[0. 0. 0.],[ 0.65177653 -0.57664758 -1.44065003],[ 0.09666866 -0.03804013 -0.74935024],[0. 0. 0.],[0.97157944 0.03224055 0.06104887],[-0.97018524 -0.22625325  0.42458571],[0. 0. 0.],[ 2.90471092 -0.35236082  1.92449758],[-0.91616481 -0.09405498  0.1903208 ]
[ 1.98148532 -0.40685878  0.60999014],[-2.56142332  0.1771616   0.5783724 ],[0. 0. 0.],[ 2.46153296 -0.80507845  1.75504194],[-2.77000867  0.39434468  1.63168714],[0. 0. 0.],[ 0.69579987 -0.59504034 -1.40375242],[ 0.08206125 -0.03199811 -0.74326767],[0. 0. 0.],[1.03536849 0.08717277 0.15286998],[-1.18809914 -0.18060851  0.26653523],[0. 0. 0.],[ 2.89973452 -0.35637694  1.91423543],[-0.91817011 -0.09320482  0.18813523]
[ 1.99603636 -0.40173499  0.61165131],[-2.5481139   0.17679277  0.56424246],[0. 0. 0.],[ 2.47191893 -0.79792466  1.76159044],[-2.78896881  0.4674676   1.85675413],[0. 0. 0.],[ 0.72259361 -0.60117737 -1.37400365],[ 0.08730266 -0.03404926 -0.74337173],[0. 0. 0.],[0.98426926 0.10121304 0.18838558],[-1.207104   -0.19719195  0.28503402],[0. 0. 0.],[ 2.89524138 -0.36220134  1.91139413],[-0.91691919 -0.09026239  0.18250675]
[ 2.026639   -0.38959906  0.61299929],[-2.53518026  0.1873054   0.58333375],[0. 0. 0.],[ 2.49086283 -0.77516673  1.76035501],[-2.81100507  0.47417455  1.93312259],[0. 0. 0.],[ 0.74356914 -0.61056822 -1.35945468],[ 0.09317721 -0.0361825  -0.74037789],[0. 0. 0.],[0.60548536 0.17783532 0.55607607],[-1.18477489 -0.15830321  0.23462377],[0. 0. 0.],[ 2.90038361 -0.39247357  1.90438497],[-0.89522121 -0.08774775  0.18237553]
[ 2.0373229  -0.39903454  0.6343087 ],[-2.46981055  0.23305125  0.64701748],[0. 0. 0.],[ 2.50610172 -0.76648528  1.77305923],[-2.83822039  0.47389935  2.0129321 ],[0. 0. 0.],[ 0.69343882 -0.59355483 -1.40477365],[ 0.08333317 -0.03356925 -0.76555425],[0. 0. 0.],[0.38260072 0.16780241 0.81934152],[-1.09472364 -0.05943669  0.09747161],[0. 0. 0.],[ 2.91398439 -0.39862479  1.91943896],[-0.88420706 -0.08478243  0.1787404 ]
[ 2.06652184 -0.38871964  0.63790927],[-2.54713766  0.21081824  0.66517041],[0. 0. 0.],[ 2.53631752 -0.76491573  1.82150472],[-2.87270063  0.47806296  2.12815832],[0. 0. 0.],[ 0.68416234 -0.58858039 -1.41036625],[ 0.09902113 -0.04048015 -0.77566738],[0. 0. 0.],[0.27834645 0.1385762  0.91996937],[-1.05572029 -0.02363253  0.0405292 ],[0. 0. 0.],[ 2.92514757 -0.42132118  1.92122418],[-0.86962001 -0.08453453  0.18161537]
[ 2.08146739 -0.3858717   0.64360028],[-2.5594715   0.21289919  0.68524767],[0. 0. 0.],[ 2.56552704 -0.7641691   1.87094237],[-2.90014482  0.44399941  2.15527483],[0. 0. 0.],[ 0.68154923 -0.58580579 -1.4095105 ],[ 0.10498007 -0.04310979 -0.77876583],[0. 0. 0.],[0.2500952  0.12764369 0.94070248],[-1.07079525 -0.02055529  0.03464983],[0. 0. 0.],[ 2.93126136 -0.4263143   1.92343859],[-0.86504554 -0.0841953   0.18197202]
[ 2.15566458 -0.37163106  0.6732287 ],[-2.56166823  0.22268373  0.71704118],[0. 0. 0.],[ 2.65245821 -0.74852685  2.00953219],[-2.95687813  0.46488006  2.39567781],[0. 0. 0.],[ 0.6890592  -0.59855991 -1.42036197],[ 0.13529604 -0.05246101 -0.7389285 ],[0. 0. 0.],[0.17833912 0.08783125 0.91365825],[-0.99663506 -0.00535479  0.00984114],[0. 0. 0.],[ 2.93244939 -0.4974029   1.92240753],[-0.80739645 -0.07110703  0.16615176]
