lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.25165402 -0.3959062   0.79631244],[-2.47235646  0.35260117  0.9470015 ],[0. 0. 0.],[ 2.73229354 -0.7634508   2.18718914],[-3.00411098  0.47711114  2.5898057 ],[0. 0. 0.],[ 0.72577861 -0.56174581 -1.29948634],[ 0.15860478 -0.06001823 -0.72233009],[0. 0. 0.],[-0.56961656 -0.36426458  1.12305154],[-0.37232845  0.04628723 -0.24457497],[0. 0. 0.],[ 2.9471426  -0.56358453  1.93273184],[-0.75274075 -0.06617752  0.16712004]
[ 2.25137017 -0.39689553  0.79788411],[-2.48466172  0.34914287  0.95508439],[0. 0. 0.],[ 2.74164311 -0.7634789   2.20646796],[-3.00983339  0.47613234  2.61067748],[0. 0. 0.],[ 0.70993224 -0.56009488 -1.31976266],[ 0.16212592 -0.0602045  -0.70988949],[0. 0. 0.],[-0.50229623 -0.3318032   1.15643509],[-0.44882091  0.05255479 -0.22928908],[0. 0. 0.],[ 2.94722719 -0.56289806  1.93439283],[-0.75271355 -0.06557655  0.16561483]
[ 2.25276543 -0.40530277  0.81472176],[-2.48058108  0.35997102  0.97524867],[0. 0. 0.],[ 2.75626399 -0.77042227  2.24471113],[-3.02436573  0.48632249  2.67703389],[0. 0. 0.],[ 0.69881217 -0.55758279 -1.33182596],[ 0.13353274 -0.05630864 -0.79724206],[0. 0. 0.],[-0.49938801 -0.33125326  1.16043616],[-0.42923403  0.05260023 -0.24020817],[0. 0. 0.],[ 2.94687634 -0.56248767  1.94368984],[-0.75368116 -0.06301746  0.15895116]
[ 2.25927707 -0.4149419   0.83869405],[-2.47124539  0.37450462  0.99639785],[0. 0. 0.],[ 2.77014881 -0.77489583  2.27861641],[-3.02832112  0.48739282  2.69320361],[0. 0. 0.],[ 0.60034855 -0.50482834 -1.38938405],[ 0.18031004 -0.08162342 -0.84854578],[0. 0. 0.],[-0.50586737 -0.33873938  1.16899906],[-0.40457145  0.05241777 -0.25426302],[0. 0. 0.],[ 2.94655567 -0.56373756  1.95315562],[-0.752933   -0.05996326  0.15143775]
[ 2.27184    -0.41006816  0.84181994],[-2.47147356  0.36892427  0.98385922],[0. 0. 0.],[ 2.81481191 -0.78885694  2.38736731],[-3.07113429  0.51060737  2.87314836],[0. 0. 0.],[ 0.59471292 -0.50747384 -1.40462466],[ 0.13043257 -0.06137977 -0.87883068],[0. 0. 0.],[-0.49340332 -0.32798478  1.16270064],[-0.4198119   0.05091422 -0.23790751],[0. 0. 0.],[ 2.94475511 -0.56552925  1.9529766 ],[-0.75257447 -0.05936294  0.15000479]
[ 2.22984634 -0.4345302   0.84606668],[-2.46357954  0.37723192  0.99233126],[0. 0. 0.],[ 2.78124258 -0.81205131  2.34007151],[-3.05445267  0.51921112  2.8161985 ],[0. 0. 0.],[ 0.59066077 -0.50356953 -1.40382772],[ 0.13630621 -0.05781782 -0.80143133],[0. 0. 0.],[-0.59418422 -0.38006142  1.1219179 ],[-0.30743316  0.03554926 -0.22846576],[0. 0. 0.],[ 2.94360303 -0.51238354  1.97506752],[-0.79821043 -0.06252479  0.14803214]
[ 2.21551577 -0.44353166  0.84842748],[-2.39099568  0.42841748  1.00904343],[0. 0. 0.],[ 2.76141821 -0.8104649   2.2983223 ],[-3.10097605  0.56587659  3.00209848],[0. 0. 0.],[ 0.5741963  -0.49862724 -1.42323114],[ 0.09458099 -0.04075269 -0.81323299],[0. 0. 0.],[-0.59225517 -0.38163076  1.12884193],[-0.29719545  0.0331466  -0.22054037],[0. 0. 0.],[ 2.94398116 -0.48885898  1.98706815],[-0.82168601 -0.06440381  0.14762177]
[ 2.19831345 -0.44977365  0.84323674],[-2.29538458  0.47874109  0.99331496],[0. 0. 0.],[ 2.7342342  -0.82254354  2.25703608],[-3.11652575  0.59453594  3.05980834],[0. 0. 0.],[ 0.58869756 -0.498216   -1.39632041],[ 0.0965899  -0.0417654  -0.81578159],[0. 0. 0.],[-0.59245724 -0.39882897  1.1697681 ],[-0.28690738  0.03638009 -0.25056816],[0. 0. 0.],[ 2.9434093  -0.45284002  1.99781441],[-0.84928708 -0.06805517  0.15028794]
[ 2.18452814 -0.42723887  0.79215895],[-2.30595013  0.43605692  0.92574233],[0. 0. 0.],[ 2.73210891 -0.79940946  2.22786842],[-3.10491351  0.57571472  3.0178547 ],[0. 0. 0.],[ 0.61124546 -0.50824301 -1.3774968 ],[ 0.10033232 -0.04342397 -0.81642265],[0. 0. 0.],[-0.60748281 -0.40413853  1.15780616],[-0.28214972  0.0362016  -0.25356847],[0. 0. 0.],[ 2.93861506 -0.4486149   1.9744623 ],[-0.85598764 -0.07439314  0.16278787]
[ 2.28453804 -0.37865826  0.79433117],[-2.47817799  0.33316367  0.9082676 ],[0. 0. 0.],[ 2.81806954 -0.7481746   2.35368055],[-3.08362534  0.47991258  2.90570615],[0. 0. 0.],[ 0.70787349 -0.5425603  -1.29051251],[ 0.13924102 -0.06277602 -0.84614609],[0. 0. 0.],[-0.59090245 -0.39538391  1.16414026],[-0.28030733  0.04520565 -0.3177818 ],[0. 0. 0.],[ 2.93994103 -0.5551493   1.94200226],[-0.76446997 -0.06208944  0.15419222]
[ 2.26818227 -0.38755556  0.79598543],[-2.52141614  0.30548728  0.89574388],[0. 0. 0.],[ 2.7842707  -0.76628436  2.29915054],[-3.01624819  0.46432651  2.62269959],[0. 0. 0.],[ 0.67902961 -0.53365196 -1.31727832],[ 0.17535329 -0.0785302  -0.84058177],[0. 0. 0.],[-0.60580378 -0.38885646  1.12450647],[-0.27862123  0.03824759 -0.2711306 ],[0. 0. 0.],[ 2.93971348 -0.55624081  1.93890732],[-0.76221843 -0.06338356  0.15790633]
[ 2.22420024 -0.41293307  0.80228354],[-2.50775536  0.31904119  0.91212004],[0. 0. 0.],[ 2.75277732 -0.79105262  2.26030083],[-2.95798303  0.45288681  2.38128609],[0. 0. 0.],[ 0.62804026 -0.52258297 -1.37766765],[ 0.14184932 -0.08325364 -1.06052588],[0. 0. 0.],[-0.33396432 -0.22352281  1.1748653 ],[-0.52920337  0.05716814 -0.21026696],[0. 0. 0.],[ 2.94044059 -0.53903235  1.94387969],[-0.77123565 -0.06533824  0.16066559]
[ 2.14449463 -0.4445508   0.78697706],[-2.51254649  0.32183302  0.92561737],[0. 0. 0.],[ 2.62696661 -0.83684112  2.07290554],[-2.87383102  0.47375374  2.12378856],[0. 0. 0.],[ 0.63941857 -0.52864149 -1.37066475],[ 0.10176886 -0.05791062 -1.03418618],[0. 0. 0.],[-0.13456342 -0.09423129  1.22109628],[-0.76026951  0.05516977 -0.13788933],[0. 0. 0.],[ 2.94445066 -0.51799957  1.93804391],[-0.76334725 -0.06880941  0.17109201]
[ 2.03847238 -0.43714978  0.69292968],[-2.51486245  0.29199572  0.85198777],[0. 0. 0.],[ 2.40249814 -0.7892458   1.64323647],[-2.76846545  0.43063261  1.71752881],[0. 0. 0.],[ 0.65476723 -0.52059946 -1.33015551],[ 0.24572588 -0.12708116 -0.95155411],[0. 0. 0.],[-0.20595677 -0.14122342  1.20036778],[-0.66918352  0.05624659 -0.16147548],[0. 0. 0.],[ 2.94781935 -0.51300081  1.90075603],[-0.7565968  -0.08400473  0.21070537]
[ 1.98372591 -0.43711303  0.65510653],[-2.49464887  0.28823511  0.81706199],[0. 0. 0.],[ 2.27898534 -0.77328153  1.448582  ],[-2.72343237  0.41418633  1.56096631],[0. 0. 0.],[ 0.71137937 -0.54954588 -1.29827694],[ 0.25231928 -0.10812676 -0.80657082],[0. 0. 0.],[-0.27892502 -0.19051209  1.19523997],[-0.59341794  0.04781217 -0.15609694],[0. 0. 0.],[ 2.95813657 -0.5062022   1.89772033],[-0.74798475 -0.09263921  0.23512525]
[ 1.94179565 -0.43418191  0.62388734],[-2.42669766  0.30020081  0.7694983 ],[0. 0. 0.],[ 2.17165631 -0.70529837  1.21934678],[-2.66466832  0.40502638  1.40277937],[0. 0. 0.],[ 0.77247842 -0.57094995 -1.25028663],[ 0.24559444 -0.0890249  -0.69270771],[0. 0. 0.],[-0.12382776 -0.07643563  1.10534044],[-0.72320018 -0.00794152  0.02099584],[0. 0. 0.],[ 2.9593342  -0.53382204  1.88667761],[-0.71751679 -0.09499596  0.25217773]
[ 1.87883475 -0.4339506   0.58561486],[-2.37461011  0.29955372  0.71583287],[0. 0. 0.],[ 2.08150288 -0.71592507  1.13633176],[-2.60459612  0.43901414  1.36265675],[0. 0. 0.],[ 0.83432651 -0.59235927 -1.20602302],[ 0.23966225 -0.06112573 -0.49730405],[0. 0. 0.],[0.05718423 0.02956311 0.95411559],[-0.85439711 -0.08977958  0.19671183],[0. 0. 0.],[ 2.95906989 -0.53557388  1.8794519 ],[-0.70762571 -0.09950892  0.26801886]
[ 1.83289452 -0.4453991   0.5741206 ],[-2.31539987  0.31658542  0.69850907],[0. 0. 0.],[ 1.99649135 -0.75531738  1.10340025],[-2.54120968  0.46343417  1.30260584],[0. 0. 0.],[ 0.8460572  -0.54491471 -1.11087455],[ 0.28551369 -0.09631355 -0.64703691],[0. 0. 0.],[0.22689846 0.11408805 0.9292145 ],[-1.00889815 -0.1541726   0.27800096],[0. 0. 0.],[ 2.96091423 -0.52676721  1.88168353],[-0.70278706 -0.10483879  0.28430101]
[ 1.71632814 -0.46329178  0.53296111],[-2.29080732  0.32700045  0.69841963],[0. 0. 0.],[ 1.84945471 -0.76913871  0.9852282 ],[-2.4725582   0.47330184  1.21317932],[0. 0. 0.],[ 0.88279114 -0.54713722 -1.07182596],[ 0.21862638 -0.06942163 -0.612862  ],[0. 0. 0.],[-0.22879167 -0.14677823  1.13846303],[-0.59973602  0.00487296 -0.01576004],[0. 0. 0.],[ 2.96791416 -0.45438727  1.88779968],[-0.73349398 -0.11933874  0.30857367]
[ 1.66026353 -0.48219738  0.52542122],[-2.23523193  0.34062222  0.67895243],[0. 0. 0.],[ 1.74389885 -0.80438929  0.93721528],[-2.39773184  0.48128581  1.12306728],[0. 0. 0.],[ 0.89067293 -0.53580248 -1.04380429],[ 0.2199518  -0.07354497 -0.64320649],[0. 0. 0.],[-0.24421341 -0.15005766  1.09918687],[-0.59147761 -0.00143338  0.00470463],[0. 0. 0.],[ 2.96481234 -0.43099282  1.89088075],[-0.73862293 -0.12687366  0.32531916]
[ 1.50507435 -0.49474806  0.46441143],[-2.14468348  0.35458954  0.63602982],[0. 0. 0.],[ 1.58484899 -0.80759779  0.81780229],[-2.32832164  0.4842946   1.04149464],[0. 0. 0.],[ 0.84463578 -0.50950391 -1.05044692],[ 0.23700089 -0.07674913 -0.62389445],[0. 0. 0.],[0.04911711 0.02872533 1.05827054],[-0.83912789 -0.0715703   0.16017884],[0. 0. 0.],[ 2.97280321 -0.3710361   1.89452355],[-0.75981464 -0.14162991  0.35161689]
[ 1.41643824 -0.47905467  0.41236625],[-2.01550857  0.36200136  0.56438876],[0. 0. 0.],[ 1.4294841  -0.81352833  0.71551103],[-2.22574179  0.52930038  1.0054678 ],[0. 0. 0.],[ 0.79870345 -0.49113291 -1.07177922],[ 0.296578   -0.10569631 -0.6806451 ],[0. 0. 0.],[0.28542896 0.15713582 1.00247487],[-0.98608137 -0.16023619  0.29666919],[0. 0. 0.],[ 2.98251407 -0.3523334   1.88802508],[-0.75183548 -0.15092107  0.37852391]
[ 1.27969568 -0.4753186   0.356765  ],[-1.9674707   0.34558704  0.51310969],[0. 0. 0.],[ 1.23563696 -0.82044015  0.59946633],[-2.1588747   0.53423438  0.94541913],[0. 0. 0.],[ 0.73380901 -0.47242027 -1.11911422],[ 0.25269982 -0.08678957 -0.65876359],[0. 0. 0.],[0.27405517 0.15212669 1.00980125],[-0.93390791 -0.16988391  0.33463256],[0. 0. 0.],[ 2.9871954  -0.26912989  1.89094244],[-0.78601402 -0.17037895  0.40628761]
[ 1.10868194 -0.48028463  0.30090094],[-1.8613494   0.34819512  0.46382701],[0. 0. 0.],[ 1.17833778 -0.80413165  0.55380538],[-2.1183596   0.54789057  0.92806105],[0. 0. 0.],[ 0.71599233 -0.47381169 -1.14621168],[ 0.23539225 -0.08541892 -0.69362727],[0. 0. 0.],[0.31358549 0.16267279 0.95214756],[-0.93547917 -0.19161323  0.37600914],[0. 0. 0.],[ 2.99191893 -0.26147257  1.8949059 ],[-0.77953684 -0.1737664   0.41788947]
[ 0.898484   -0.47245585  0.23108063],[-1.69197824  0.37638967  0.42364426],[0. 0. 0.],[ 1.26764107 -0.7311425   0.54849125],[-2.16678473  0.49346809  0.8871685 ],[0. 0. 0.],[ 0.68773435 -0.48440853 -1.20785025],[ 0.21397715 -0.09247219 -0.81357309],[0. 0. 0.],[0.55507889 0.19169098 0.65092206],[-1.01295086 -0.33884428  0.59822486],[0. 0. 0.],[ 3.00010462 -0.25684592  1.90146038],[-0.7720315  -0.17694997  0.42980165]
[ 0.78535741 -0.45196003  0.18987764],[-1.51262387  0.40459758  0.38228919],[0. 0. 0.],[ 1.26111578 -0.72585845  0.54083285],[-2.14298653  0.51276833  0.89612017],[0. 0. 0.],[ 0.69803504 -0.49621999 -1.21623732],[ 0.19760634 -0.08444884 -0.80580839],[0. 0. 0.],[0.5427881  0.15800959 0.55438487],[-0.96067691 -0.37087436  0.69117087],[0. 0. 0.],[ 3.01100824 -0.25903518  1.90277175],[-0.7584909  -0.17811506  0.44082615]
[ 0.72499215 -0.40930138  0.15710977],[-1.4819984   0.37871285  0.34716546],[0. 0. 0.],[ 1.27374015 -0.69696142  0.52506507],[-2.07706272  0.54180998  0.88127856],[0. 0. 0.],[ 0.71560155 -0.49872695 -1.19587417],[ 0.21479075 -0.08234271 -0.72996739],[0. 0. 0.],[0.51625902 0.14338189 0.53115472],[-0.95688214 -0.37795861  0.70661572],[0. 0. 0.],[ 3.02069609 -0.25654148  1.89492989],[-0.74954609 -0.18233472  0.4567071 ]
[ 0.72390564 -0.36937062  0.14123314],[-1.3479475   0.34411204  0.27583926],[0. 0. 0.],[ 1.40884313 -0.60868201  0.52172443],[-2.14832841  0.48155839  0.85082974],[0. 0. 0.],[ 0.77676848 -0.49592773 -1.10819107],[ 0.21132654 -0.07184073 -0.65338042],[0. 0. 0.],[0.34346239 0.11851098 0.65914927],[-0.92496657 -0.36427316  0.7077572 ],[0. 0. 0.],[ 3.03079285 -0.25936798  1.8913213 ],[-0.7371263  -0.18457086  0.4703929 ]
[ 0.75042731 -0.34721994  0.13793236],[-1.334095    0.32001599  0.25281729],[0. 0. 0.],[ 1.40144359 -0.56884384  0.48355651],[-1.97191515  0.51252897  0.7536668 ],[0. 0. 0.],[ 0.79124436 -0.5001957  -1.09786666],[ 0.20673439 -0.07226993 -0.67064798],[0. 0. 0.],[0.25838348 0.10617086 0.77648143],[-0.89993443 -0.28116005  0.57000757],[0. 0. 0.],[ 3.04142901 -0.26452247  1.89840319],[-0.72256224 -0.18409631  0.47919513]
[ 0.83753816 -0.32092007  0.14383076],[-1.19610068  0.28537346  0.19512756],[0. 0. 0.],[ 1.36660287 -0.52800694  0.43323716],[-1.90582734  0.49943601  0.68907589],[0. 0. 0.],[ 0.79966378 -0.49318812 -1.07442373],[ 0.22259567 -0.07332501 -0.63423744],[0. 0. 0.],[-0.04008279 -0.02301756  1.04246405],[-0.69968497 -0.09019034  0.24611621],[0. 0. 0.],[ 3.05623493 -0.27121784  1.89303973],[-0.69751942 -0.18588255  0.50186602]
[ 0.87800737 -0.30289761  0.14308269],[-1.16828642  0.27531602  0.18266205],[0. 0. 0.],[ 1.32962022 -0.49988777  0.39498474],[-1.88552155  0.47810055  0.64764698],[0. 0. 0.],[ 0.78312992 -0.49537036 -1.09906814],[ 0.22356455 -0.07230419 -0.62340818],[0. 0. 0.],[-0.0592532  -0.03239674  1.00051777],[-0.67959182 -0.10211208  0.28711673],[0. 0. 0.],[ 3.07090724 -0.26925123  1.89397876],[-0.68298854 -0.18713875  0.51628951]
[ 0.85160856 -0.27007114  0.12308582],[-1.12509221  0.2757118   0.17450235],[0. 0. 0.],[ 0.98161267 -0.5106331   0.27719461],[-1.49609861  0.5498218   0.51198166],[0. 0. 0.],[ 0.86728331 -0.53040764 -1.06096664],[ 0.10908277 -0.03411104 -0.60563854],[0. 0. 0.],[0.20492583 0.06448129 0.60788901],[-0.83265026 -0.28867056  0.63516613],[0. 0. 0.],[ 3.08087457 -0.27413406  1.87594855],[-0.6636843  -0.18981162  0.53905767]
[ 0.40988279 -0.14806058  0.03082973],[-0.81105246  0.22332338  0.09620398],[0. 0. 0.],[ 0.4531557  -0.41885188  0.09791923],[-0.98589525  0.53042465  0.28976307],[0. 0. 0.],[ 0.83346187 -0.52175923 -1.0853818 ],[ 0.12109684 -0.0306235  -0.49483902],[0. 0. 0.],[0.18970031 0.05909704 0.60245928],[-0.84433877 -0.28442508  0.61715298],[0. 0. 0.],[ 3.09212064 -0.28646805  1.8683845 ],[-0.63916028 -0.18635827  0.5504486 ]
[ 0.30986972 -0.11267207  0.01761605],[-0.66905035  0.19538849  0.06810541],[0. 0. 0.],[ 0.41267786 -0.35015478  0.07401806],[-0.9385627   0.45888531  0.23575627],[0. 0. 0.],[ 0.79727236 -0.50848122 -1.10562358],[ 0.2395479  -0.05802699 -0.47325211],[0. 0. 0.],[-0.04888819 -0.02118912  0.8178434 ],[-0.71794994 -0.15432759  0.40641486],[0. 0. 0.],[ 3.09767003 -0.30542835  1.86546357],[-0.62536712 -0.18566062  0.56076983]
[ 0.29916673 -0.09608598  0.01449193],[-0.59851518  0.17008201  0.05258895],[0. 0. 0.],[ 0.41023353 -0.33230205  0.06974797],[-0.8724094   0.4474834   0.21135701],[0. 0. 0.],[ 0.7738215  -0.50211033 -1.12357839],[ 0.24331469 -0.05774105 -0.46390503],[0. 0. 0.],[-0.10197481 -0.04528276  0.83528723],[-0.68093951 -0.12280177  0.34365152],[0. 0. 0.],[ 3.10184753 -0.30655001  1.86285773],[-0.61948893 -0.18749445  0.57148004]
