lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.12135926  0.03592512 -0.00218284],[ 0.28531897  0.13912733 -0.02001521],[0. 0. 0.],[ 0.02185784  0.01463496 -0.00015995],[ 0.29178026  0.12943938 -0.01904508],[0. 0. 0.],[0.64492652 0.04285942 0.12811756],[ 0.37923068 -0.21469889 -1.02325969],[0. 0. 0.],[0.07068978 0.07264177 1.59805534],[-0.72035674 -0.30123638  0.76615773],[0. 0. 0.],[-3.11137529 -0.27518351 -1.80759964],[-0.89925027  0.37964858 -0.75779713]
[ 0.12182708  0.02856383 -0.0017422 ],[ 0.28763502  0.14130732 -0.02049715],[0. 0. 0.],[ 1.60171589e-02  6.63414622e-03 -5.31314179e-05],[ 0.30799131  0.13728843 -0.02134327],[0. 0. 0.],[0.64598794 0.03868223 0.11545349],[ 0.36124654 -0.21229906 -1.05635705],[0. 0. 0.],[0.12990819 0.14281604 1.66567705],[-0.81747779 -0.30258452  0.6768885 ],[0. 0. 0.],[-3.106406   -0.27538449 -1.80864977],[-0.89495638  0.37883983 -0.76007473]
[ 0.10096205 -0.02483646  0.0012549 ],[ 0.28164937  0.18205342 -0.02587852],[0. 0. 0.],[-0.01787458 -0.03184502 -0.00028464],[ 0.31913827  0.15590355 -0.02514033],[0. 0. 0.],[0.66720927 0.05526224 0.15916428],[ 0.37760047 -0.22211772 -1.05659192],[0. 0. 0.],[0.07277406 0.08099744 1.67775519],[-0.81988381 -0.28903362  0.64630533],[0. 0. 0.],[-3.08890372 -0.30847263 -1.80653208],[-0.89089531  0.38813611 -0.78101169]
[ 0.06183394 -0.07743422  0.00239599],[ 0.29216412  0.22784424 -0.03366535],[0. 0. 0.],[-0.04425688 -0.06604089 -0.00146215],[ 0.27991199  0.16555348 -0.02337503],[0. 0. 0.],[0.683484   0.07313291 0.20497488],[ 0.38405492 -0.23179684 -1.07907031],[0. 0. 0.],[0.08451534 0.10089732 1.74729639],[-0.8975124  -0.26769467  0.54534815],[0. 0. 0.],[-3.07341826 -0.31750518 -1.80657016],[-0.8817872   0.39133168 -0.79531076]
[ 0.07341356 -0.13136929  0.00483125],[ 0.29079045  0.27678129 -0.04078375],[0. 0. 0.],[-0.04520842 -0.10747765 -0.0024322 ],[ 0.292426    0.19452449 -0.02873513],[0. 0. 0.],[0.65110585 0.08251072 0.2433607 ],[ 0.4586506  -0.27770231 -1.07889343],[0. 0. 0.],[0.08964989 0.10801622 1.75639388],[-0.92036582 -0.26983304  0.53459384],[0. 0. 0.],[-3.05357985 -0.32337157 -1.80265601],[-0.87690719  0.39531785 -0.80733147]
[ 0.30971909 -0.11564265  0.01807256],[ 0.19475613  0.26370271 -0.02590921],[0. 0. 0.],[ 0.12116372 -0.10269111  0.0062343 ],[ 0.28175197  0.19759743 -0.02811204],[0. 0. 0.],[0.10408008 0.05694647 1.00075798],[-0.04485792 -0.00057683  0.02571245],[0. 0. 0.],[0.1062342  0.1136865  1.63867939],[-0.80342063 -0.1745458   0.40624454],[0. 0. 0.],[-3.0341019  -0.40455654 -1.78587055],[-0.89987382  0.41666513 -0.82515913]
[ 0.33031385 -0.18708132  0.03127052],[ 0.19256081  0.33987087 -0.03314102],[0. 0. 0.],[ 0.15462626 -0.13727177  0.01065074],[ 0.26421612  0.23166805 -0.03092048],[0. 0. 0.],[0.14492116 0.08153288 1.02390964],[-0.07068146 -0.00027665  0.00782482],[0. 0. 0.],[0.09546228 0.10150762 1.63225964],[-0.8128609  -0.16789609  0.38614682],[0. 0. 0.],[-3.01894023 -0.40769494 -1.78269098],[-0.90286626  0.42029604 -0.82892634]
[ 0.30343333 -0.27643397  0.04252922],[ 0.27771378  0.43258919 -0.06139853],[0. 0. 0.],[ 0.16466936 -0.19321752  0.015994  ],[ 0.23465224  0.28666878 -0.03401895],[0. 0. 0.],[0.21341549 0.11090454 0.95623787],[ 0.17981854 -0.02971767 -0.32672491],[0. 0. 0.],[-0.04935843 -0.06492783  1.84173537],[-1.0710148  -0.23331865  0.39000372],[0. 0. 0.],[-2.99927135 -0.41539746 -1.7782164 ],[-0.895595    0.42585403 -0.84588329]
[-0.02044866 -0.49521271 -0.00516946],[ 0.75476337  0.5826886  -0.23662049],[0. 0. 0.],[ 0.03765909 -0.31807586  0.00604093],[ 0.36672896  0.40628966 -0.07636214],[0. 0. 0.],[0.41028898 0.12826911 0.59875893],[ 0.38423187 -0.37771486 -1.55326967],[0. 0. 0.],[-0.12227574 -0.17449494  1.92036341],[-1.05538821 -0.17408776  0.29724568],[0. 0. 0.],[-2.97708806 -0.37505907 -1.78878119],[-0.87348232  0.41816129 -0.85324502]
[-0.10828939 -0.63185025 -0.03542781],[ 0.85814019  0.67598781 -0.31887296],[0. 0. 0.],[ 0.01199831 -0.39873828  0.00242433],[ 0.38749224  0.46890845 -0.09365843],[0. 0. 0.],[0.5356515  0.12513714 0.44891016],[ 0.46364181 -0.31588278 -1.18705761],[0. 0. 0.],[-0.14508944 -0.20979231  1.93327587],[-1.0536495  -0.1228392   0.21067076],[0. 0. 0.],[-2.94688978 -0.37709597 -1.78478672],[-0.85311106  0.41886006 -0.87493758]
[-0.43348026 -0.81117294 -0.18854372],[ 1.16907401  0.75809779 -0.51538247],[0. 0. 0.],[-0.29112616 -0.56199284 -0.08457685],[ 0.69993109  0.57890664 -0.21655028],[0. 0. 0.],[0.69085222 0.02593658 0.07204818],[ 0.37970617 -0.2081552  -0.9957746 ],[0. 0. 0.],[-0.20160244 -0.28541706  1.91487855],[-1.04032848 -0.08883789  0.15489119],[0. 0. 0.],[-2.91992795 -0.38080733 -1.77643332],[-0.84281676  0.42253055 -0.89249784]
[-0.74903846 -0.91516379 -0.38239971],[ 1.49825641  0.75467671 -0.70625101],[0. 0. 0.],[-0.53620355 -0.64485314 -0.18304372],[ 0.84665358  0.63463598 -0.29381541],[0. 0. 0.],[0.69631187 0.05248083 0.14438102],[ 0.40132902 -0.22849444 -1.02726672],[0. 0. 0.],[-0.20769221 -0.28435328  1.88292748],[-1.03517456 -0.09323689  0.16351008],[0. 0. 0.],[-2.89814577 -0.3858289  -1.77890151],[-0.82977926  0.42486191 -0.91072324]
[-0.80050495 -1.00265989 -0.45568123],[ 1.5566752   0.79536461 -0.78532996],[0. 0. 0.],[-0.92896148 -0.70214932 -0.36297168],[ 1.25444428  0.64007221 -0.4715492 ],[0. 0. 0.],[0.58334251 0.05714929 0.18982901],[ 0.33915066 -0.18893392 -1.01086397],[0. 0. 0.],[-0.22420659 -0.30334559  1.87195119],[-1.02634267 -0.09603313  0.17013312],[0. 0. 0.],[-2.87824986 -0.38927613 -1.77801509],[-0.81983997  0.42461937 -0.92098972]
[-1.46907154 -0.79003363 -0.72023836],[ 2.05284052  0.50052421 -0.79906024],[0. 0. 0.],[-1.40068484 -0.59349688 -0.50448415],[ 1.70873733  0.51241274 -0.58445852],[0. 0. 0.],[0.72733685 0.05634461 0.14781225],[ 0.31912185 -0.15799753 -0.91431876],[0. 0. 0.],[-0.13330879 -0.1764854   1.84883117],[-1.02388024 -0.19444039  0.34370588],[0. 0. 0.],[-2.86444798 -0.32446684 -1.79178162],[-0.80234806  0.40571923 -0.90300899]
[-1.47252624 -0.80794475 -0.73921454],[ 2.03709868  0.50430947 -0.79203666],[0. 0. 0.],[-1.42903601 -0.55694887 -0.48618502],[ 1.78671606  0.43694135 -0.5385696 ],[0. 0. 0.],[0.5689521  0.05682306 0.19377253],[ 0.12177188 -0.08107895 -1.17420606],[0. 0. 0.],[-0.14350494 -0.199664    1.89674473],[-0.98137611 -0.09347809  0.17464564],[0. 0. 0.],[-2.8352609  -0.23149386 -1.76474014],[-0.77799675  0.37264727 -0.86212963]
[-1.5254017  -0.77409855 -0.74286852],[ 2.0393953   0.54595271 -0.85485456],[0. 0. 0.],[-1.4944407  -0.56644122 -0.52673165],[ 1.89099555  0.42394618 -0.5794158 ],[0. 0. 0.],[0.65302609 0.07098122 0.20893544],[ 0.11723215 -0.07855445 -1.18013409],[0. 0. 0.],[-0.13468308 -0.18987644  1.90909888],[-0.98804372 -0.11557696  0.21402006],[0. 0. 0.],[-2.82783469 -0.22978006 -1.77476839],[-0.78082597  0.37601725 -0.86607755]
[-1.66591719 -0.73915431 -0.8055956 ],[ 2.18646086  0.47158093 -0.86928343],[0. 0. 0.],[-1.58617266 -0.57413665 -0.58254207],[ 1.99426303  0.39386686 -0.59898693],[0. 0. 0.],[ 0.66801932 -0.16273017 -0.46161025],[ 0.08567159 -0.02235386 -0.51019011],[0. 0. 0.],[-0.19260575 -0.26636612  1.89218187],[-1.0128224  -0.07492359  0.13493918],[0. 0. 0.],[-2.80585593 -0.25195903 -1.80327922],[-0.76621467  0.37503771 -0.88005709]
[-1.82349081 -0.76217092 -0.95474032],[ 2.30981574  0.46088765 -0.97661482],[0. 0. 0.],[-1.70915439 -0.59870877 -0.68150306],[ 2.15330616  0.3514861  -0.63681456],[0. 0. 0.],[ 0.74964972 -0.11531883 -0.29136209],[ 0.21223799 -0.07887385 -0.70950784],[0. 0. 0.],[-0.20002823 -0.26475743  1.84997624],[-1.07006029 -0.08144535  0.13727553],[0. 0. 0.],[-2.79088439 -0.29299497 -1.84149351],[-0.7664929   0.38268887 -0.89579377]
[-1.9176109  -0.77214596 -1.04984007],[ 2.36562711  0.41057982 -0.94240336],[0. 0. 0.],[-1.76982279 -0.57924743 -0.69837932],[ 2.2370504   0.2634364  -0.53242064],[0. 0. 0.],[ 0.79350389 -0.11998465 -0.28478382],[ 0.15074035 -0.05789035 -0.73226383],[0. 0. 0.],[-0.23375766 -0.29060196  1.78921249],[-1.08057027 -0.06532437  0.1088383 ],[0. 0. 0.],[-2.75573197 -0.29439179 -1.82825323],[-0.74495074  0.38125437 -0.91749834]
[-1.96629448 -0.75712495 -1.0765356 ],[ 2.41928273  0.38374545 -0.95004451],[0. 0. 0.],[-1.8156115  -0.51417025 -0.64948844],[ 2.32167667  0.20498991 -0.46480115],[0. 0. 0.],[ 0.80885705 -0.12344569 -0.28679364],[ 0.15420933 -0.05988737 -0.73971129],[0. 0. 0.],[-0.23717993 -0.28963184  1.77154737],[-1.0831013  -0.06996186  0.11622117],[0. 0. 0.],[-2.75177785 -0.30232891 -1.81514831],[-0.75215876  0.39028849 -0.92819785]
[-2.0059764  -0.74085116 -1.09375556],[ 2.48339939  0.34569187 -0.9451588 ],[0. 0. 0.],[-1.83865689 -0.50777432 -0.65601484],[ 2.35692936  0.20611839 -0.4898656 ],[0. 0. 0.],[ 0.84517922 -0.18427761 -0.40531726],[ 0.06343394 -0.02375524 -0.71645368],[0. 0. 0.],[-0.26527585 -0.32426391  1.77311716],[-1.04813714 -0.05252746  0.09083998],[0. 0. 0.],[-2.75272849 -0.3267981  -1.81092647],[-0.75728466  0.40288646 -0.94847012]
[-2.16353501 -0.70337938 -1.2073726 ],[ 2.56004952  0.35194553 -1.07226642],[0. 0. 0.],[-1.98517803 -0.48121471 -0.71923899],[ 2.44056261  0.19544599 -0.52395478],[0. 0. 0.],[ 0.95377091 -0.11545912 -0.22279517],[ 0.14146901 -0.05057925 -0.68580948],[0. 0. 0.],[-0.39913193 -0.45602205  1.70775799],[-1.12861374  0.01605229 -0.02535963],[0. 0. 0.],[-2.75729294 -0.43931167 -1.79598602],[-0.78313832  0.45045344 -1.01319891]
[-2.2296439  -0.74526513 -1.34584357],[ 2.5861771   0.35396238 -1.12063104],[0. 0. 0.],[-2.00661074 -0.49710295 -0.75783469],[ 2.44704548  0.19892811 -0.53806451],[0. 0. 0.],[ 1.00454732 -0.12109156 -0.21984378],[ 0.07258789 -0.02587637 -0.68463524],[0. 0. 0.],[-0.41780024 -0.46366332  1.67819161],[-1.12007588  0.02410882 -0.03844804],[0. 0. 0.],[-2.74650555 -0.43923167 -1.78644812],[-0.78256924  0.45481127 -1.02236477]
[-2.27270021 -0.76491511 -1.42847706],[ 2.61184855  0.34057969 -1.1300153 ],[0. 0. 0.],[-2.02111341 -0.53276827 -0.82062275],[ 2.47391463  0.18871067 -0.53276756],[0. 0. 0.],[ 1.00437204 -0.09265987 -0.16845633],[-0.09615071  0.03540762 -0.7052496 ],[0. 0. 0.],[-0.49231525 -0.51730442  1.62245234],[-1.23935335  0.051949   -0.07280096],[0. 0. 0.],[-2.73202809 -0.42428794 -1.79531988],[-0.77588229  0.44534884 -1.01195681]
[-2.2474459  -0.76437439 -1.39539216],[ 2.60903312  0.2647463  -0.90827764],[0. 0. 0.],[-1.96715495 -0.57269742 -0.83305149],[ 2.48375195  0.16169801 -0.46615083],[0. 0. 0.],[ 0.89483488 -0.16687775 -0.34509654],[ 0.03129994 -0.01031679 -0.63674934],[0. 0. 0.],[-0.37068025 -0.41604622  1.68900556],[-1.30173393 -0.00563199  0.00739519],[0. 0. 0.],[-2.70733151 -0.34699211 -1.8022855 ],[-0.74776441  0.41273102 -0.98031075]
[-2.36704701 -0.85135343 -1.67642159],[ 2.58949119  0.45124698 -1.36192505],[0. 0. 0.],[-1.97459411 -0.61821428 -0.90107901],[ 2.4447664   0.20598332 -0.55444545],[0. 0. 0.],[ 0.96731636 -0.17021869 -0.32203231],[-0.06001542  0.02112511 -0.67673682],[0. 0. 0.],[-0.41552352 -0.46564322  1.68817207],[-1.24774657 -0.04130329  0.05737621],[0. 0. 0.],[-2.70177456 -0.34992818 -1.80262931],[-0.7402093   0.41963078 -1.00393825]
[-2.40163627 -0.84112419 -1.71283915],[ 2.63132014  0.45049107 -1.44163139],[0. 0. 0.],[-2.00688577 -0.60897715 -0.91631988],[ 2.48661113  0.17872767 -0.51575682],[0. 0. 0.],[ 0.98930151 -0.26254634 -0.48013264],[-0.14651828  0.04849816 -0.63835451],[0. 0. 0.],[-0.45297662 -0.495842    1.66455612],[-1.26134209 -0.00129986  0.00178028],[0. 0. 0.],[-2.69001282 -0.37622872 -1.79693361],[-0.72895958  0.42986571 -1.03943789]
[-2.55547901 -0.80004713 -1.90194   ],[ 2.73272815  0.47443112 -1.72386668],[0. 0. 0.],[-2.13621117 -0.55777451 -0.96033588],[ 2.54475413  0.16508075 -0.52545336],[0. 0. 0.],[ 1.10519808 -0.05025257 -0.08146005],[ 0.0643608  -0.03307645 -0.94923994],[0. 0. 0.],[-0.62579546 -0.60168265  1.52893572],[-1.2905805   0.10719008 -0.14228462],[0. 0. 0.],[-2.67792778 -0.49475748 -1.78174023],[-0.71786743  0.45641493 -1.10859709]
[-2.57021736 -0.76444372 -1.87956513],[ 2.72651364  0.42292701 -1.59008533],[0. 0. 0.],[-2.15224771 -0.53845955 -0.94567935],[ 2.55084791  0.15669805 -0.50503256],[0. 0. 0.],[ 1.01530604 -0.09004453 -0.16162535],[ 0.06521873 -0.03100697 -0.88738613],[0. 0. 0.],[-0.63467318 -0.60462319  1.51906628],[-1.17271167  0.13275171 -0.19946978],[0. 0. 0.],[-2.67540969 -0.52101814 -1.7558956 ],[-0.72597502  0.4698303  -1.1245581 ]
[-2.66431487 -0.80131274 -2.09890569],[ 2.76312541  0.4413237  -1.72817204],[0. 0. 0.],[-2.1743219  -0.52295966 -0.94242765],[ 2.56261181  0.15328035 -0.50463024],[0. 0. 0.],[ 1.00994899 -0.09034579 -0.16318733],[ 0.08768413 -0.04059363 -0.86676262],[0. 0. 0.],[-0.65418114 -0.61274764  1.50083383],[-1.15062467  0.17082365 -0.26254185],[0. 0. 0.],[-2.67951031 -0.53134799 -1.74598167],[-0.73378588  0.48196705 -1.13793165]
[-2.78200334 -0.79111639 -2.32050655],[ 2.82280455  0.46436651 -1.94739265],[0. 0. 0.],[-2.22027663 -0.5202081  -0.98447866],[ 2.58047406  0.16604992 -0.56227249],[0. 0. 0.],[ 1.00057238 -0.04149429 -0.07587762],[ 0.21086182 -0.10781341 -0.9430676 ],[0. 0. 0.],[-0.73365767 -0.65197407  1.44311649],[-1.04294011  0.18744856 -0.32435719],[0. 0. 0.],[-2.68689607 -0.56097195 -1.73995189],[-0.75178779  0.50086515 -1.15016254]
[-2.8313197  -0.79393113 -2.42746106],[ 2.81903575  0.46044631 -1.92802931],[0. 0. 0.],[-2.2373913  -0.53145012 -1.02159719],[ 2.59342973  0.17583514 -0.60760426],[0. 0. 0.],[ 0.99504508 -0.1026907  -0.18869046],[ 0.1783236  -0.07868963 -0.82956935],[0. 0. 0.],[-0.55179938 -0.54138751  1.5507658 ],[-1.18156044  0.16179426 -0.24059713],[0. 0. 0.],[-2.6853995  -0.54846844 -1.74337349],[-0.74911199  0.49469565 -1.14196444]
[-2.94616229 -0.83418971 -2.70613756],[ 2.90850953  0.55148574 -2.35697888],[0. 0. 0.],[-2.23616272 -0.52514352 -1.00963705],[ 2.59967998  0.16537893 -0.57988733],[0. 0. 0.],[ 0.99731642 -0.11018279 -0.20184985],[ 0.15628462 -0.06767138 -0.81604838],[0. 0. 0.],[-0.52183247 -0.5228103   1.57275631],[-1.18867841  0.16613889 -0.24515085],[0. 0. 0.],[-2.69368201 -0.54597602 -1.73895564],[-0.7656223   0.50262617 -1.13519931]
[-2.91589417 -0.8320086  -2.63936796],[ 2.87098501  0.55961295 -2.25670272],[0. 0. 0.],[-2.22383065 -0.52360811 -0.99391124],[ 2.60271908  0.15916826 -0.56229972],[0. 0. 0.],[ 0.99014949 -0.13100014 -0.24178949],[ 0.13755869 -0.05579889 -0.76979422],[0. 0. 0.],[-0.68219188 -0.63792141  1.49863322],[-1.01411068  0.20932395 -0.3737896 ],[0. 0. 0.],[-2.69957886 -0.53623603 -1.73544693],[-0.7749733   0.50392848 -1.12549476]
[-2.85713091 -0.82765567 -2.51123017],[ 2.84162454  0.54935326 -2.15712042],[0. 0. 0.],[-2.20218135 -0.5143002  -0.95600456],[ 2.6082235   0.13958302 -0.50101476],[0. 0. 0.],[ 0.99796147 -0.11544808 -0.21128528],[ 0.15800335 -0.06635832 -0.79399795],[0. 0. 0.],[-0.65245852 -0.60974311  1.49843858],[-1.08961071  0.1927064  -0.31633089],[0. 0. 0.],[-2.69940999 -0.52576978 -1.72501845],[-0.77882727  0.50581263 -1.12404954]
[-2.81319184 -0.82186777 -2.41485643],[ 2.82533826  0.54130796 -2.09837043],[0. 0. 0.],[-2.18412633 -0.52412228 -0.95402363],[ 2.59784178  0.15383223 -0.53942687],[0. 0. 0.],[ 0.98975811 -0.05631171 -0.10427737],[ 0.21216843 -0.09838361 -0.8661325 ],[0. 0. 0.],[-0.64122498 -0.6053998   1.50944578],[-1.02429452  0.17236784 -0.30498073],[0. 0. 0.],[-2.70310194 -0.50674027 -1.72374728],[-0.78787403  0.49964633 -1.10107466]
[-2.81470617 -0.83165022 -2.42673707],[ 2.84212972  0.56226677 -2.17877435],[0. 0. 0.],[-2.17158773 -0.53339584 -0.95656867],[ 2.57770404  0.17532285 -0.58916929],[0. 0. 0.],[ 0.98924018 -0.04890036 -0.09062348],[ 0.21741995 -0.09731178 -0.83931672],[0. 0. 0.],[-0.63263478 -0.60573094  1.52444965],[-1.02501491  0.17489317 -0.30914424],[0. 0. 0.],[-2.70376822 -0.49571909 -1.72819011],[-0.78999896  0.49442704 -1.08868338]
[-2.81246173 -0.83256458 -2.42297274],[ 2.84618845  0.5672255  -2.19762108],[0. 0. 0.],[-2.17192646 -0.53169369 -0.95416661],[ 2.57613792  0.17529645 -0.58746117],[0. 0. 0.],[ 0.97886735 -0.05008143 -0.09397166],[ 0.22887871 -0.10247553 -0.83931666],[0. 0. 0.],[-0.62999594 -0.60447958  1.52671857],[-1.02430858  0.17976745 -0.31792132],[0. 0. 0.],[-2.70516888 -0.49672198 -1.72648686],[-0.79219     0.49600437 -1.0888943 ]
[-2.90685881 -0.85157091 -2.63289345],[ 2.96286749  0.62784442 -2.60302588],[0. 0. 0.],[-2.2052307  -0.52509977 -0.9770116 ],[ 2.59182583  0.17590111 -0.60606644],[0. 0. 0.],[ 0.95378451 -0.11471611 -0.22136635],[ 0.22821485 -0.07960128 -0.66883485],[0. 0. 0.],[-0.7349614  -0.66504783  1.46240051],[-1.00106677  0.22495067 -0.40726667],[0. 0. 0.],[-2.70762854 -0.52745773 -1.73552688],[-0.78771171  0.50551563 -1.11217507]
[-2.90340138 -0.84527164 -2.6215013 ],[ 2.96182626  0.62213651 -2.59497295],[0. 0. 0.],[-2.21594038 -0.5112068  -0.96487612],[ 2.61161002  0.1408795  -0.50873228],[0. 0. 0.],[ 0.96275639 -0.1071323  -0.2045713 ],[ 0.22901728 -0.08593487 -0.71547454],[0. 0. 0.],[-0.72578793 -0.65438957  1.45878265],[-0.99688603  0.22485034 -0.40906146],[0. 0. 0.],[-2.70547278 -0.53242737 -1.73213131],[-0.78567909  0.50735595 -1.11815995]
[-2.90529418 -0.84483719 -2.62520298],[ 2.95830877  0.61795318 -2.58094358],[0. 0. 0.],[-2.21952416 -0.50786266 -0.96293374],[ 2.622429    0.12834418 -0.47480962],[0. 0. 0.],[ 0.96119915 -0.10174165 -0.19469288],[ 0.23446576 -0.08847345 -0.71904108],[0. 0. 0.],[-0.70340774 -0.65622809  1.49578949],[-0.99560589  0.23465537 -0.42716208],[0. 0. 0.],[-2.7047269  -0.53197712 -1.73121962],[-0.78458945  0.50710355 -1.11907907]
[-2.8994683  -0.83957352 -2.60936245],[ 2.94695043  0.60873825 -2.53893385],[0. 0. 0.],[-2.22290155 -0.50404408 -0.95995267],[ 2.62808731  0.12432331 -0.46554351],[0. 0. 0.],[ 0.96384657 -0.08890007 -0.16966605],[ 0.24456259 -0.09638765 -0.74797932],[0. 0. 0.],[-0.7220524  -0.65973001  1.47308705],[-0.99021382  0.23740338 -0.43476024],[0. 0. 0.],[-2.70451281 -0.53581449 -1.73194546],[-0.78309645  0.50760195 -1.12190651]
