lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 1.99688296 -0.40048024  0.61034093],[-2.59309684  0.22529592  0.76463901],[0. 0. 0.],[ 2.44003239 -0.77630477  1.68163623],[-2.78654887  0.34127193  1.53043523],[0. 0. 0.],[ 0.72092109 -0.57223771 -1.32546762],[ 0.10778921 -0.04720817 -0.82503007],[0. 0. 0.],[0.15954045 0.06844698 0.80929568],[-0.97172467 -0.13002718  0.2453335 ],[0. 0. 0.],[ 2.97514899 -0.46172646  1.89100789],[-0.78099714 -0.10259874  0.24818224]
[ 1.9832323  -0.4059237   0.60972703],[-2.53878558  0.25294118  0.77648967],[0. 0. 0.],[ 2.48501209 -0.81314886  1.80302294],[-2.80149406  0.35714511  1.62068693],[0. 0. 0.],[ 0.68548643 -0.56275269 -1.36167086],[ 0.1078952  -0.04288454 -0.75607683],[0. 0. 0.],[0.34229608 0.11195893 0.62705434],[-0.99186104 -0.19253543  0.35325176],[0. 0. 0.],[ 2.97127821 -0.43829513  1.89624074],[-0.80168096 -0.10342867  0.24307358]
[ 1.97299282 -0.3982757   0.59236992],[-2.53100342  0.26208069  0.79219968],[0. 0. 0.],[ 2.476401   -0.81221887  1.78809848],[-2.80250221  0.34831875  1.59818008],[0. 0. 0.],[ 0.65044783 -0.56530757 -1.42204203],[ 0.07236151 -0.02854267 -0.75116614],[0. 0. 0.],[0.37908675 0.12015798 0.60766288],[-0.99140176 -0.21609776  0.3959456 ],[0. 0. 0.],[ 2.97111477 -0.42925909  1.88628099],[-0.81112684 -0.10672788  0.24753498]
[ 1.98010439 -0.39649956  0.5941313 ],[-2.50360744  0.26926265  0.77839804],[0. 0. 0.],[ 2.50043494 -0.81580537  1.83131668],[-2.83086085  0.40163491  1.82993824],[0. 0. 0.],[ 0.64901427 -0.56039922 -1.41529195],[ 0.08288894 -0.03306698 -0.75883781],[0. 0. 0.],[0.40182627 0.13601899 0.64551191],[-1.02305189 -0.20467803  0.36188494],[0. 0. 0.],[ 2.96845211 -0.43351891  1.88487446],[-0.81016221 -0.10493415  0.24372942]
[ 2.01491418 -0.38554481  0.59946856],[-2.48780424  0.27275055  0.76915443],[0. 0. 0.],[ 2.53980868 -0.79351155  1.86661056],[-2.85787623  0.40645499  1.92950626],[0. 0. 0.],[ 0.71065474 -0.58868996 -1.36997939],[ 0.08688819 -0.03259781 -0.71748301],[0. 0. 0.],[-0.05651094 -0.02809935  0.92271025],[-0.80088811 -0.05129158  0.12104453],[0. 0. 0.],[ 2.96563881 -0.46332411  1.87848133],[-0.79409219 -0.10073488  0.23929136]
[ 2.03576024 -0.37712747  0.59979823],[-2.54018493  0.24659106  0.76035143],[0. 0. 0.],[ 2.56452762 -0.77865124  1.88898475],[-2.88198001  0.41925763  2.04091309],[0. 0. 0.],[ 0.72126272 -0.59438548 -1.36415358],[ 0.08708014 -0.03239381 -0.71191993],[0. 0. 0.],[-0.24776803 -0.13454994  0.99194377],[-0.63532327 -0.00171435  0.00521401],[0. 0. 0.],[ 2.96314086 -0.46901906  1.87514337],[-0.79565529 -0.09961371  0.23613574]
[ 2.0404171  -0.38125297  0.6090962 ],[-2.55803112  0.2381287   0.75807727],[0. 0. 0.],[ 2.5490825  -0.77002641  1.85046011],[-2.88196877  0.41864618  2.03953355],[0. 0. 0.],[ 0.71803609 -0.59305029 -1.36660957],[ 0.10841271 -0.04058343 -0.7158341 ],[0. 0. 0.],[-0.25844032 -0.13982518  0.98855973],[-0.63523315 -0.00175155  0.00532795],[0. 0. 0.],[ 2.96071619 -0.47181427  1.88137014],[-0.79468143 -0.09630317  0.22865396]
[ 2.03795367 -0.39186319  0.62377109],[-2.55584174  0.243229    0.77013755],[0. 0. 0.],[ 2.54202524 -0.76985808  1.83812295],[-2.88007544  0.41317189  2.02080182],[0. 0. 0.],[ 0.70349461 -0.59507475 -1.39204168],[ 0.10404546 -0.03833266 -0.70547671],[0. 0. 0.],[-0.17703519 -0.09081114  0.94635023],[-0.71662667 -0.02284721  0.06099449],[0. 0. 0.],[ 2.95925532 -0.47458813  1.88962581],[-0.79970954 -0.09544195  0.22504977]
[ 2.02636955 -0.40427202  0.63500053],[-2.55158796  0.25486427  0.7980604 ],[0. 0. 0.],[ 2.54697017 -0.78375571  1.86561962],[-2.88024068  0.41417749  2.02362813],[0. 0. 0.],[ 0.665121   -0.58821275 -1.43987353],[ 0.08114783 -0.03176285 -0.74585974],[0. 0. 0.],[-0.1306082  -0.06596814  0.93456041],[-0.7432233  -0.03078129  0.07894861],[0. 0. 0.],[ 2.95987895 -0.46423049  1.90235903],[-0.81193712 -0.09531237  0.22099992]
[ 2.00728863 -0.40876642  0.62921959],[-2.56096454  0.25073622  0.79839539],[0. 0. 0.],[ 2.55757979 -0.8130501   1.92249676],[-2.88543234  0.43736721  2.0911839 ],[0. 0. 0.],[ 0.6420837  -0.57688516 -1.45704442],[ 0.07030649 -0.02875742 -0.77629169],[0. 0. 0.],[-0.18920418 -0.09883972  0.96102471],[-0.68043649 -0.0167394   0.04728108],[0. 0. 0.],[ 2.96073895 -0.43905434  1.90628786],[-0.82993154 -0.09874966  0.22340051]
[ 2.00212967 -0.40936936  0.62676959],[-2.57160248  0.24551187  0.79716306],[0. 0. 0.],[ 2.55777551 -0.81620384  1.92689634],[-2.88008099  0.42777215  2.05277648],[0. 0. 0.],[ 0.64624903 -0.57576895 -1.44812277],[ 0.08769043 -0.03618924 -0.78242618],[0. 0. 0.],[-0.0641977  -0.0333956   0.95914724],[-0.77171057 -0.02096558  0.05160208],[0. 0. 0.],[ 2.96010059 -0.43678993  1.90549963],[-0.82919949 -0.09777741  0.22143334]
[ 2.00193368 -0.40724396  0.62351077],[-2.5784574   0.2397272   0.78910584],[0. 0. 0.],[ 2.58582187 -0.83326005  1.9964303 ],[-2.87669208  0.42077616  2.02599317],[0. 0. 0.],[ 0.64631845 -0.57459989 -1.44587579],[ 0.09772255 -0.04050221 -0.78535449],[0. 0. 0.],[0.11131581 0.05366632 0.89784418],[-0.89962908 -0.06071087  0.1256138 ],[0. 0. 0.],[ 2.95973781 -0.43581082  1.90320598],[-0.82771657 -0.09762976  0.22154292]
[ 2.00144461 -0.40587833  0.62118388],[-2.58822018  0.23186632  0.77836138],[0. 0. 0.],[ 2.58734052 -0.83219012  1.99773744],[-2.87307312  0.41604994  2.00308688],[0. 0. 0.],[ 0.62802718 -0.56817832 -1.46462283],[ 0.09671577 -0.04071187 -0.79640051],[0. 0. 0.],[0.12046131 0.06005515 0.92423652],[-0.91077473 -0.05178609  0.10567219],[0. 0. 0.],[ 2.95909313 -0.43500044  1.9007721 ],[-0.82904567 -0.09824093  0.22252215]
[ 2.00666282 -0.40617129  0.62497173],[-2.59488855  0.22931037  0.77946699],[0. 0. 0.],[ 2.58994728 -0.82902987  1.99835922],[-2.8735658   0.41504156  2.00250641],[0. 0. 0.],[ 0.62766576 -0.5672133  -1.46345008],[ 0.10716478 -0.04536591 -0.80034377],[0. 0. 0.],[-0.13204486 -0.07633574  1.04748937],[-0.73443675  0.00908048 -0.02360517],[0. 0. 0.],[ 2.95915889 -0.43869647  1.90030609],[-0.82763373 -0.0980254   0.22245956]
[ 2.02507753 -0.40380344  0.63344198],[-2.59780164  0.23062449  0.78749975],[0. 0. 0.],[ 2.60811955 -0.82367955  2.02361979],[-2.87368539  0.4069149   1.98436621],[0. 0. 0.],[ 0.63223998 -0.56900806 -1.45904767],[ 0.10993063 -0.04794424 -0.82192493],[0. 0. 0.],[-0.14914563 -0.08742592  1.05932563],[-0.70471521  0.02282935 -0.06206922],[0. 0. 0.],[ 2.95939053 -0.455338    1.89841748],[-0.81486111 -0.09537197  0.22025628]
[ 2.02563448 -0.40457454  0.6349711 ],[-2.59495913  0.23301143  0.7909838 ],[0. 0. 0.],[ 2.60903192 -0.82069405  2.02156904],[-2.87269873  0.40461848  1.97561532],[0. 0. 0.],[ 0.61921305 -0.56394787 -1.47179038],[ 0.11086057 -0.04803486 -0.81713668],[0. 0. 0.],[-0.14046254 -0.0842138   1.07924157],[-0.71154374  0.02776363 -0.07468717],[0. 0. 0.],[ 2.95972222 -0.4549645   1.89913946],[-0.81507803 -0.09530551  0.22003873]
[ 2.01829952 -0.41108266  0.63988618],[-2.59290586  0.23672847  0.79957341],[0. 0. 0.],[ 2.61742356 -0.81810857  2.03333396],[-2.87779441  0.40044088  1.98359503],[0. 0. 0.],[ 0.58040216 -0.54936563 -1.51283711],[ 0.09909636 -0.04297394 -0.81787723],[0. 0. 0.],[-0.00866081 -0.00487801  1.02588116],[-0.82231973 -0.00329159  0.0075493 ],[0. 0. 0.],[ 2.96011066 -0.44233506  1.90530765],[-0.82622015 -0.09619064  0.21873911]
[ 2.02160036 -0.4165219   0.6502224 ],[-2.58844283  0.24226719  0.81025806],[0. 0. 0.],[ 2.63512928 -0.82650805  2.07529112],[-2.88237593  0.4076722   2.0164321 ],[0. 0. 0.],[ 0.57012026 -0.54207018 -1.51767272],[ 0.09087987 -0.03993745 -0.82768809],[0. 0. 0.],[-0.00356795 -0.00201723  1.02914211],[-0.81703345 -0.00618724  0.01429337],[0. 0. 0.],[ 2.96095744 -0.44260261  1.91098241],[-0.82542354 -0.09469053  0.21558091]
[ 2.03215436 -0.41419185  0.65385187],[-2.5939835   0.24035189  0.81212825],[0. 0. 0.],[ 2.64025543 -0.82459103  2.08228801],[-2.87198239  0.391526    1.94185702],[0. 0. 0.],[ 0.5548354  -0.53746055 -1.53734805],[ 0.07525806 -0.0324954  -0.81492985],[0. 0. 0.],[0.03058202 0.01705187 1.01724021],[-0.83919373 -0.01004897  0.02252606],[0. 0. 0.],[ 2.96240585 -0.45139063  1.90911586],[-0.81671557 -0.09381896  0.21614586]
[ 2.03724816 -0.42659735  0.67612203],[-2.59317126  0.24984796  0.83975428],[0. 0. 0.],[ 2.6536229  -0.83033464  2.11336753],[-2.87423896  0.39445924  1.9568785 ],[0. 0. 0.],[ 0.52641426 -0.52522423 -1.56842538],[ 0.02530465 -0.01185379 -0.87613814],[0. 0. 0.],[0.16922217 0.08936801 0.97034109],[-0.93626838 -0.04304341  0.08509158],[0. 0. 0.],[ 2.96656931 -0.45116625  1.91934754],[-0.81792235 -0.09313866  0.21423625]
[ 2.04077802 -0.43933941  0.69789156],[-2.57950941  0.25667435  0.84074382],[0. 0. 0.],[ 2.65011491 -0.84587991  2.1248495 ],[-2.86592716  0.40222034  1.94668041],[0. 0. 0.],[ 0.4973309  -0.49895932 -1.57420451],[ 0.01589315 -0.00756247 -0.88824139],[0. 0. 0.],[0.18738988 0.0998387  0.97731934],[-0.91845217 -0.04034269  0.08155106],[0. 0. 0.],[ 2.9653676  -0.44295959  1.92925601],[-0.82533853 -0.09313033  0.21207481]
[ 2.01634918 -0.45522675  0.70402003],[-2.56513811  0.27242572  0.86605633],[0. 0. 0.],[ 2.57070222 -0.85566703  1.99793948],[-2.83393429  0.41134152  1.86327799],[0. 0. 0.],[ 0.47677677 -0.48002824 -1.57785916],[ 0.00561015 -0.00268466 -0.8926583 ],[0. 0. 0.],[0.17260489 0.09550224 1.00928397],[-0.89027248 -0.06287801  0.13165324],[0. 0. 0.],[ 2.96995447 -0.43997538  1.9313778 ],[-0.82064906 -0.09525864  0.21827177]
[ 1.98809825 -0.43610439  0.65656578],[-2.58918757  0.23560629  0.79107323],[0. 0. 0.],[ 2.37545148 -0.81290075  1.63662362],[-2.75356594  0.38450148  1.56143895],[0. 0. 0.],[ 0.58755148 -0.52049154 -1.44352891],[ 0.07421235 -0.03566685 -0.89574793],[0. 0. 0.],[-0.01811536 -0.01161292  1.14010611],[-0.7810034  -0.00372966  0.0090604 ],[0. 0. 0.],[ 2.97148324 -0.46229451  1.90269348],[-0.78781948 -0.09819915  0.23536178]
[ 1.96610889 -0.41443227  0.61128391],[-2.58382674  0.21807769  0.73033025],[0. 0. 0.],[ 2.22725495 -0.72185091  1.30897257],[-2.7118148  0.324639   1.28739  ],[0. 0. 0.],[ 0.68952131 -0.55422205 -1.33975618],[ 0.10993757 -0.0512072  -0.87120065],[0. 0. 0.],[-0.14079025 -0.1042831   1.27432841],[-0.69349828  0.06254127 -0.17270315],[0. 0. 0.],[ 2.97528618 -0.48901697  1.88159563],[-0.75645952 -0.10256601  0.25692149]
[ 1.91553972 -0.42027099  0.5887881 ],[-2.53785366  0.2310455   0.713426  ],[0. 0. 0.],[ 2.14768572 -0.71015224  1.19936651],[-2.66726079  0.36429352  1.30228141],[0. 0. 0.],[ 0.69163796 -0.55336572 -1.33493932],[ 0.12428887 -0.05570222 -0.84188942],[0. 0. 0.],[-0.1123799  -0.09152343  1.3665857 ],[-0.7437267   0.09729252 -0.24837483],[0. 0. 0.],[ 2.97543073 -0.49150276  1.87456305],[-0.74570297 -0.106887    0.27183936]
[ 1.82605227 -0.4153952   0.53261107],[-2.3665027   0.28243922  0.67029318],[0. 0. 0.],[ 2.05400318 -0.70787508  1.09714595],[-2.60569604  0.39419619  1.2576761 ],[0. 0. 0.],[ 0.71296471 -0.56803359 -1.32966012],[ 0.07840779 -0.03169445 -0.76798995],[0. 0. 0.],[0.01870659 0.01275549 1.196896  ],[-0.85211285 -0.01435715  0.03163159],[0. 0. 0.],[ 2.97879039 -0.48749933  1.86263962],[-0.73370177 -0.11378284  0.29429797]
[ 1.79512995 -0.40453033  0.50335861],[-2.3352068   0.27201453  0.62090391],[0. 0. 0.],[ 1.99009456 -0.72159619  1.05308177],[-2.5684105   0.37798552  1.15140405],[0. 0. 0.],[ 0.73239059 -0.58418779 -1.32993454],[ 0.0801946  -0.03189762 -0.75682517],[0. 0. 0.],[0.0691787  0.05498821 1.34306942],[-0.92525883  0.01686131 -0.03380621],[0. 0. 0.],[ 2.97990629 -0.4871243   1.85810518],[-0.72848988 -0.11672958  0.30415183]
[ 1.76649484 -0.41104426  0.4971931 ],[-2.31723908  0.28079633  0.62528035],[0. 0. 0.],[ 1.91367759 -0.74064554  1.0069501 ],[-2.51260586  0.40902914  1.13526157],[0. 0. 0.],[ 0.69397466 -0.55938812 -1.34247682],[ 0.09232692 -0.03788573 -0.77836706],[0. 0. 0.],[0.08323565 0.06519187 1.32863419],[-0.99668226  0.00287682 -0.0052868 ],[0. 0. 0.],[ 2.98225744 -0.48593742  1.86215147],[-0.71630915 -0.1196101   0.3172525 ]
[ 1.74836142 -0.41599342  0.4942736 ],[-2.27017479  0.29997691  0.62776432],[0. 0. 0.],[ 1.85074012 -0.74907939  0.96223172],[-2.4819687   0.40725471  1.08555945],[0. 0. 0.],[ 0.70029069 -0.53229002 -1.282499  ],[ 0.11833628 -0.05005563 -0.79965394],[0. 0. 0.],[-0.06979169 -0.054972    1.33419023],[-0.83340041  0.03093785 -0.06987414],[0. 0. 0.],[ 2.98706547 -0.47283555  1.86929545],[-0.70668437 -0.12109467  0.32581796]
[ 1.74114221 -0.43280587  0.51040398],[-2.278864    0.30911193  0.65277091],[0. 0. 0.],[ 1.8019511  -0.74500575  0.91668922],[-2.43471384  0.41153199  1.02969859],[0. 0. 0.],[ 0.68426377 -0.52855976 -1.29954571],[ 0.10090741 -0.04229487 -0.79330351],[0. 0. 0.],[-0.12628578 -0.07920134  1.11957487],[-0.75138316 -0.03625996  0.09187645],[0. 0. 0.],[ 2.98474019 -0.46571888  1.87695887],[-0.70443342 -0.12232793  0.33020868]
[ 1.72575061 -0.43784782  0.50862786],[-2.25341579  0.31276621  0.64000187],[0. 0. 0.],[ 1.71778735 -0.76525365  0.87287746],[-2.35760957  0.4594494   1.02963827],[0. 0. 0.],[ 0.6449352  -0.50594937 -1.31698129],[ 0.13158371 -0.05578287 -0.80108426],[0. 0. 0.],[0.00726931 0.00405254 1.0171429 ],[-0.86800709 -0.1171814   0.25178296],[0. 0. 0.],[ 2.98551511 -0.46224252  1.87477142],[-0.69247401 -0.12540928  0.34462029]
[ 1.65686298 -0.44681381  0.48552428],[-2.15234818  0.33481522  0.6072742 ],[0. 0. 0.],[ 1.64656113 -0.75904295  0.81267348],[-2.31593135  0.44967596  0.96243036],[0. 0. 0.],[ 0.61561944 -0.48708805 -1.32681922],[ 0.15622595 -0.06502784 -0.78766449],[0. 0. 0.],[0.25087464 0.12501192 0.92142202],[-1.00682334 -0.19288019  0.34776173],[0. 0. 0.],[ 2.98600493 -0.44352639  1.87012702],[-0.69251586 -0.13115017  0.36008479]
[ 1.53624218 -0.45588017  0.44089881],[-2.08510254  0.32652842  0.55025154],[0. 0. 0.],[ 1.48341964 -0.77813671  0.71863405],[-2.1943162   0.4958189   0.91740829],[0. 0. 0.],[ 0.58608684 -0.45870853 -1.31705129],[ 0.17301639 -0.07234677 -0.79064125],[0. 0. 0.],[0.08061793 0.04829226 1.07910019],[-0.87812799 -0.09814001  0.20838024],[0. 0. 0.],[ 2.98396001 -0.40378211  1.85561469],[-0.70128256 -0.14175774  0.38345687]
[ 1.4722803  -0.460265    0.41832882],[-2.0306214   0.33307043  0.52895168],[0. 0. 0.],[ 1.4175768  -0.77125488  0.66991529],[-2.15931546  0.50334049  0.89623422],[0. 0. 0.],[ 0.56825736 -0.44261583 -1.31291731],[ 0.18467893 -0.06602732 -0.68515179],[0. 0. 0.],[0.29501307 0.14790747 0.92509705],[-0.99731949 -0.23420823  0.42552196],[0. 0. 0.],[ 2.98919327 -0.38222004  1.85979067],[-0.70276968 -0.14763627  0.39810939]
[ 1.36176791 -0.46166572  0.37629038],[-1.92318212  0.3403101   0.48288909],[0. 0. 0.],[ 1.35118474 -0.75033183  0.61142196],[-2.12047841  0.50981244  0.87090461],[0. 0. 0.],[ 0.54583931 -0.4221074  -1.30659489],[ 0.17943343 -0.06682486 -0.71150272],[0. 0. 0.],[0.24999467 0.15825614 1.1258837 ],[-0.97173382 -0.16190101  0.30486597],[0. 0. 0.],[ 2.99723436 -0.33298482  1.858647  ],[-0.72204394 -0.16187078  0.42322329]
[ 1.27340213 -0.46070334  0.34339846],[-1.76480384  0.35118517  0.42483512],[0. 0. 0.],[ 1.32827652 -0.7375164   0.58747004],[-2.08180972  0.52293436  0.85702515],[0. 0. 0.],[ 0.52713318 -0.4145698  -1.32405595],[ 0.15678942 -0.05581568 -0.68287316],[0. 0. 0.],[0.22585882 0.1375305  1.09152399],[-0.90508194 -0.16405046  0.33500853],[0. 0. 0.],[ 3.00058975 -0.32721603  1.85459242],[-0.71518552 -0.165262    0.4362395 ]
[ 1.12152182 -0.45786629  0.29061291],[-1.65249589  0.35102723  0.3802561 ],[0. 0. 0.],[ 1.28187964 -0.71497315  0.54353137],[-2.03752093  0.53460584  0.8367711 ],[0. 0. 0.],[ 0.5469157  -0.42630887 -1.31445703],[ 0.04810488 -0.01697111 -0.67821724],[0. 0. 0.],[0.49008319 0.21471049 0.81382111],[-0.95406606 -0.33632018  0.63471707],[0. 0. 0.],[ 3.00945608 -0.28164515  1.85716195],[-0.73203779 -0.17671715  0.45427963]
[ 1.05017625 -0.44079664  0.25814386],[-1.64921558  0.34091526  0.3681536 ],[0. 0. 0.],[ 1.32133364 -0.65447532  0.51585757],[-2.04593558  0.50824726  0.80495555],[0. 0. 0.],[ 0.55517144 -0.42811805 -1.30344393],[-0.01300241  0.00466083 -0.68837348],[0. 0. 0.],[0.52441629 0.22661539 0.80203952],[-0.93051671 -0.35689166  0.68983741],[0. 0. 0.],[ 3.02059399 -0.27028258  1.85327315],[-0.72758667 -0.18151806  0.46925925]
[ 0.8782211  -0.40136784  0.19051416],[-1.50484602  0.33114841  0.3103479 ],[0. 0. 0.],[ 1.38855489 -0.58854832  0.49433086],[-2.08449294  0.45717422  0.75825138],[0. 0. 0.],[ 0.54131543 -0.41669316 -1.30220625],[-0.01073154  0.00376369 -0.67461429],[0. 0. 0.],[0.72479329 0.22374977 0.57613876],[-0.90862766 -0.46827131  0.9085896 ],[0. 0. 0.],[ 3.03255768 -0.2607738   1.84931412],[-0.72050911 -0.18631791  0.48623788]
[ 0.89563919 -0.35934517  0.17405919],[-1.51336214  0.30334555  0.28664268],[0. 0. 0.],[ 1.44879599 -0.53193968  0.4730986 ],[-2.06361075  0.44900119  0.72947   ],[0. 0. 0.],[ 0.58477439 -0.43084832 -1.2571582 ],[-0.07190845  0.02734437 -0.72651474],[0. 0. 0.],[0.5981723  0.22812406 0.71146986],[-0.89322833 -0.31193198  0.63452096],[0. 0. 0.],[ 3.05009637 -0.26053892  1.84731749],[-0.70885153 -0.1890234   0.50154366]
[ 0.86270298 -0.29989286  0.13884839],[-1.41440081  0.25748199  0.22039024],[0. 0. 0.],[ 1.43620071 -0.50347882  0.4420863 ],[-2.02302438  0.4300874   0.67146336],[0. 0. 0.],[ 0.55020601 -0.39951836 -1.24445881],[ 0.01545333 -0.00616135 -0.75877132],[0. 0. 0.],[0.8955425  0.16950046 0.35012484],[-0.81423882 -0.53576982  1.13370779],[0. 0. 0.],[ 3.06148864 -0.26068124  1.84237568],[-0.69519989 -0.19384746  0.52435805]
[ 0.68268387 -0.22913193  0.08171105],[-1.21999047  0.25029159  0.17539966],[0. 0. 0.],[ 1.24706419 -0.52670501  0.38308821],[-1.84680356  0.49165232  0.64080234],[0. 0. 0.],[ 0.49953513 -0.37450125 -1.27768455],[ 0.07357795 -0.02908498 -0.75262685],[0. 0. 0.],[0.9412348  0.16872494 0.32942788],[-0.79356311 -0.5441096   1.17479917],[0. 0. 0.],[ 3.08342144 -0.26321208  1.84843517],[-0.67241592 -0.19228118  0.53849834]
[ 0.49497775 -0.15515048  0.03927546],[-1.08449256  0.22779458  0.13762224],[0. 0. 0.],[ 0.92449485 -0.53985759  0.27398669],[-1.63167557  0.52589457  0.55728884],[0. 0. 0.],[ 0.48497557 -0.37357485 -1.3048593 ],[ 0.07252456 -0.02603442 -0.68905082],[0. 0. 0.],[1.03238379 0.08201037 0.14433745],[-0.64666012 -0.58080753  1.45659873],[0. 0. 0.],[ 3.09834582 -0.26193367  1.84487105],[-0.66026103 -0.19384436  0.55293299]
[ 0.36641376 -0.10351939  0.0191971 ],[-0.92383735  0.19894545  0.09928946],[0. 0. 0.],[ 0.81213237 -0.50351222  0.22028889],[-1.51292191  0.52008659  0.49202432],[0. 0. 0.],[ 0.44594288 -0.34956711 -1.32335463],[ 0.10773872 -0.03747448 -0.66894818],[0. 0. 0.],[1.02370017 0.10220308 0.18158189],[-0.69601629 -0.59381918  1.4012699 ],[0. 0. 0.],[ 3.10720577 -0.25657619  1.83382266],[-0.65024509 -0.19651259  0.5689959 ]
[ 0.11225694 -0.01472491  0.00082737],[-0.58152299  0.1218251   0.03649632],[0. 0. 0.],[ 0.37499367 -0.38515071  0.07395603],[-1.02377787  0.48993227  0.27908011],[0. 0. 0.],[ 0.43769568 -0.34966295 -1.34237123],[ 0.11981785 -0.04012242 -0.64561116],[0. 0. 0.],[0.94593658 0.15975864 0.31035834],[-0.80603887 -0.56103704  1.18854587],[0. 0. 0.],[ 3.11816819 -0.25756533  1.82625592],[-0.6365322  -0.19825041  0.58631623]
[ 0.10904297  0.00615129 -0.00033571],[-0.6084888   0.11975492  0.03764276],[0. 0. 0.],[ 0.26697131 -0.30808592  0.0416954 ],[-0.87649912  0.43428901  0.2060551 ],[0. 0. 0.],[ 0.45946396 -0.36947655 -1.34833635],[ 0.06745917 -0.02103742 -0.60439814],[0. 0. 0.],[0.95299238 0.14583853 0.28117679],[-0.77630169 -0.56419871  1.23322795],[0. 0. 0.],[ 3.1278622  -0.26516047  1.81927131],[-0.62299176 -0.19762191  0.59735957]
[ 0.07810169  0.00612264 -0.00023922],[-0.57946331  0.12255323  0.03657736],[0. 0. 0.],[ 0.27606294 -0.26026369  0.03635596],[-0.87908503  0.37927738  0.18002582],[0. 0. 0.],[ 0.47956484 -0.38289599 -1.34063645],[ 0.04937372 -0.01688443 -0.65890026],[0. 0. 0.],[0.93547425 0.14705955 0.28962072],[-0.80407135 -0.57074091  1.20794509],[0. 0. 0.],[ 3.1339459  -0.26505533  1.81501502],[-0.61943547 -0.20083618  0.6100479 ]
[ 0.07432664  0.0146638  -0.00054522],[-0.55447832  0.11758816  0.03349725],[0. 0. 0.],[ 0.20161918 -0.16717706  0.01694946],[-0.69930444  0.27942921  0.10246794],[0. 0. 0.],[ 0.49462792 -0.39095349 -1.33010506],[ 0.04865086 -0.01826923 -0.71833654],[0. 0. 0.],[0.50372855 0.25471989 0.92349077],[-0.92249588 -0.31593284  0.6203268 ],[0. 0. 0.],[ 3.14029015 -0.27159733  1.81583237],[-0.60667967 -0.1977076   0.61370436]
[ 0.08184223  0.01628578 -0.00066682],[-0.49307116  0.10718614  0.02699813],[0. 0. 0.],[ 0.28360158 -0.17523264  0.02507892],[-0.82410435  0.29166754  0.12821562],[0. 0. 0.],[ 0.47379273 -0.38279899 -1.35264869],[ 0.09074465 -0.03299392 -0.69707881],[0. 0. 0.],[0.2351412  0.16275935 1.20865663],[-0.83907705 -0.10370875  0.23168749],[0. 0. 0.],[-3.13985138 -0.26921515  1.82289364],[-0.60623524 -0.20026563  0.62165038]
