lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.10179767 -0.07202433  0.00367071],[-0.6689301   0.33351111  0.11685551],[0. 0. 0.],[ 0.03083051 -0.03507797  0.00054083],[-0.46590898  0.28175806  0.0672709 ],[0. 0. 0.],[-0.35120888  0.01419748 -0.07997516],[-0.28163729  0.13365393 -0.88219594],[0. 0. 0.],[1.64537113 0.31514822 0.29281553],[-0.49659875 -0.76280783  2.01409827],[0. 0. 0.],[-3.10925073 -0.15142673  1.97440438],[-0.62648085 -0.22024231  0.65791711]
[ 0.10029351 -0.07003382  0.00351635],[-0.66498037  0.33215147  0.11563231],[0. 0. 0.],[ 0.03122457 -0.03560887  0.00055604],[-0.46436659  0.28194201  0.06708447],[0. 0. 0.],[-0.35300043  0.01435395 -0.08043711],[-0.28621321  0.13489586 -0.87675806],[0. 0. 0.],[1.62074847 0.36059788 0.34337248],[-0.58526664 -0.8036116   1.90807314],[0. 0. 0.],[-3.10821084 -0.15149764  1.97332446],[-0.62596021 -0.22094224  0.66042035]
[ 0.09407406 -0.06607236  0.00311127],[-0.65061964  0.33002933  0.1122201 ],[0. 0. 0.],[ 0.02898762 -0.03368875  0.00048836],[-0.46341033  0.28173248  0.06689098],[0. 0. 0.],[-0.35554969  0.01448304 -0.08056622],[-0.28722745  0.13508828 -0.87510149],[0. 0. 0.],[0.91348467 0.67168993 1.23528848],[-1.31572895 -0.51126663  0.65231309],[0. 0. 0.],[-3.10781074 -0.15195836  1.97612795],[-0.62612596 -0.2208013   0.65985237]
[ 0.07597717 -0.05774864  0.00219545],[-0.64849868  0.32843833  0.11128028],[0. 0. 0.],[ 0.0113449  -0.02594065  0.00014716],[-0.4789271   0.28446508  0.06989533],[0. 0. 0.],[-0.35286226  0.01675066 -0.09388764],[-0.30451184  0.1389219  -0.85137297],[0. 0. 0.],[0.78066777 0.6384908  1.35361254],[-1.37309528 -0.4547668   0.5503402 ],[0. 0. 0.],[-3.10745473 -0.16245448  1.97566958],[-0.62331021 -0.2192287   0.65838786]
[ 0.05573555 -0.0483715   0.00134862],[-0.6176059   0.31839085  0.10234666],[0. 0. 0.],[ 1.60854934e-03 -1.93655168e-02  1.55756848e-05],[-0.47258406  0.27844983  0.067459  ],[0. 0. 0.],[-0.38896996  0.01200243 -0.06091572],[-0.38402527  0.16378849 -0.79898344],[0. 0. 0.],[0.28773382 0.32330293 1.68890586],[-1.34385165 -0.08157835  0.1025305 ],[0. 0. 0.],[-3.10622213 -0.1856049   1.97512652],[-0.61840421 -0.21842905  0.66129951]
[ 0.05834052 -0.05069092  0.0014794 ],[-0.61676777  0.32014413  0.10277028],[0. 0. 0.],[-3.74570873e-02 -2.91668268e-03 -5.46316452e-05],[-0.42911272  0.26361485  0.05776336],[0. 0. 0.],[-0.38657684  0.01268097 -0.0647656 ],[-0.41661687  0.170066   -0.7666238 ],[0. 0. 0.],[0.2286297  0.25417638 1.67755265],[-1.31073372 -0.07841113  0.1019677 ],[0. 0. 0.],[-3.10648952 -0.19129715  1.97691708],[-0.61924286 -0.21754464  0.65790751]
[ 0.04532169 -0.04668732  0.00105835],[-0.59349852  0.31731304  0.09777179],[0. 0. 0.],[-4.76402708e-02  3.80745520e-04  9.07112567e-06],[-0.4179678   0.26342434  0.05617768],[0. 0. 0.],[-0.38263553  0.01335392 -0.06891971],[-0.5044066   0.18444597 -0.68916509],[0. 0. 0.],[-0.01560941 -0.01764695  1.69318407],[-1.078053    0.0750562  -0.12538399],[0. 0. 0.],[-3.10592304 -0.18988171  1.98149937],[-0.63819499 -0.23399392  0.68356636]
[ 0.04609879 -0.04848112  0.00111788],[-0.58342189  0.33276279  0.10076803],[0. 0. 0.],[-0.07882101  0.01963454  0.00077423],[-0.38174872  0.26272095  0.05104763],[0. 0. 0.],[-0.36311384  0.01689668 -0.09197792],[-0.55645281  0.1871577  -0.63492664],[0. 0. 0.],[-0.06561532 -0.07175265  1.66016298],[-1.05478254  0.0639456  -0.10972053],[0. 0. 0.],[-3.10408047 -0.18195611  2.01290642],[-0.6451224  -0.23381742  0.67581278]
[ 0.03599087 -0.04789261  0.00086211],[-0.56607962  0.34265028  0.10056111],[0. 0. 0.],[-0.08597589  0.02870879  0.00123498],[-0.37121507  0.26585091  0.05020404],[0. 0. 0.],[-0.40269275  0.00792483 -0.03882118],[-0.59165295  0.19092285 -0.60882973],[0. 0. 0.],[-0.03705898 -0.04140973  1.68160253],[-1.05596039  0.04018159 -0.06887967],[0. 0. 0.],[-3.10186616 -0.17290723  2.03299961],[-0.6472903  -0.23166869  0.66777387]
[ 0.02268902 -0.04241356  0.00048125],[-0.56154681  0.34676902  0.10093391],[0. 0. 0.],[-0.0703273   0.02541939  0.00089426],[-0.39573154  0.2816798   0.0568348 ],[0. 0. 0.],[-0.40909457  0.00809389 -0.03901165],[-0.60905566  0.19139104 -0.59280804],[0. 0. 0.],[-0.01843424 -0.02047638  1.67567276],[-1.03652863  0.02773428 -0.04862803],[0. 0. 0.],[-3.09888847 -0.15270118  2.04532951],[-0.6509528  -0.23501387  0.67299782]
[ 0.02361734 -0.04022807  0.00047513],[-0.55867105  0.34899265  0.1010458 ],[0. 0. 0.],[-0.07012689  0.02423861  0.00085028],[-0.36393038  0.27856666  0.05157902],[0. 0. 0.],[-0.38346784  0.01565654 -0.08061254],[-0.64348966  0.19176151 -0.56180641],[0. 0. 0.],[-0.01923422 -0.02139749  1.67718513],[-1.02396958  0.03478886 -0.06189196],[0. 0. 0.],[-3.0944478  -0.15291854  2.04556657],[-0.64535353 -0.23267997  0.67250095]
[ 0.02687066 -0.03904231  0.00052464],[-0.56276838  0.34862424  0.10171648],[0. 0. 0.],[-0.0640383   0.02416404  0.00077401],[-0.36734562  0.27850864  0.05206286],[0. 0. 0.],[-0.32673036  0.02775438 -0.16799221],[-0.41685783  0.17286074 -0.7776359 ],[0. 0. 0.],[0.02487758 0.02784917 1.68340667],[-1.04859835  0.03134872 -0.05420102],[0. 0. 0.],[-3.09145247 -0.15574239  2.04274938],[-0.64099264 -0.2320054   0.67521022]
[ 0.05898291 -0.05982372  0.00176533],[-0.58761308  0.36550734  0.11172052],[0. 0. 0.],[-2.50874579e-02  1.96792447e-03  2.46864139e-05],[-0.37759715  0.28507408  0.05482849],[0. 0. 0.],[-0.30632789  0.03115495 -0.20115141],[-0.2691456   0.12409858 -0.86043741],[0. 0. 0.],[-0.00771034 -0.00862096  1.68220144],[-1.039256    0.06410993 -0.11198819],[0. 0. 0.],[-3.0899718  -0.1957363   2.04060388],[-0.61802047 -0.21427807  0.64991468]
[ 0.07876053 -0.08380377  0.00330385],[-0.61501812  0.39175094  0.12586302],[0. 0. 0.],[ 1.47298240e-03 -2.16186397e-02  1.59225610e-05],[-0.41808395  0.31030249  0.06633691],[0. 0. 0.],[-0.31023041  0.03121363 -0.1989694 ],[-0.21122387  0.10110492 -0.89062707],[0. 0. 0.],[0.06931916 0.07600483 1.66282273],[-1.05292933  0.0432124  -0.07433048],[0. 0. 0.],[-3.0916526  -0.20320969  2.04407262],[-0.61045818 -0.2079107   0.6395362 ]
[ 0.08018648 -0.09237005  0.00370803],[-0.61608504  0.40023862  0.12889301],[0. 0. 0.],[ 0.03360979 -0.04505432  0.00075733],[-0.42705838  0.32509559  0.07108954],[0. 0. 0.],[-0.31886516  0.03233959 -0.20046374],[-0.15287322  0.07534179 -0.914633  ],[0. 0. 0.],[0.09824223 0.10843783 1.669552  ],[-1.0774506   0.06670343 -0.11152618],[0. 0. 0.],[-3.09293846 -0.20376257  2.05502823],[-0.60815872 -0.20402093  0.63063625]
[ 0.08904744 -0.10227735  0.00456075],[-0.56933801  0.39148918  0.11591202],[0. 0. 0.],[ 0.07341816 -0.05753644  0.00211364],[-0.43331378  0.31500656  0.06988728],[0. 0. 0.],[-0.32656697  0.03310799 -0.20030459],[-0.11629021  0.05869801 -0.93421173],[0. 0. 0.],[0.30358409 0.30375725 1.57137539],[-1.2319782  -0.05219469  0.07371808],[0. 0. 0.],[-3.09242174 -0.20428532  2.05919166],[-0.6051649  -0.20255234  0.62944429]
[ 0.08443737 -0.12582204  0.00532221],[-0.55864216  0.40139237  0.11656601],[0. 0. 0.],[ 0.0699375  -0.07674297  0.00268602],[-0.44477368  0.32358352  0.07378268],[0. 0. 0.],[-0.30680463  0.03345569 -0.21555934],[-0.04711848  0.02461188 -0.96260904],[0. 0. 0.],[1.15702626 0.51021132 0.75987578],[-1.3141187  -0.69311013  0.87568221],[0. 0. 0.],[-3.100805   -0.19701614  2.05761564],[-0.60844274 -0.19979216  0.61801915]
[ 0.11617616 -0.15328211  0.00893133],[-0.64301907  0.42799825  0.14451612],[0. 0. 0.],[ 0.06583583 -0.09310672  0.0030682 ],[-0.470043    0.34018788  0.08220522],[0. 0. 0.],[-0.28470159  0.03448829 -0.23951035],[-0.03658946  0.01878967 -0.94875407],[0. 0. 0.],[1.06094269 0.54781427 0.89344571],[-1.34690287 -0.59310997  0.73147645],[0. 0. 0.],[-3.10584907 -0.18393016  2.05278979],[-0.61352598 -0.20195201  0.61915817]
[ 0.14585848 -0.18944419  0.01388189],[-0.69827109  0.45069101  0.16652266],[0. 0. 0.],[ 0.0651423  -0.11382192  0.00371263],[-0.47252875  0.34294258  0.08333778],[0. 0. 0.],[-0.21108654  0.03425104 -0.32057315],[ 0.00683559 -0.00333125 -0.90693295],[0. 0. 0.],[0.95119269 0.55558603 1.01134776],[-1.37153027 -0.49305248  0.59672631],[0. 0. 0.],[-3.11375242 -0.18027547  2.04506605],[-0.62218222 -0.20579754  0.62151301]
[ 0.16904338 -0.20418687  0.01735935],[-0.6691256   0.43895827  0.15478412],[0. 0. 0.],[ 0.09119129 -0.12983715  0.00593243],[-0.44039352  0.32212844  0.0726987 ],[0. 0. 0.],[-0.20924166  0.0340193  -0.32122073],[ 0.00426781 -0.00207605 -0.90548646],[0. 0. 0.],[0.89275512 0.55168841 1.068203  ],[-1.34962539 -0.44831302  0.55517273],[0. 0. 0.],[-3.11578872 -0.17630787  2.03264497],[-0.62378114 -0.20951674  0.63047703]
[ 0.1603608  -0.21413534  0.01727197],[-0.66385908  0.44295013  0.15491279],[0. 0. 0.],[ 0.09175803 -0.13594181  0.00625086],[-0.44429016  0.31750322  0.07229245],[0. 0. 0.],[-0.20973748  0.03423167 -0.32243542],[ 0.00232039 -0.00112729 -0.90447915],[0. 0. 0.],[0.65287759 0.50889376 1.3101308 ],[-1.37369614 -0.25994031  0.31611861],[0. 0. 0.],[-3.12011148 -0.17635576  2.03369814],[-0.62636415 -0.20951833  0.62788383]
[ 0.17848401 -0.22158608  0.01990832],[-0.63110931  0.4236496   0.14018235],[0. 0. 0.],[ 0.11369231 -0.14369206  0.0081912 ],[-0.40984783  0.2929451   0.06130611],[0. 0. 0.],[-0.20284926  0.03338261 -0.32514309],[-0.02345106  0.01127088 -0.8960081 ],[0. 0. 0.],[0.29466739 0.30355235 1.60094623],[-1.20215617 -0.03227799  0.04706703],[0. 0. 0.],[-3.11991569 -0.22722894  2.01433324],[-0.60773439 -0.2034015   0.62927014]
[ 0.16925188 -0.21388311  0.01821237],[-0.61353648  0.41207492  0.13221812],[0. 0. 0.],[ 0.1025378  -0.13648124  0.00701424],[-0.39838122  0.28570288  0.05805336],[0. 0. 0.],[-0.21664233  0.03336795 -0.30449446],[-0.03140244  0.01540762 -0.91223057],[0. 0. 0.],[0.31941775 0.32433727 1.58634698],[-1.24971104 -0.06832682  0.09469799],[0. 0. 0.],[-3.11853703 -0.26872715  2.0098534 ],[-0.58892064 -0.19362017  0.6197952 ]
[ 0.15156971 -0.20130636  0.01533678],[-0.58829268  0.39776359  0.12195896],[0. 0. 0.],[ 0.10812047 -0.13686453  0.00741769],[-0.40206721  0.28852238  0.05919094],[0. 0. 0.],[-0.20565404  0.03327813 -0.31976757],[-0.03928185  0.01925523 -0.91144677],[0. 0. 0.],[0.05088513 0.05776101 1.69726322],[-1.01427652  0.10658829 -0.191436  ],[0. 0. 0.],[-3.11603248 -0.28116742  2.00728243],[-0.58951818 -0.19762692  0.63123507]
[ 0.16152292 -0.20376981  0.01654955],[-0.59110499  0.39867656  0.12286394],[0. 0. 0.],[ 0.11661927 -0.14699484  0.00859637],[-0.43923106  0.31768056  0.0714833 ],[0. 0. 0.],[-0.2087465   0.03374292 -0.31940325],[-0.05141161  0.02496688 -0.90403453],[0. 0. 0.],[0.02738605 0.03093443 1.69234902],[-1.03855667  0.10922467 -0.19069472],[0. 0. 0.],[-3.11435005 -0.29175045  2.0052851 ],[-0.58137434 -0.19345345  0.6272669 ]
[ 0.18165807 -0.2074505   0.018962  ],[-0.70192944  0.42085313  0.15608127],[0. 0. 0.],[ 0.13167989 -0.16394477  0.01083391],[-0.50740894  0.35830356  0.09384307],[0. 0. 0.],[-0.21977663  0.03406369 -0.3063472 ],[-0.07315076  0.0356319  -0.90628475],[0. 0. 0.],[-0.00839888 -0.00929184  1.671665  ],[-1.04498601  0.10414124 -0.18051129],[0. 0. 0.],[-3.11254538 -0.29143056  1.99425946],[-0.58091627 -0.19651731  0.63710417]
[ 0.242528   -0.22769808  0.02786643],[-0.81119537  0.44378056  0.19315016],[0. 0. 0.],[ 0.24902752 -0.24863548  0.03127829],[-0.70097598  0.46693399  0.17343704],[0. 0. 0.],[-0.2184786   0.0340595  -0.30811584],[-0.07516438  0.03655957 -0.90512603],[0. 0. 0.],[-0.15910129 -0.16633682  1.61545202],[-0.92252464  0.13802363 -0.27637034],[0. 0. 0.],[-3.10845138 -0.29777333  1.99004873],[-0.57662975 -0.19647991  0.64166592]
[ 0.25603145 -0.22973794  0.02970036],[-0.82592815  0.45144614  0.2005599 ],[0. 0. 0.],[ 0.24980994 -0.279933    0.03537565],[-0.6853763   0.51132907  0.18596755],[0. 0. 0.],[-0.18952357  0.03238503 -0.33751719],[-0.11053926  0.05275146 -0.88990321],[0. 0. 0.],[-0.22621671 -0.2225065   1.55412043],[-0.88533545  0.14645101 -0.30705778],[0. 0. 0.],[-3.10572533 -0.31098342  1.99252428],[-0.58477439 -0.20427876  0.6563771 ]
[ 0.26140451 -0.22703642  0.02997093],[-0.82923636  0.45750379  0.2042369 ],[0. 0. 0.],[ 0.24647    -0.28333846  0.03532807],[-0.68116736  0.52782423  0.19094267],[0. 0. 0.],[-0.1708861   0.03073093 -0.35504105],[-0.16539715  0.07528612 -0.85294816],[0. 0. 0.],[-0.22652865 -0.22331697  1.5563964 ],[-0.89060941  0.13588917 -0.28324738],[0. 0. 0.],[-3.101082   -0.31010386  2.00410181],[-0.58285002 -0.2012729   0.64943063]
[ 0.25807277 -0.22877911  0.02981372],[-0.81031938  0.4683012   0.20389267],[0. 0. 0.],[ 0.31045453 -0.33589885  0.05305094],[-0.76476258  0.58611252  0.24152789],[0. 0. 0.],[-0.12266062  0.02533292 -0.40685443],[-0.16838955  0.07392353 -0.82593656],[0. 0. 0.],[-0.24193287 -0.2369709   1.54987553],[-0.86589637  0.1286246  -0.27689281],[0. 0. 0.],[-3.09851131 -0.29349214  2.02096747],[-0.59662888 -0.20665966  0.65053134]
[ 0.25894665 -0.22123549  0.02892128],[-0.80495257  0.46370359  0.20034777],[0. 0. 0.],[ 0.29669552 -0.35938301  0.05428053],[-0.7568588   0.59068107  0.2407561 ],[0. 0. 0.],[-0.11045399  0.0233491  -0.41625713],[-0.18063466  0.0784967  -0.81826625],[0. 0. 0.],[-0.2237614  -0.22464203  1.57475727],[-0.89285823  0.11901026 -0.24765322],[0. 0. 0.],[-3.09495285 -0.29056486  2.02088089],[-0.59910947 -0.20772166  0.6509891 ]
[ 0.20468658 -0.19434643  0.02002218],[-0.68198669  0.44219951  0.15918763],[0. 0. 0.],[ 0.252553   -0.33712386  0.04320184],[-0.67697285  0.55404541  0.19952606],[0. 0. 0.],[-0.11705006  0.02449672 -0.41217499],[-0.21412003  0.09269937 -0.81487089],[0. 0. 0.],[-0.26758009 -0.25938794  1.53934468],[-0.8556239   0.10949609 -0.23922867],[0. 0. 0.],[-3.09138578 -0.29720686  2.03835375],[-0.60266739 -0.20675656  0.64436244]
[ 0.16088196 -0.17123092  0.01383737],[-0.60176148  0.43078523  0.1355716 ],[0. 0. 0.],[ 0.18490105 -0.29943891  0.02796992],[-0.57005596  0.50617618  0.15127346],[0. 0. 0.],[-0.18732256  0.03319845 -0.34983547],[-0.29202516  0.12891245 -0.82718551],[0. 0. 0.],[-0.24699924 -0.23640433  1.52653938],[-0.87466113  0.08822161 -0.18826427],[0. 0. 0.],[-3.08697508 -0.2975471   2.06514124],[-0.60635253 -0.20492541  0.63514318]
[ 0.1184048  -0.13896051  0.00824965],[-0.55428452  0.42727042  0.12326968],[0. 0. 0.],[ 0.09851643 -0.24128941  0.01195302],[-0.47405233  0.44507789  0.1092182 ],[0. 0. 0.],[-0.2910988   0.03814951 -0.25883032],[-0.27473791  0.13068176 -0.88418259],[0. 0. 0.],[-0.21592551 -0.20704096  1.52847737],[-0.86010648  0.06571579 -0.14307683],[0. 0. 0.],[-3.08012564 -0.27875695  2.11161471],[-0.6126693  -0.20153835  0.61882423]
[ 0.06251073 -0.09763101  0.00305491],[-0.52764273  0.44052552  0.12080896],[0. 0. 0.],[ 0.05155752 -0.20935852  0.00541799],[-0.43399036  0.43430024  0.09720594],[0. 0. 0.],[-0.36703494  0.03310079 -0.17788491],[-0.26727539  0.13388029 -0.92516165],[0. 0. 0.],[-0.16827767 -0.16535011  1.55316527],[-0.86312304  0.05010725 -0.10872317],[0. 0. 0.],[-3.07665976 -0.27102095  2.1726312 ],[-0.6166109  -0.18977654  0.580816  ]
[ 0.01496823 -0.05571815  0.00041712],[-0.43621119  0.4655235   0.10498252],[0. 0. 0.],[-0.00723399 -0.15733624 -0.00057026],[-0.348661    0.42075027  0.07517928],[0. 0. 0.],[-0.4861186   0.00358454 -0.01445577],[-0.30150216  0.15945572 -0.96841956],[0. 0. 0.],[-0.09334482 -0.09264062  1.56321277],[-0.88300898  0.02790589 -0.05903181],[0. 0. 0.],[-3.07332245 -0.27228939  2.29836855],[-0.61923001 -0.1617776   0.49636538]
[ 0.01791698 -0.046824    0.00041956],[-0.42304905  0.461429    0.10079667],[0. 0. 0.],[-0.00646361 -0.14659418 -0.00047462],[-0.34001916  0.40735214  0.07088239],[0. 0. 0.],[-0.4961283   0.00526476 -0.02078554],[-0.27976574  0.1472276  -0.96495306],[0. 0. 0.],[-0.09967109 -0.09983802  1.57247259],[-0.85922069  0.03111799 -0.06790041],[0. 0. 0.],[-3.07429584 -0.27279629  2.31817072],[-0.62128528 -0.15647823  0.47903723]
[ 0.03283504 -0.05711406  0.00093801],[-0.41579055  0.50923399  0.10969241],[0. 0. 0.],[ 0.0232842  -0.17588723  0.00205308],[-0.34337449  0.44932573  0.0792069 ],[0. 0. 0.],[-0.45787027  0.01612996 -0.06919511],[-0.32935592  0.15954217 -0.89673071],[0. 0. 0.],[-0.05429048 -0.05505383  1.58476526],[-0.875841    0.02062295 -0.04403775],[0. 0. 0.],[-3.07632252 -0.26529378  2.39843405],[-0.62711726 -0.13749856  0.41849604]
[ 0.04519165 -0.03300659  0.00074601],[-0.41527587  0.47713506  0.10238203],[0. 0. 0.],[ 0.04129707 -0.1765788   0.00365611],[-0.35214714  0.44226959  0.07995241],[0. 0. 0.],[-0.4541652   0.01758731 -0.07607836],[-0.34101891  0.16092311 -0.87596487],[0. 0. 0.],[-0.06166124 -0.06284117  1.58976223],[-0.88296092  0.02187375 -0.04627838],[0. 0. 0.],[-3.07385187 -0.26563846  2.38759862],[-0.62677661 -0.13855732  0.42187193]
[ 0.04402442 -0.0338575   0.00074547],[-0.4102507   0.47989452  0.10171635],[0. 0. 0.],[ 0.05032329 -0.19243221  0.00485792],[-0.33763251  0.44011397  0.07621018],[0. 0. 0.],[-0.46165819  0.01360159 -0.0578594 ],[-0.38650625  0.17685086 -0.85074781],[0. 0. 0.],[-0.06789427 -0.06978289  1.59825173],[-0.87679925  0.03136116 -0.06687338],[0. 0. 0.],[-3.08126312 -0.26447156  2.392085  ],[-0.6358025  -0.13791009  0.41376066]
[ 0.08243087 -0.07930143  0.00327201],[-0.40777831  0.5273097   0.11151062],[0. 0. 0.],[ 0.05083287 -0.20101255  0.00512739],[-0.31839486  0.46364479  0.07576756],[0. 0. 0.],[-0.48418144 -0.00075494  0.00305724],[-0.39831536  0.18444064 -0.85932588],[0. 0. 0.],[-0.05257041 -0.05488776  1.61394064],[-0.8713972   0.0377689  -0.08109503],[0. 0. 0.],[-3.08650852 -0.26525826  2.45305195],[-0.64104393 -0.12088884  0.36064105]
[ 0.09335437 -0.10431459  0.00487706],[-0.38935413  0.56602448  0.11455841],[0. 0. 0.],[ 0.03482675 -0.20391893  0.00356363],[-0.28816193  0.49287851  0.07296126],[0. 0. 0.],[-0.47027895 -0.00553342  0.02309622],[-0.42398805  0.19125951 -0.8385077 ],[0. 0. 0.],[-0.03354342 -0.03530464  1.6219579 ],[-0.86534291  0.03718756 -0.08048305],[0. 0. 0.],[-3.09424715 -0.26640582  2.52612226],[-0.64786556 -0.10122155  0.29946945]
[ 0.09440503 -0.09965342  0.00471128],[-0.40027252  0.56555849  0.11774741],[0. 0. 0.],[ 0.03643338 -0.21171415  0.00387163],[-0.27974529  0.49465123  0.07106866],[0. 0. 0.],[-0.47394763 -0.01018957  0.0421849 ],[-0.43128152  0.19572027 -0.84268948],[0. 0. 0.],[-0.01636297 -0.01723403  1.62264048],[-0.88449636  0.03649056 -0.07703118],[0. 0. 0.],[-3.09929013 -0.25844425  2.52520502],[-0.65701906 -0.10455162  0.30463043]
[ 0.09877628 -0.09584469  0.00474106],[-0.40218093  0.55535544  0.11607845],[0. 0. 0.],[ 0.0350311  -0.19844439  0.00348767],[-0.26960735  0.47665461  0.06587546],[0. 0. 0.],[-0.45459605 -0.00635203  0.02746124],[-0.42989746  0.19521575 -0.84322572],[0. 0. 0.],[-0.01088897 -0.01151177  1.62638838],[-0.90108587  0.04154934 -0.08585417],[0. 0. 0.],[-3.10061286 -0.25923069  2.515659  ],[-0.65947968 -0.10690523  0.3101617 ]
[ 0.13731331 -0.13255828  0.00912864],[-0.45169927  0.57821723  0.13647422],[0. 0. 0.],[ 0.04806876 -0.20745     0.00500484],[-0.28171244  0.47495729  0.068615  ],[0. 0. 0.],[-0.4666238  -0.01076195  0.04527956],[-0.45527055  0.19910243 -0.8141752 ],[0. 0. 0.],[0.01241116 0.01342062 1.64891527],[-0.9268535   0.0470119  -0.09402374],[0. 0. 0.],[-3.10252316 -0.25980726  2.49338867],[-0.657651   -0.10846765  0.31555552]
[ 0.13464339 -0.12723162  0.00858995],[-0.45551824  0.56743752  0.13496237],[0. 0. 0.],[ 0.05293295 -0.2093918   0.00556349],[-0.27816498  0.45889062  0.06536664],[0. 0. 0.],[-0.47056492 -0.01207077  0.05034311],[-0.42893979  0.18954253 -0.82296909],[0. 0. 0.],[0.01841581 0.02041416 1.67364036],[-0.94959683  0.07466453 -0.14506942],[0. 0. 0.],[-3.10596768 -0.26213889  2.46913045],[-0.65988485 -0.11439685  0.33134353]
[ 0.13735014 -0.12941304  0.00891383],[-0.44980544  0.54488334  0.12765948],[0. 0. 0.],[ 0.08619335 -0.23906527  0.01035859],[-0.27171445  0.44063219  0.06120886],[0. 0. 0.],[-0.52563968 -0.03233531  0.1200524 ],[-0.42987694  0.18741924 -0.81305624],[0. 0. 0.],[-0.02923493 -0.03353978  1.7077568 ],[-0.93675196  0.11981478 -0.23600558],[0. 0. 0.],[-3.10829119 -0.31273028  2.4360153 ],[-0.63967478 -0.10623609  0.31833861]
[ 0.12854202 -0.11202586  0.00721746],[-0.40252166  0.49761586  0.10358057],[0. 0. 0.],[ 0.12939807 -0.26700392  0.01740211],[-0.28800664  0.44180506  0.06510467],[0. 0. 0.],[-0.57809149 -0.04752927  0.15952097],[-0.39181376  0.17694445 -0.84067601],[0. 0. 0.],[-0.05982619 -0.07091365  1.74012177],[-0.93047621  0.14982566 -0.29682452],[0. 0. 0.],[-3.10519892 -0.37175011  2.42003392],[-0.6022082  -0.08859163  0.28354818]
[ 0.11406024 -0.07916316  0.00452194],[-0.41273221  0.44695143  0.09508535],[0. 0. 0.],[ 0.12423078 -0.22931945  0.0143252 ],[-0.3436436   0.43291776  0.07628419],[0. 0. 0.],[-0.53214344 -0.01961874  0.07195776],[-0.24312692  0.13254811 -0.99535123],[0. 0. 0.],[0.03583822 0.04339215 1.7609532 ],[-1.0477605   0.13215691 -0.2280932 ],[0. 0. 0.],[-3.10459786 -0.37132695  2.33239374],[-0.59910134 -0.10992432  0.35258211]
[ 0.13031592 -0.06380882  0.00416495],[-0.47616871  0.40835074  0.10041752],[0. 0. 0.],[ 0.14459141 -0.20701917  0.01504622],[-0.41216827  0.40454016  0.08569002],[0. 0. 0.],[-0.49124137 -0.00441815  0.01762409],[-0.15576671  0.08936269 -1.04053417],[0. 0. 0.],[0.06644499 0.08369175 1.79975139],[-1.08469436  0.12934374 -0.21411198],[0. 0. 0.],[-3.1038636  -0.33849633  2.21839457],[-0.60129784 -0.13920168  0.44233895]
[ 0.13745307 -0.0553228   0.00380911],[-0.51069813  0.37380001  0.09865181],[0. 0. 0.],[ 0.14889452 -0.19106491  0.01429386],[-0.43793223  0.37092724  0.0834551 ],[0. 0. 0.],[-0.50521176 -0.0083141   0.03220765],[-0.10353102  0.06173718 -1.07490549],[0. 0. 0.],[0.15139367 0.19526758 1.82381204],[-1.18389947  0.07022082 -0.10438378],[0. 0. 0.],[-3.10520801 -0.32012674  2.13375646],[-0.59713498 -0.15568887  0.4964365 ]
[ 0.1477914  -0.06358121  0.00470853],[-0.54009112  0.39075698  0.10945259],[0. 0. 0.],[ 0.10185483 -0.16426142  0.00839148],[-0.41082694  0.35878038  0.07552908],[0. 0. 0.],[-0.47637561 -0.00052189  0.00214951],[-0.1727409   0.09402615 -0.99547003],[0. 0. 0.],[0.14765821 0.18973278 1.82007716],[-1.13874512  0.07708123 -0.1203379 ],[0. 0. 0.],[-3.10643602 -0.29946341  2.13674585],[-0.60713937 -0.16145113  0.5054808 ]
[ 0.14026611 -0.06132387  0.00430924],[-0.53348443  0.37914711  0.10476673],[0. 0. 0.],[ 0.09845751 -0.1632242   0.00805968],[-0.40329095  0.34793267  0.07182111],[0. 0. 0.],[-0.47516329  0.00092056 -0.00380152],[-0.06953447  0.04159833 -1.07802134],[0. 0. 0.],[0.21115873 0.26799758 1.80915943],[-1.20542675  0.02699415 -0.03922576],[0. 0. 0.],[-3.10836403 -0.29932441  2.12115476],[-0.60230499 -0.16135509  0.50932219]
[ 0.15114043 -0.06884412  0.00521454],[-0.53983661  0.37575145  0.10510304],[0. 0. 0.],[ 0.07706211 -0.14982056  0.00578641],[-0.3720691   0.32544364  0.06177877],[0. 0. 0.],[-4.81481712e-01 -6.19889631e-05  2.52498740e-04],[-0.08786905  0.05158099 -1.06127482],[0. 0. 0.],[0.26702979 0.32976724 1.78335741],[-1.27718552 -0.01662252  0.02239107],[0. 0. 0.],[-3.11015785 -0.30631624  2.10939342],[-0.5987499  -0.1616633   0.51333866]
