lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.18287681  0.01837479 -0.00168491],[-0.42489489  0.13634467  0.02945339],[0. 0. 0.],[ 0.04089385 -0.03761172  0.00076924],[-0.30290068  0.16198864  0.02477548],[0. 0. 0.],[ 0.79027617 -0.47950702 -1.06030253],[ 0.22302041 -0.04470962 -0.39416578],[0. 0. 0.],[0.47870849 0.08297352 0.33698004],[-0.98454044 -0.45865867  0.82106603],[0. 0. 0.],[-3.11912279 -0.2911942   1.80516268],[-0.56189448 -0.19687097  0.65943406]
[ 0.18208275  0.01715214 -0.00156592],[-0.44240593  0.13913095  0.03133617],[0. 0. 0.],[ 0.02058393 -0.0343799   0.00035388],[-0.3042411   0.16158701  0.02482485],[0. 0. 0.],[ 0.78630337 -0.48576476 -1.07703185],[ 0.23257852 -0.05127704 -0.43219502],[0. 0. 0.],[0.10880249 0.04501877 0.78405602],[-0.82757158 -0.19643302  0.44144591],[0. 0. 0.],[-3.12051878 -0.29038313  1.80529122],[-0.56327862 -0.19719561  0.65886039]
[ 0.13125372  0.02082291 -0.00136856],[-0.36456342  0.12473852  0.02302162],[0. 0. 0.],[ 1.00445548e-03 -3.45479215e-02  1.73526519e-05],[-0.29677922  0.16281165  0.02439116],[0. 0. 0.],[ 0.78969519 -0.49182395 -1.08419546],[ 0.20636548 -0.04542704 -0.43192728],[0. 0. 0.],[0.10689481 0.04346136 0.77177806],[-0.82982761 -0.20063601  0.44930764],[0. 0. 0.],[-3.12496907 -0.29067643  1.81271969],[-0.56603373 -0.19522398  0.64957303]
[ 0.12150415  0.01500752 -0.00091288],[-0.35662817  0.12571323  0.022686  ],[0. 0. 0.],[-0.01258963 -0.03769301 -0.0002373 ],[-0.29617807  0.16870711  0.02522645],[0. 0. 0.],[ 0.78917388 -0.49351319 -1.08800528],[ 0.17541713 -0.03986222 -0.44584387],[0. 0. 0.],[0.60681523 0.04511382 0.14387533],[-1.04586266 -0.48802715  0.81540523],[0. 0. 0.],[-3.1291517  -0.28377982  1.81884394],[-0.57448984 -0.19616044  0.64303999]
[ 0.07635222  0.01616745 -0.00061752],[-0.39154053  0.13565323  0.02694112],[0. 0. 0.],[ 0.01286435 -0.07155971  0.00046049],[-0.34447227  0.21571373  0.03766724],[0. 0. 0.],[ 0.79666897 -0.49670189 -1.0846341 ],[ 0.14608142 -0.03408921 -0.4577653 ],[0. 0. 0.],[ 0.77791259 -0.06757229 -0.16456701],[-1.07682364 -0.52248848  0.8417543 ],[0. 0. 0.],[-3.13378801 -0.28196356  1.82336409],[-0.58415597 -0.19623705  0.63275944]
[ 0.08581342  0.00347447 -0.00014917],[-0.43944327  0.15118401  0.03382473],[0. 0. 0.],[ 0.23160103 -0.18122298  0.02113712],[-0.69330412  0.34007446  0.1238873 ],[0. 0. 0.],[ 0.80786122 -0.49827913 -1.07382316],[ 0.14334617 -0.03455761 -0.47239275],[0. 0. 0.],[ 0.81737322 -0.06213571 -0.14327767],[-1.08122232 -0.5354056   0.8572299 ],[0. 0. 0.],[-3.13951777 -0.29665082  1.82327716],[-0.58355126 -0.19018136  0.61497579]
[ 0.22486227 -0.04439871  0.00501375],[-0.67886669  0.20333343  0.07201418],[0. 0. 0.],[ 0.42486027 -0.27817862  0.06037034],[-0.99787215  0.42382075  0.23340402],[0. 0. 0.],[ 0.80870081 -0.49922939 -1.07454894],[ 0.15704634 -0.04417641 -0.54743159],[0. 0. 0.],[ 0.85025168 -0.05493441 -0.12122093],[-1.05994938 -0.54582408  0.89135202],[0. 0. 0.],[ 3.13595592 -0.30485858  1.82875738],[-0.5940008  -0.18705279  0.59478836]
[ 0.42063316 -0.16542662  0.03539125],[-1.01587803  0.29034747  0.1624108 ],[0. 0. 0.],[ 1.04055636 -0.4783512   0.27761387],[-1.74095211  0.48019997  0.56539079],[0. 0. 0.],[ 0.80765754 -0.50673485 -1.08957028],[ 0.18521396 -0.06563951 -0.67959937],[0. 0. 0.],[ 0.8008395  -0.04703484 -0.1110241 ],[-0.99011296 -0.59935636  1.0396012 ],[0. 0. 0.],[ 3.1061685  -0.29822237  1.84715523],[-0.63503493 -0.18504429  0.55035357]
[ 0.64232044 -0.32924705  0.11042109],[-1.48251965  0.39419267  0.361599  ],[0. 0. 0.],[ 1.38244401 -0.57493311  0.479824  ],[-2.1992263   0.48293439  0.90056451],[0. 0. 0.],[ 0.74500929 -0.50910289 -1.17493299],[ 0.13905852 -0.06495751 -0.87303747],[0. 0. 0.],[ 0.76269861 -0.05167583 -0.12872508],[-0.91521002 -0.56067698  1.05810831],[0. 0. 0.],[ 3.07526864 -0.24169884  1.9180462 ],[-0.70973037 -0.18472229  0.4898899 ]
[ 0.89783396 -0.38745091  0.1884536 ],[-1.76119666  0.36986638  0.44561395],[0. 0. 0.],[ 1.40409193 -0.58631963  0.49993708],[-2.21678931  0.47281104  0.9004379 ],[0. 0. 0.],[ 0.74257665 -0.50780226 -1.17578305],[ 0.15181285 -0.07085126 -0.8721585 ],[0. 0. 0.],[ 0.74938804 -0.04788715 -0.12163867],[-0.87375463 -0.52218848  1.03943091],[0. 0. 0.],[ 3.06370194 -0.24790531  1.92120808],[-0.71927276 -0.1808784   0.47335025]
[ 1.04812622 -0.41675506  0.24321365],[-1.78980183  0.34495885  0.42784839],[0. 0. 0.],[ 1.45772579 -0.59816185  0.53728785],[-2.2650989   0.44708421  0.90332743],[0. 0. 0.],[ 0.77438443 -0.5132234  -1.14355857],[ 0.15029264 -0.06837042 -0.85274134],[0. 0. 0.],[ 0.82118777 -0.06155896 -0.14121469],[-0.93019103 -0.51008126  0.95833677],[0. 0. 0.],[ 3.04520602 -0.26292262  1.90801608],[-0.72960253 -0.17657929  0.45553799]
[ 1.24592133 -0.42466575  0.30730244],[-2.01217377  0.29120796  0.45492413],[0. 0. 0.],[ 1.46490114 -0.66158941  0.59910361],[-2.29759048  0.45853141  0.95869499],[0. 0. 0.],[ 0.80557734 -0.51653624 -1.10997691],[ 0.14779706 -0.06799418 -0.86127064],[0. 0. 0.],[ 0.87795269 -0.0663452  -0.14111831],[-0.97552362 -0.44990283  0.81442885],[0. 0. 0.],[ 3.03002298 -0.2673486   1.90174462],[-0.7485642  -0.17473027  0.43879191]
[ 1.30716994 -0.44026694  0.33944708],[-2.09132332  0.2801263   0.47738543],[0. 0. 0.],[ 1.50648053 -0.71409533  0.67296403],[-2.38358679  0.48275776  1.10730227],[0. 0. 0.],[ 0.82125093 -0.51736608 -1.09223972],[ 0.13288366 -0.05745453 -0.81531591],[0. 0. 0.],[ 0.85631134 -0.08995534 -0.19659896],[-0.73525739 -0.45239899  1.07722856],[0. 0. 0.],[ 3.01801786 -0.27259382  1.90570308],[-0.76812271 -0.17125988  0.41859226]
[ 1.34889256 -0.4733367   0.38099192],[-2.14674926  0.28876641  0.5232874 ],[0. 0. 0.],[ 1.52152818 -0.75979073  0.72644819],[-2.39962689  0.50692034  1.174942  ],[0. 0. 0.],[ 0.80420277 -0.5256192  -1.12810806],[ 0.09633966 -0.04242964 -0.82925249],[0. 0. 0.],[ 0.86705101 -0.1262557  -0.27143633],[-0.6942344  -0.49088622  1.21124195],[0. 0. 0.],[ 3.00663619 -0.28088942  1.93045213],[-0.78944659 -0.16417564  0.38996612]
[ 1.41302358 -0.4850609   0.41618986],[-2.17442124  0.29044652  0.54320288],[0. 0. 0.],[ 1.60700776 -0.77126934  0.79684381],[-2.43050164  0.51398068  1.23180127],[0. 0. 0.],[ 0.8150848  -0.54084309 -1.1416341 ],[ 0.08714624 -0.03576265 -0.77846682],[0. 0. 0.],[ 0.89600154 -0.10458382 -0.21695821],[-0.68813203 -0.42933066  1.09324298],[0. 0. 0.],[ 3.00083516 -0.31177191  1.93703562],[-0.78930202 -0.15416689  0.36671577]
[ 1.47670685 -0.48850067  0.44608174],[-2.21326685  0.28610274  0.56026853],[0. 0. 0.],[ 1.66727875 -0.7859849   0.856685  ],[-2.4531354   0.52221861  1.28103833],[0. 0. 0.],[ 0.80919573 -0.53294872 -1.13498761],[ 0.09760611 -0.04361595 -0.84000027],[0. 0. 0.],[ 0.85564745 -0.07686601 -0.16825462],[-0.65523113 -0.36962386  1.00577958],[0. 0. 0.],[ 2.99695169 -0.32137679  1.9394044 ],[-0.79547919 -0.14818113  0.34973966]
[ 1.51753737 -0.48057216  0.45651483],[-2.25329999  0.29146944  0.59837263],[0. 0. 0.],[ 1.68209239 -0.78859141  0.87080563],[-2.4592739   0.52082497  1.28765773],[0. 0. 0.],[ 0.83274586 -0.53842401 -1.11562625],[ 0.09726727 -0.03965432 -0.77376618],[0. 0. 0.],[ 0.83252026 -0.04592955 -0.10381576],[-0.68667512 -0.35634127  0.93324758],[0. 0. 0.],[ 2.99263463 -0.3240909   1.93672669],[-0.79771352 -0.14767357  0.34749579]
[ 1.60024996 -0.47139941  0.48495391],[-2.31220718  0.27436147  0.60774939],[0. 0. 0.],[ 1.77302644 -0.78866679  0.94340014],[-2.47214906  0.5269032   1.31922592],[0. 0. 0.],[ 0.84766432 -0.53894805 -1.09862398],[ 0.10955193 -0.04532181 -0.78393805],[0. 0. 0.],[0.74154742 0.03281492 0.0843681 ],[-0.84326584 -0.44542867  0.93514522],[0. 0. 0.],[ 2.98790215 -0.37583492  1.92750515],[-0.77015304 -0.13393755  0.32797901]
[ 1.66578737 -0.46085076  0.50499867],[-2.33335792  0.26323331  0.6003958 ],[0. 0. 0.],[ 1.85373501 -0.80199774  1.02825684],[-2.51348512  0.47535926  1.28169703],[0. 0. 0.],[ 0.84459524 -0.55332088 -1.1271223 ],[ 0.12173467 -0.04570623 -0.71764535],[0. 0. 0.],[0.65710956 0.07652446 0.22364333],[-0.92256636 -0.44150264  0.84817216],[0. 0. 0.],[ 2.981869   -0.42703312  1.91658418],[-0.7419488  -0.12101791  0.30901002]
[ 1.70458241 -0.4583547   0.52140842],[-2.34241652  0.25286301  0.5847257 ],[0. 0. 0.],[ 1.93098787 -0.79038603  1.085018  ],[-2.5286281   0.47838     1.31310876],[0. 0. 0.],[ 0.81937584 -0.5707795  -1.1883635 ],[ 0.13571262 -0.05627086 -0.78521307],[0. 0. 0.],[0.47303967 0.0893893  0.36693573],[-0.84999589 -0.32656303  0.69821886],[0. 0. 0.],[ 2.97740594 -0.4757498   1.90744765],[-0.72388908 -0.11373269  0.29847233]
[ 1.74281822 -0.45930567  0.54211226],[-2.3666455   0.25129377  0.6003163 ],[0. 0. 0.],[ 1.96041287 -0.79810522  1.12291722],[-2.53984996  0.4824731   1.34078455],[0. 0. 0.],[ 0.77290035 -0.55802438 -1.22687529],[ 0.13600177 -0.06376896 -0.87596639],[0. 0. 0.],[0.2058432  0.07381887 0.68670289],[-0.86575266 -0.21380269  0.45635149],[0. 0. 0.],[ 2.97612141 -0.49353407  1.91440821],[-0.71884467 -0.10723017  0.28373609]
[ 1.81549474 -0.43608875  0.55286484],[-2.3717457   0.25074501  0.6032029 ],[0. 0. 0.],[ 2.04732106 -0.7780579   1.18463128],[-2.58482768  0.46473196  1.38314347],[0. 0. 0.],[ 0.78022792 -0.58924024 -1.27153611],[ 0.13996637 -0.05863826 -0.79250203],[0. 0. 0.],[0.2195141  0.07651866 0.66862521],[-0.9241322  -0.23259402  0.46081845],[0. 0. 0.],[ 2.97456055 -0.5018263   1.91121104],[-0.72458031 -0.1028799   0.27002372]
[ 1.86034386 -0.42856855  0.56804225],[-2.40240778  0.24630323  0.61852442],[0. 0. 0.],[ 2.10683816 -0.7650226   1.23078155],[-2.62805695  0.44017593  1.41134148],[0. 0. 0.],[ 0.76711221 -0.59270958 -1.29550803],[ 0.11858234 -0.0520764  -0.82690586],[0. 0. 0.],[0.19383494 0.06634051 0.65781657],[-0.9218453  -0.2242727   0.44597835],[0. 0. 0.],[ 2.97330518 -0.509066    1.9120223 ],[-0.72283558 -0.09783156  0.25757143]
[ 1.89349912 -0.42493572  0.58218209],[-2.3867872   0.26818272  0.65603516],[0. 0. 0.],[ 2.15500276 -0.78714589  1.31530644],[-2.65067384  0.43350722  1.44224558],[0. 0. 0.],[ 0.72311786 -0.58390503 -1.3429947 ],[ 0.08642933 -0.03563371 -0.78174328],[0. 0. 0.],[0.26340701 0.08159821 0.59784809],[-0.91326735 -0.24463079  0.49039138],[0. 0. 0.],[ 2.97274848 -0.51211284  1.90680889],[-0.72326736 -0.09775565  0.2572074 ]
[ 1.92346087 -0.43086196  0.60798634],[-2.40722607  0.29559472  0.73864666],[0. 0. 0.],[ 2.23422251 -0.81495482  1.4491664 ],[-2.6853992   0.44939814  1.55526386],[0. 0. 0.],[ 0.65440858 -0.53853186 -1.36535037],[ 0.1238029  -0.05794878 -0.87479609],[0. 0. 0.],[0.2451249  0.08505549 0.66524462],[-0.92959363 -0.20778377  0.41003071],[0. 0. 0.],[ 2.97244666 -0.50319578  1.90750444],[-0.73567015 -0.09598068  0.24797099]
[ 1.96293059 -0.42612005  0.62589983],[-2.46386834  0.29546013  0.79902606],[0. 0. 0.],[ 2.30931991 -0.79609383  1.52105593],[-2.72540866  0.41535837  1.56875218],[0. 0. 0.],[ 0.65779346 -0.54115241 -1.36490954],[ 0.10787207 -0.05056202 -0.87604548],[0. 0. 0.],[0.22596532 0.07580653 0.64507868],[-0.91912113 -0.22141701  0.44189866],[0. 0. 0.],[ 2.97346494 -0.49803151  1.90547999],[-0.74459369 -0.09562324  0.24384024]
[ 1.98513128 -0.43090668  0.6470918 ],[-2.51854576  0.28541552  0.8394019 ],[0. 0. 0.],[ 2.4301279  -0.81856536  1.72506299],[-2.77296521  0.40463738  1.66621765],[0. 0. 0.],[ 0.60724848 -0.54226372 -1.45142077],[ 0.05637234 -0.02570022 -0.8553427 ],[0. 0. 0.],[0.20169344 0.07214871 0.68518409],[-0.90300475 -0.18181809  0.37165131],[0. 0. 0.],[ 2.97101195 -0.47751502  1.9161694 ],[-0.77559354 -0.09589371  0.23386473]
[ 2.01343883 -0.43170742  0.66727277],[-2.56027423  0.26579391  0.84056455],[0. 0. 0.],[ 2.52871378 -0.81301941  1.87393667],[-2.81659974  0.38485542  1.74260341],[0. 0. 0.],[ 0.6282851  -0.55530315 -1.4401844 ],[ 0.01615654 -0.00687149 -0.80424909],[0. 0. 0.],[0.05887141 0.02284447 0.74014221],[-0.81559246 -0.1398111   0.32136028],[0. 0. 0.],[ 2.96827068 -0.47088229  1.92360414],[-0.78898922 -0.09318625  0.22306644]
[ 2.01709368 -0.45574177  0.70531296],[-2.53098043  0.27867459  0.83737642],[0. 0. 0.],[ 2.62305077 -0.81537649  2.0400795 ],[-2.884758    0.44803372  2.11037473],[0. 0. 0.],[ 0.62047751 -0.55318552 -1.44944248],[ 0.00897023 -0.00374436 -0.79086323],[0. 0. 0.],[0.08525407 0.03688398 0.81628228],[-0.83768553 -0.10705697  0.23955509],[0. 0. 0.],[ 2.95794834 -0.45939458  1.93946973],[-0.81023867 -0.08915589  0.20729208]
[ 2.01581107 -0.45954293  0.70998142],[-2.5154696   0.26290221  0.77551576],[0. 0. 0.],[ 2.70131501 -0.82008293  2.19078818],[-2.90729893  0.43953742  2.17180203],[0. 0. 0.],[ 0.62392227 -0.54624897 -1.43041914],[ 0.02199988 -0.00934372 -0.80323786],[0. 0. 0.],[0.09672774 0.04407883 0.85470129],[-0.88334098 -0.11500072  0.24229758],[0. 0. 0.],[ 2.94655745 -0.43491202  1.94310048],[-0.83206343 -0.08665896  0.19563677]
[ 2.02344784 -0.45162605  0.70380008],[-2.52156475  0.24214284  0.72594582],[0. 0. 0.],[ 2.71792962 -0.81281029  2.21475865],[-2.90296058  0.42557519  2.12843552],[0. 0. 0.],[ 0.65913054 -0.55532048 -1.38944247],[ 0.0143151  -0.00630063 -0.82923601],[0. 0. 0.],[0.0678519  0.03346629 0.91619625],[-0.87738354 -0.08654135  0.18404497],[0. 0. 0.],[ 2.93608857 -0.42866307  1.93620717],[-0.84483968 -0.08645807  0.19188114]
[ 2.04045623 -0.45435345  0.72028062],[-2.51419548  0.24693266  0.73071621],[0. 0. 0.],[ 2.74593704 -0.8129403   2.2699524 ],[-2.92214921  0.43056718  2.20824831],[0. 0. 0.],[ 0.58115317 -0.51256121 -1.43910658],[ 0.01448754 -0.00656464 -0.85088544],[0. 0. 0.],[-0.04364816 -0.02730861  1.11805069],[-0.78508875  0.01105783 -0.02670632],[0. 0. 0.],[ 2.93403845 -0.43086361  1.94343173],[-0.84530518 -0.08250095  0.18302561]
[ 2.07812536 -0.46289433  0.76210023],[-2.4999212   0.26086293  0.75191332],[0. 0. 0.],[ 2.81020884 -0.80939086  2.39718022],[-2.94502441  0.43590135  2.30385239],[0. 0. 0.],[ 0.60712161 -0.52618229 -1.42034369],[ 0.0034998  -0.00153405 -0.82620655],[0. 0. 0.],[0.02603798 0.01754945 1.18608855],[-0.85786827  0.02816325 -0.06156629],[0. 0. 0.],[ 2.92910186 -0.45386655  1.95570695],[-0.83636079 -0.07371017  0.16556343]
[ 2.12120888 -0.43934326  0.7592572 ],[-2.51163499  0.25023584  0.73679137],[0. 0. 0.],[ 2.86248944 -0.80445338  2.50377583],[-2.95893505  0.43470671  2.35536136],[0. 0. 0.],[ 0.57900785 -0.52005025 -1.45804845],[-0.00420592  0.00175263 -0.78964781],[0. 0. 0.],[0.02889959 0.01987572 1.20488107],[-0.86185147  0.03799243 -0.08260154],[0. 0. 0.],[ 2.92891447 -0.48424932  1.94335011],[-0.81329998 -0.07032558  0.16300489]
[ 2.13924541 -0.42815848  0.75559302],[-2.52208866  0.24221614  0.72674785],[0. 0. 0.],[ 2.89576502 -0.80207764  2.57459319],[-2.975851    0.44005587  2.43038752],[0. 0. 0.],[ 0.60353759 -0.52725759 -1.42869105],[ 0.0023138  -0.00106552 -0.86311525],[0. 0. 0.],[0.03385422 0.02337914 1.20870836],[-0.87080946  0.04168756 -0.08956925],[0. 0. 0.],[ 2.92889381 -0.48414811  1.94050241],[-0.81525146 -0.07037716  0.1626888 ]
[ 2.14224793 -0.41901632  0.74287319],[-2.54986665  0.23134009  0.72836424],[0. 0. 0.],[ 2.9257523  -0.81419948  2.64926007],[-2.97053439  0.4396359   2.4087711 ],[0. 0. 0.],[ 0.60643722 -0.52853587 -1.42615677],[ 0.00661332 -0.00308707 -0.87346314],[0. 0. 0.],[0.07292636 0.05148415 1.22923932],[-0.91118419  0.04844751 -0.09881723],[0. 0. 0.],[ 2.93292442 -0.48993314  1.93509043],[-0.81001063 -0.07148451  0.16643071]
[ 2.15237576 -0.41668584  0.74716995],[-2.54872924  0.24525357  0.76706153],[0. 0. 0.],[ 2.9532409  -0.82748449  2.71781638],[-2.9704751   0.4478008   2.42117508],[0. 0. 0.],[ 0.59773871 -0.52830289 -1.44091317],[-0.03640168  0.0182859  -0.93096394],[0. 0. 0.],[0.14597507 0.09955394 1.19619042],[-0.91109889  0.06104126 -0.12447262],[0. 0. 0.],[ 2.93822026 -0.49111251  1.93452134],[-0.8067682  -0.07287912  0.17042382]
