Frame,Right_Knee_X,Right_Knee_Y,Right_Knee_Z,Knee_Angle_Flex_Ext,Knee_Angle_Abd_Add,Knee_Angle_Int_Ext_Rot
68,0.5380779504776001,0.7340732216835022,-0.01525828056037426,98.98857340423261,-3.3484372632070047,-159.70149247783797
69,0.5380668640136719,0.7340762615203857,-0.015251709148287773,98.97652169087058,-3.355754335715288,-159.63519091848462
70,0.5380672812461853,0.734049916267395,-0.0156693272292614,98.93152085904487,-3.355485184660224,-159.5410231520775
71,0.5381011366844177,0.7340964674949646,-0.01568305306136608,98.92836272694899,-3.329868683539582,-159.6780214481462
72,0.5381041765213013,0.7338550686836243,-0.01599927619099617,99.00805041818931,-3.333464071395971,-159.82593695823792
73,0.5381088852882385,0.7337973117828369,-0.015045945532619953,98.68168587593944,-3.3314943893076876,-159.13182315359873
74,0.5381163358688354,0.733782172203064,-0.015021229162812233,98.68109330232456,-3.322722527845634,-159.18084778291933
75,0.5381226539611816,0.7338747382164001,-0.014706444926559925,98.61623607432954,-3.3196600916205474,-159.05318697980576
76,0.5382212996482849,0.7338995337486267,-0.014733207412064075,98.61355124642824,-3.277484366195775,-159.29115998451124
77,0.5382341146469116,0.7338664531707764,-0.014731982722878456,98.58679906217981,-3.2835451770087127,-159.19604361406732
78,0.538215696811676,0.7335959672927856,-0.011482606641948223,97.7721727969166,-3.3461603936006883,-156.81096441672543
79,0.5382073521614075,0.7335217595100403,-0.011401555500924587,97.72985235304138,-3.382572943662843,-156.46945064044579
80,0.5382062196731567,0.733530580997467,-0.011295897886157036,97.76717768614377,-3.38617291074019,-156.54925578079673
81,0.5382171273231506,0.7335537672042847,-0.011395948007702827,97.77493793479124,-3.39926852997571,-156.48941349612923
82,0.5381852984428406,0.7334979176521301,-0.011411705985665321,97.77583172113208,-3.4111313785909525,-156.41858322199616
83,0.5381152033805847,0.7334983348846436,-0.011073824018239975,97.6801086572361,-3.4407700745372427,-155.9698070331231
84,0.5380911231040955,0.7334898710250854,-0.010526111349463463,97.55242561424384,-3.4535478702349205,-155.52608523675005
85,0.5380645990371704,0.7335176467895508,-0.01062842272222042,97.59073196323212,-3.471251244443974,-155.5259363296532
86,0.5380529165267944,0.7337398529052734,-0.011293058283627033,97.76277210394309,-3.460229411929245,-156.0800701070791
87,0.5380175709724426,0.7336273193359375,-0.012078804895281792,98.00669076697942,-3.4686544519838534,-156.68770787421622
88,0.537531316280365,0.7330824732780457,-0.01336892880499363,98.31242921644888,-3.653359494271592,-156.39418393043977
89,0.5373784303665161,0.7332254648208618,-0.013720149174332619,98.45565196652845,-3.6988273284240707,-156.49759097929928
90,0.5373228192329407,0.7339743971824646,-0.017308395355939865,99.36469275756421,-3.7164943109548565,-158.50177514743677
91,0.5373209118843079,0.7350389957427979,-0.01959438994526863,99.88838105854332,-3.697733842576603,-159.65813693765574
92,0.5368461012840271,0.7361307144165039,-0.02011752687394619,99.88179485567524,-3.878118084688623,-158.7366876491521
93,0.5365239381790161,0.7367751002311707,-0.02061927318572998,100.01163640923663,-4.012912890656473,-158.32776446497974
94,0.5344625115394592,0.7369478940963745,-0.020378071814775467,100.09097652803628,-4.827456905235842,-154.61284027024166
95,0.531254768371582,0.7394694089889526,-0.02021828107535839,100.23263888128986,-6.055968499321244,-149.55668431060673
96,0.5300946831703186,0.7410790920257568,-0.02039077691733837,100.2855311345704,-6.482627769119802,-147.9470156190916
97,0.5300605297088623,0.7419841885566711,-0.02229529246687889,100.9382535518015,-6.488430097696749,-149.52400650638765
98,0.5297778844833374,0.742392361164093,-0.022134777158498764,100.72904655177041,-6.584173708394697,-148.65141641044121
99,0.5290268659591675,0.7456981539726257,-0.021970894187688828,100.66033828308012,-7.380135649650296,-145.46809596335072
100,0.527396559715271,0.7452335953712463,-0.0216273944824934,101.84811408004293,-8.644146591941412,-144.0707602407113
101,0.5269602537155151,0.7450736165046692,-0.02622346580028534,103.81818367069687,-9.122000772927302,-146.86265493620323
102,0.5258930325508118,0.7483781576156616,-0.022141212597489357,102.85667166169013,-9.48053536587985,-143.8080509810132
103,0.5242288112640381,0.7516017556190491,-0.018459221348166466,102.32991272177688,-10.243441157782609,-140.41800893378507
104,0.5216003060340881,0.7553176879882812,-0.018023595213890076,102.1314299773552,-11.251473126161493,-137.21602678708075
105,0.5194458365440369,0.7575505375862122,-0.01833832822740078,103.86388461285912,-12.236676087309135,-138.6930187618815
106,0.5184692144393921,0.7590199112892151,-0.017249707132577896,105.52875919044581,-12.76200784697035,-140.81536877065534
107,0.5163095593452454,0.7599567174911499,-0.08734916150569916,128.3073977769379,-14.321318680843978,-162.09065464431842
108,0.5153287649154663,0.7597149014472961,-0.09858587384223938,131.29568855608164,-14.849161305568005,-163.20427365984094
109,0.5125282406806946,0.7650722861289978,-0.13508552312850952,140.1153536390322,-16.716955188745633,-165.91070807737725
110,0.5098350644111633,0.767767071723938,-0.16129186749458313,145.85456473351434,-18.946673643132055,-166.8938786688608
111,0.5088052749633789,0.7684437036514282,-0.1572289764881134,145.43273525558973,-19.648174169823164,-166.17973013336672
112,0.5085420608520508,0.76935875415802,-0.1645113229751587,145.8234864950253,-19.406735240867654,-166.54742807161628
113,0.508841872215271,0.7699057459831238,-0.15595676004886627,144.04280883270505,-19.116212637719162,-165.88706131836602
114,0.5065174102783203,0.7727625370025635,-0.19782978296279907,151.4749197330367,-21.713655320834764,-167.78706461808665
115,0.504998505115509,0.7771841883659363,-0.2299976646900177,156.10216887189097,-24.0920044201718,-168.79306072244188
116,0.5046587586402893,0.7774838805198669,-0.23265039920806885,155.73905696718109,-23.752364565079755,-168.78190271412612
117,0.504052996635437,0.7835232019424438,-0.22480764985084534,155.6410202061033,-25.226505182743697,-167.95885597029667
118,0.503995954990387,0.78508460521698,-0.2369801104068756,157.0606708475367,-25.77552003809672,-168.44939491646153
119,0.5041837692260742,0.7899351119995117,-0.26621416211128235,160.6723175936306,-27.71798403002048,-169.55857679769508
120,0.5042651295661926,0.7879748940467834,-0.25125566124916077,159.3249793895143,-27.619164098487303,-168.830885204483
121,0.5043717622756958,0.786395788192749,-0.25790899991989136,159.75860000158494,-27.631074273333553,-169.07445753875393
122,0.5044671893119812,0.7875041961669922,-0.26612454652786255,162.21254699540384,-30.372197012764346,-169.35174685991078
123,0.5042296648025513,0.7872608304023743,-0.25369295477867126,161.37113026335007,-30.640461152723283,-168.70765539845962
124,0.5042608380317688,0.7906343340873718,-0.25002527236938477,163.04806655237616,-33.99110253963573,-168.3857075668687
125,0.5041788220405579,0.7916613221168518,-0.25727927684783936,164.96837592645952,-37.23130262092851,-168.4662976607466
126,0.5038837790489197,0.7924960851669312,-0.2548328638076782,164.8084968586381,-37.55626062548642,-168.20719243257042
127,0.5035844445228577,0.794582724571228,-0.2588106393814087,166.51447882563062,-40.95016220649745,-168.24457863755893
128,0.5035780668258667,0.7962077260017395,-0.2549917697906494,166.0028439065472,-40.55895087605862,-167.95677685477185
129,0.5035906434059143,0.7974996566772461,-0.2572961449623108,165.73907577011914,-39.759502106367215,-168.05997277691057
130,0.5036104321479797,0.7986023426055908,-0.2494339644908905,166.02856016571786,-41.23909765432728,-167.69608774104185
131,0.5036265254020691,0.7993702292442322,-0.2473234385251999,166.0564286556147,-41.55445329061412,-167.58807145141967
132,0.5036376118659973,0.8002697229385376,-0.24869462847709656,167.4449020459815,-44.62324689801976,-167.60383676498563
133,0.503624439239502,0.8021958470344543,-0.2482428103685379,167.24155253550728,-44.19209603868499,-167.58522447533974
134,0.503865122795105,0.8028176426887512,-0.24851004779338837,167.75592149791197,-45.316969362484066,-167.62387013587872
135,0.5039269328117371,0.8022031784057617,-0.2512719929218292,168.35869097889426,-46.61111962078857,-167.70483534691488
136,0.5041661262512207,0.8017831444740295,-0.2588336169719696,169.17710416650476,-47.987478734417145,-168.01804697191002
137,0.5043177604675293,0.80152827501297,-0.256649911403656,169.3846544503392,-48.80666768714777,-167.91317831005134
138,0.504737913608551,0.8013894557952881,-0.24946904182434082,169.40171194556058,-49.60111730441408,-167.59985684931382
139,0.5047488808631897,0.8015215396881104,-0.23435692489147186,169.0893947011632,-50.67081716051899,-166.76111025982266
140,0.5048205852508545,0.8014310598373413,-0.23456521332263947,168.71395871750818,-49.9339973429958,-166.65180616323917
141,0.5051413774490356,0.8012521862983704,-0.23540465533733368,168.56120769146722,-49.44320320208145,-166.69757035353118
142,0.505203366279602,0.8004767298698425,-0.2563426196575165,169.35428209747076,-49.191902875278856,-167.7181094172579
143,0.5054556131362915,0.8002731204032898,-0.2492518424987793,168.94274508969218,-48.766022387301135,-167.43109336089069
144,0.5058743953704834,0.8002479076385498,-0.252921998500824,169.06670279933914,-48.55531827188626,-167.65998677495728
145,0.5058580040931702,0.7999927401542664,-0.27472296357154846,168.33988999187602,-44.191552082866174,-168.65585361221983
146,0.5058274865150452,0.79974764585495,-0.2665635049343109,167.6201799726296,-43.22642352601801,-168.34285370945642
147,0.5058805346488953,0.797854483127594,-0.2683112621307373,165.95908738174458,-39.285490792249604,-168.43754238503334
148,0.5063838958740234,0.7971412539482117,-0.26608702540397644,165.4809364295134,-38.09972712554738,-168.52167022518495
149,0.5068670511245728,0.7948760986328125,-0.27021488547325134,164.1162910875119,-34.839867164911354,-168.7969166305943
150,0.5074340105056763,0.7927551865577698,-0.26910799741744995,162.50607672708077,-31.681278398836728,-168.99238473351218
151,0.5076360702514648,0.7918428182601929,-0.2913822531700134,163.7490289505223,-31.448951673171074,-169.89210111181737
152,0.5078490972518921,0.7919886708259583,-0.3053271174430847,164.4293328919546,-31.269725927051116,-170.39527206238594
153,0.507790207862854,0.7900773882865906,-0.304356187582016,164.18065343965827,-30.885652455196478,-170.38108822687278
154,0.507766842842102,0.7874242663383484,-0.2933458983898163,162.4893989128548,-28.600512264090757,-170.2394471463931
155,0.5077856779098511,0.783254861831665,-0.29144787788391113,161.27241474485265,-26.501639067416686,-170.40540752297224
156,0.5079037547111511,0.7786852717399597,-0.2938230335712433,161.12363382252096,-25.40531480105358,-170.77612005723157
157,0.5087147951126099,0.7779391407966614,-0.25156837701797485,157.34529825695455,-23.583943488677605,-169.67343785061158
158,0.5088314414024353,0.7761219143867493,-0.2517254650592804,156.87496030652193,-22.868445814892876,-169.7895295386151
159,0.5090371370315552,0.7754017114639282,-0.2573733925819397,157.05230506844026,-22.538906001936095,-170.03406247561057
160,0.5098455548286438,0.7725141644477844,-0.23839624226093292,154.5671683991116,-20.884047105903925,-169.7162213287319
161,0.510638415813446,0.7699974179267883,-0.19422930479049683,149.2119411795165,-20.041855054098082,-167.73693553855793
162,0.5115643739700317,0.7698690891265869,-0.17517733573913574,145.73935132586644,-19.040577528635435,-166.77122872240355
163,0.5134478807449341,0.7666645646095276,-0.17452795803546906,145.3432258303299,-18.051555240910837,-167.30268350289728
164,0.5162680149078369,0.7624341249465942,-0.10474791377782822,130.590660163992,-15.993749492714391,-161.50366532305353
165,0.5180982351303101,0.7607208490371704,-0.09401783347129822,126.53316146303156,-14.706547501049647,-160.49203165566976
166,0.519124448299408,0.7598715424537659,-0.05850914865732193,116.37778308655722,-14.237896595984896,-152.90300838146297
167,0.5193300247192383,0.7585629224777222,-0.06743614375591278,118.91394440517341,-14.086684204357665,-155.5673376597555
168,0.5209295153617859,0.7562357187271118,-0.05918421223759651,116.92302355887036,-13.240525306544045,-155.14035669095006
169,0.5236914753913879,0.751926839351654,-0.03669438138604164,108.91236297775922,-11.809839113841848,-148.60543085310715
170,0.5247577428817749,0.7527440190315247,-0.02886086143553257,105.54605410441336,-10.799509180912287,-145.562099817921
171,0.526782751083374,0.752108633518219,-0.015563997440040112,101.345484312466,-9.665796842132922,-139.6735803816242
172,0.5283015966415405,0.7518944144248962,-0.0075946711003780365,98.43365648089919,-8.515570133518931,-134.71901824085379
173,0.5305015444755554,0.749769926071167,-0.010654139332473278,99.38485916541235,-7.464854299544525,-141.59335256914153
174,0.5315365791320801,0.7492338418960571,-0.006356485188007355,98.13620821823363,-6.689118070909285,-140.6366432862574
175,0.5320571064949036,0.7493644952774048,-0.013033603318035603,100.13874379613307,-6.321575487886282,-148.22174220226634
176,0.5324850082397461,0.748642086982727,-0.013001647777855396,99.71823276253447,-6.194354693479891,-147.63584905270088
177,0.5321816205978394,0.7472385168075562,-0.012178097851574421,99.2448098744294,-6.150123023916785,-146.49493492145206
178,0.5326753854751587,0.7447233200073242,-0.011602369137108326,98.67992554842928,-5.9793924342440645,-145.54635062987373
179,0.5351375937461853,0.7438448667526245,-0.015797775238752365,99.39256661316922,-5.060578049245675,-151.83793143294702
180,0.5359219312667847,0.7424427270889282,-0.019083863124251366,99.86039438003657,-4.652865811806249,-154.9093048106484
181,0.53622967004776,0.742007315158844,-0.01923941634595394,99.53546161459683,-4.450765504040445,-155.1382002993098
182,0.5371173620223999,0.7425211071968079,-0.019518818706274033,99.53215759321326,-4.145670897654031,-156.65266391347905
183,0.5381429195404053,0.7422489523887634,-0.019861599430441856,99.60627135345226,-3.7823395871786643,-158.66399616549822
184,0.5395052433013916,0.7411242723464966,-0.020542221143841743,99.48588021261133,-3.2295669292789317,-161.34008288301365
185,0.5402968525886536,0.7408289313316345,-0.020616481080651283,99.11850002333168,-2.83110679607754,-162.87569819123183
186,0.5410040616989136,0.7403205633163452,-0.02098948508501053,99.23604580047338,-2.4697501950922365,-165.14452276571748
187,0.5413381457328796,0.7401565909385681,-0.020658303052186966,99.13430203316041,-2.272251000621639,-166.13760622689296
188,0.5413199663162231,0.7401795983314514,-0.020536858588457108,99.11021847065066,-2.1885173145398222,-166.5956046766476
189,0.541438639163971,0.7402427196502686,-0.020664313808083534,99.16164488867484,-2.1268000160524765,-167.03278202974403
190,0.541308581829071,0.7403017282485962,-0.02076289802789688,99.23433601815385,-2.1699451576982707,-166.88083848958232
191,0.5411969423294067,0.7403474450111389,-0.0209136251360178,99.28078580832701,-2.2081210252990138,-166.72353770106992
192,0.5411161780357361,0.7403104305267334,-0.020989295095205307,99.30007549434363,-2.2270690724435758,-166.64082900276586
193,0.5411619544029236,0.7403385043144226,-0.021048014983534813,99.33942607224469,-2.2026908907808918,-166.83674922803198
194,0.5411909818649292,0.7403702139854431,-0.02108294703066349,99.3577329685928,-2.18613615288433,-166.95749897610008
195,0.5412481427192688,0.7401590943336487,-0.022524289786815643,99.82149795263615,-2.1133618917879193,-167.9668091266891
196,0.5413212776184082,0.7398861646652222,-0.023207826539874077,100.071856749499,-2.0449930957245663,-168.6333345124493
197,0.5414716601371765,0.7393029928207397,-0.022927530109882355,100.1156635109124,-1.9797690976889977,-169.0346592906716
198,0.5414823293685913,0.7390865683555603,-0.022549353539943695,100.03623049173089,-1.9803695363194138,-168.94495120857331
199,0.5414738059043884,0.7388485670089722,-0.021739015355706215,99.86450059367277,-1.9810774346379507,-168.7495795089534
200,0.5414602160453796,0.7385346293449402,-0.022538090124726295,100.0599358866365,-1.970749568743382,-169.02320259972814
201,0.54145348072052,0.738535463809967,-0.02269432321190834,100.07771127580229,-1.9519363380612758,-169.14467461083078
202,0.541347861289978,0.7384411096572876,-0.02270236611366272,100.04376595170075,-1.9877523249378428,-168.91301331197243
203,0.5413348078727722,0.7384337186813354,-0.024366917088627815,100.37065995413023,-1.9267494275721986,-169.58392130635153
204,0.5411868095397949,0.7384019494056702,-0.025365537032485008,100.58370336908001,-1.956214230794229,-169.64089486310388
205,0.5411028861999512,0.7383859753608704,-0.02533855475485325,100.57666668053878,-1.9789030465271875,-169.51632594222218
206,0.5410069227218628,0.738385796546936,-0.025291740894317627,100.52067420658527,-2.009688310091295,-169.30018866053723
207,0.5409518480300903,0.738339364528656,-0.025427062064409256,100.45953410906625,-2.0232089990701345,-169.1669528868602
208,0.5408568382263184,0.7383692860603333,-0.026056747883558273,100.63839878639776,-2.056437254911824,-169.17796303979745
209,0.5406862497329712,0.7384529113769531,-0.026030123233795166,100.6082533369239,-2.112378199795441,-168.8590468559451
210,0.5403287410736084,0.7386361360549927,-0.02594592049717903,100.66940972718405,-2.371190650887898,-167.60391381906487
211,0.5393022894859314,0.7404205799102783,-0.02115221694111824,99.4075042731877,-2.813447553126819,-163.4791018936994
212,0.5383174419403076,0.7407247424125671,-0.02138560079038143,99.49128455177545,-3.205051172906262,-161.48231658882366
213,0.537704586982727,0.7409418225288391,-0.021390393376350403,99.50639863447053,-3.459635945856344,-160.14938773781586
214,0.5374659299850464,0.7413683533668518,-0.021319298073649406,99.44784225118202,-3.5429122294406636,-159.59146097077257
215,0.5361383557319641,0.7426296472549438,-0.021367797628045082,99.51917075974734,-4.1724598971402145,-156.48851707671972
216,0.5346876382827759,0.7445861101150513,-0.0225253626704216,100.07818858188801,-4.77647516692445,-154.8202146400803
217,0.5334688425064087,0.7444824576377869,-0.022545751184225082,100.43814657682094,-5.36026451874641,-153.00937302109458
218,0.5317569971084595,0.746337890625,-0.022017527371644974,100.5105280651887,-6.547149777284833,-148.2588462639417
219,0.5315547585487366,0.7473278045654297,-0.02135981060564518,101.0938805520514,-6.904881597941056,-148.3005342200821
220,0.5292439460754395,0.748051643371582,-0.014044186100363731,100.117261951121,-8.264297468524566,-140.85453165551326
221,0.5285933017730713,0.7480155229568481,-0.008044610731303692,97.93982227126993,-8.558400480518213,-132.822888007232
222,0.5281472206115723,0.7483096718788147,-0.009745543822646141,98.5184011115172,-8.73825031800954,-134.25894286507324
223,0.5250330567359924,0.7531594038009644,0.013522036373615265,92.43047789193766,-10.056953134064972,-103.45931705424195
224,0.5243345499038696,0.7547629475593567,-0.012071823701262474,101.51625313071115,-10.2898600742906,-138.2975888385725
225,0.5204015374183655,0.7564913034439087,-0.01806778460741043,106.14907457964601,-12.196753515091693,-143.26001215549869
226,0.5164778232574463,0.7585514783859253,-0.0509607195854187,121.51737693708688,-14.464950982291834,-157.18476221996195
227,0.5152208805084229,0.7598370909690857,-0.054900430142879486,121.6637978212485,-15.026607363989742,-156.4780672474173
228,0.5134596824645996,0.7633522748947144,-0.11747195571660995,137.97447552568232,-16.512554892254,-165.04189270951233
229,0.5126810073852539,0.7635414004325867,-0.1335679590702057,140.27380248943888,-17.03592046067924,-165.7144351680323
230,0.5122455358505249,0.765213668346405,-0.12578178942203522,137.95927998155517,-17.007751635468686,-164.58070518233717
231,0.5092971324920654,0.7671377062797546,-0.16854779422283173,146.83481182144388,-19.396247536174823,-167.04230594154583
232,0.5083004832267761,0.767949104309082,-0.15887877345085144,145.4688821488023,-19.932616180641432,-165.9893779076945
233,0.5060021877288818,0.7710847854614258,-0.21320822834968567,153.5807853256404,-22.40551557059854,-168.4241466980276
234,0.5051929950714111,0.7734978795051575,-0.1944434940814972,150.72184579071447,-22.182502871958196,-167.1230869736344
235,0.5040852427482605,0.7772208452224731,-0.21781107783317566,154.7780697836113,-24.40798019792178,-167.93466702863762
236,0.5041581988334656,0.77814781665802,-0.20440426468849182,152.96094619639567,-24.12306317124985,-167.1260270253894
237,0.5043939352035522,0.7789598107337952,-0.20870009064674377,153.21076712650364,-23.839578767880315,-167.42303474519557
238,0.5044425129890442,0.7813388109207153,-0.25697362422943115,159.31724285473064,-26.284427605178156,-169.4381052963686
239,0.5046144723892212,0.7824825644493103,-0.24648892879486084,157.96564153621014,-25.61895440798608,-169.01680854942592
240,0.5045920610427856,0.7859996557235718,-0.27498310804367065,161.64246944303858,-28.13099131277626,-169.9396702468735
241,0.5046389698982239,0.7913944721221924,-0.27792292833328247,163.00181913789135,-30.592525260989838,-169.7552815552453
242,0.5045706033706665,0.7904911637306213,-0.26618558168411255,162.13292718197476,-30.69995405529066,-169.16457620015203
243,0.5043801665306091,0.7898101806640625,-0.2636622190475464,163.87434572314226,-33.9627544213878,-168.98010083231821
244,0.5038551092147827,0.7900241017341614,-0.25154635310173035,162.81281575519688,-33.82898865124912,-168.28904603448885
245,0.5034972429275513,0.7906991243362427,-0.25020119547843933,162.6559230449261,-33.896596857466015,-168.1492039948639
246,0.5036413073539734,0.7936835885047913,-0.24819333851337433,163.60217988380498,-35.89733590464656,-167.97577670724087
