0.433603 0.237716 -0.322530 0.422496 0.247186 -0.094389 0.448662 0.264912 -0.282154 0.504159 0.247592 -0.115825 0.482246 0.265839 -0.288258 0.565601 0.326493 -0.118079 0.464863 0.250616 -0.364184 0.486889 0.239471 -0.328006 0.451871 0.237619 -0.322659 0.478558 0.238785 -0.328030 0.494056 0.240297 -0.327941 0.442570 0.237449 -0.322609
0.433597 0.237718 -0.329268 0.422498 0.247133 -0.099215 0.448645 0.264913 -0.288403 0.504168 0.247590 -0.121599 0.482217 0.265846 -0.294817 0.565590 0.326481 -0.125083 0.464833 0.250623 -0.371166 0.486905 0.239507 -0.334925 0.451864 0.237621 -0.329410 0.478559 0.238815 -0.334949 0.494057 0.240330 -0.334861 0.442564 0.237451 -0.329357
0.433536 0.237742 -0.334170 0.422500 0.247129 -0.102700 0.448607 0.264943 -0.293019 0.504202 0.247595 -0.125787 0.482167 0.265880 -0.299670 0.565591 0.326503 -0.130127 0.464719 0.250671 -0.376283 0.486912 0.239612 -0.339927 0.451816 0.237669 -0.334320 0.478542 0.238924 -0.339950 0.494053 0.240414 -0.339864 0.442508 0.237486 -0.334263
0.433338 0.237748 -0.335967 0.422479 0.247126 -0.103485 0.448517 0.264953 -0.294781 0.504212 0.247595 -0.127621 0.482110 0.265888 -0.301703 0.565590 0.326535 -0.132093 0.464555 0.250675 -0.378363 0.486907 0.239629 -0.341908 0.451678 0.237675 -0.336114 0.478481 0.238942 -0.341929 0.494028 0.240427 -0.341847 0.442353 0.237493 -0.336060
0.433234 0.237759 -0.337730 0.422470 0.247123 -0.104886 0.448456 0.264955 -0.296474 0.504222 0.247593 -0.128964 0.482074 0.265891 -0.303389 0.565591 0.326535 -0.133850 0.464433 0.250680 -0.380149 0.486900 0.239651 -0.343648 0.451602 0.237687 -0.337880 0.478430 0.238966 -0.343669 0.494009 0.240443 -0.343587 0.442265 0.237505 -0.337825
0.433101 0.237770 -0.330486 0.422441 0.247120 -0.098684 0.448349 0.264972 -0.289640 0.504237 0.247592 -0.123192 0.482037 0.265904 -0.296677 0.565597 0.326534 -0.125994 0.464327 0.250691 -0.372920 0.486902 0.239671 -0.336595 0.451523 0.237699 -0.330616 0.478403 0.238987 -0.336617 0.494004 0.240459 -0.336532 0.442162 0.237517 -0.330570
0.433086 0.237827 -0.319992 0.422422 0.247137 -0.090729 0.448339 0.265022 -0.279697 0.504278 0.247607 -0.113556 0.482037 0.265938 -0.286230 0.565601 0.326531 -0.114207 0.464324 0.250724 -0.362036 0.486944 0.239745 -0.325834 0.451516 0.237752 -0.320114 0.478429 0.239059 -0.325858 0.494022 0.240522 -0.325768 0.442156 0.237573 -0.320072
0.432739 0.237882 -0.320967 0.422299 0.247160 -0.091210 0.448142 0.265054 -0.280618 0.504271 0.247604 -0.114205 0.481997 0.265946 -0.287211 0.565601 0.326531 -0.115104 0.464181 0.250743 -0.363112 0.486935 0.239750 -0.326840 0.451284 0.237773 -0.321097 0.478356 0.239066 -0.326865 0.494002 0.240528 -0.326773 0.441885 0.237616 -0.321051
0.432644 0.237938 -0.318651 0.422220 0.247199 -0.089112 0.448111 0.265083 -0.278569 0.504266 0.247604 -0.112081 0.481990 0.265955 -0.285149 0.565605 0.326531 -0.113433 0.464149 0.250759 -0.360904 0.486931 0.239774 -0.324565 0.451227 0.237808 -0.318782 0.478322 0.239095 -0.324591 0.493992 0.240546 -0.324496 0.441807 0.237664 -0.318735
0.432612 0.237951 -0.320168 0.422200 0.247202 -0.090333 0.448082 0.265088 -0.280027 0.504275 0.247617 -0.113316 0.481985 0.265963 -0.286610 0.565594 0.326541 -0.115087 0.464124 0.250767 -0.362502 0.486933 0.239815 -0.326067 0.451209 0.237823 -0.320302 0.478316 0.239132 -0.326092 0.493991 0.240589 -0.326000 0.441781 0.237678 -0.320253
0.432579 0.237956 -0.321442 0.422190 0.247184 -0.091390 0.448052 0.265092 -0.281247 0.504313 0.247617 -0.114289 0.481979 0.265969 -0.287813 0.565602 0.326534 -0.116616 0.464110 0.250770 -0.363785 0.486939 0.239820 -0.327278 0.451195 0.237827 -0.321577 0.478312 0.239137 -0.327302 0.493993 0.240595 -0.327212 0.441756 0.237683 -0.321528
0.432534 0.237961 -0.322190 0.422184 0.247168 -0.092001 0.448008 0.265092 -0.281944 0.504332 0.247614 -0.114584 0.481968 0.265974 -0.288358 0.565609 0.326531 -0.117227 0.464060 0.250772 -0.364531 0.486939 0.239827 -0.327903 0.451155 0.237831 -0.322328 0.478296 0.239145 -0.327926 0.493990 0.240601 -0.327839 0.441712 0.237686 -0.322278
0.432450 0.237966 -0.324284 0.422162 0.247169 -0.094184 0.447934 0.265090 -0.283955 0.504343 0.247617 -0.117186 0.481955 0.265978 -0.290520 0.565599 0.326529 -0.119211 0.464007 0.250772 -0.366526 0.486938 0.239834 -0.330102 0.451098 0.237834 -0.324415 0.478275 0.239150 -0.330130 0.493989 0.240610 -0.330033 0.441640 0.237690 -0.324370
0.432411 0.237987 -0.324627 0.422140 0.247191 -0.094396 0.447911 0.265099 -0.284281 0.504348 0.247636 -0.117726 0.481937 0.265990 -0.290977 0.565580 0.326532 -0.119815 0.463979 0.250787 -0.366910 0.486936 0.239871 -0.330557 0.451072 0.237853 -0.324757 0.478251 0.239184 -0.330585 0.493983 0.240647 -0.330489 0.441607 0.237711 -0.324712
0.432314 0.238117 -0.316534 0.422121 0.247263 -0.088055 0.447843 0.265137 -0.276670 0.504328 0.247678 -0.112850 0.481847 0.266023 -0.283774 0.565564 0.326528 -0.115075 0.463806 0.250869 -0.358670 0.486831 0.239989 -0.322864 0.450932 0.237986 -0.316652 0.478063 0.239309 -0.322892 0.493905 0.240755 -0.322793 0.441486 0.237855 -0.316610
0.432306 0.238235 -0.318417 0.422113 0.247352 -0.088927 0.447828 0.265188 -0.278812 0.504331 0.247735 -0.114215 0.481836 0.266064 -0.286038 0.565556 0.326529 -0.119732 0.463789 0.250952 -0.361128 0.486827 0.240089 -0.324882 0.450912 0.238105 -0.318539 0.478041 0.239417 -0.324905 0.493895 0.240843 -0.324814 0.441473 0.237983 -0.318494
0.432247 0.238282 -0.339231 0.422104 0.247405 -0.104223 0.447810 0.265203 -0.298634 0.504318 0.247759 -0.132449 0.481800 0.266077 -0.306717 0.565552 0.326524 -0.142717 0.463735 0.250979 -0.383010 0.486800 0.240106 -0.346234 0.450841 0.238137 -0.339387 0.477971 0.239437 -0.346247 0.493859 0.240860 -0.346177 0.441414 0.238027 -0.339323
0.432213 0.238297 -0.352397 0.422092 0.247447 -0.114926 0.447791 0.265220 -0.311442 0.504316 0.247781 -0.143606 0.481770 0.266090 -0.319656 0.565538 0.326531 -0.155921 0.463703 0.250990 -0.396619 0.486791 0.240112 -0.359442 0.450806 0.238143 -0.352569 0.477938 0.239444 -0.359455 0.493838 0.240866 -0.359389 0.441385 0.238038 -0.352497
0.432197 0.238304 -0.350070 0.422086 0.247449 -0.113528 0.447771 0.265225 -0.309071 0.504313 0.247791 -0.142228 0.481737 0.266094 -0.317262 0.565464 0.326533 -0.151604 0.463665 0.250996 -0.393922 0.486785 0.240119 -0.357129 0.450786 0.238149 -0.350232 0.477917 0.239451 -0.357143 0.493826 0.240872 -0.357071 0.441370 0.238044 -0.350168
0.432172 0.238309 -0.348023 0.422077 0.247453 -0.112253 0.447762 0.265232 -0.307138 0.504302 0.247794 -0.140303 0.481713 0.266101 -0.315136 0.565431 0.326524 -0.148611 0.463626 0.251010 -0.391708 0.486767 0.240124 -0.354945 0.450752 0.238153 -0.348178 0.477879 0.239457 -0.354960 0.493806 0.240877 -0.354885 0.441343 0.238048 -0.348118
0.432160 0.238352 -0.355864 0.422049 0.247515 -0.119146 0.447748 0.265318 -0.314436 0.504297 0.247798 -0.145718 0.481704 0.266157 -0.322013 0.565394 0.326523 -0.155346 0.463609 0.251069 -0.399426 0.486770 0.240131 -0.362355 0.450736 0.238177 -0.356041 0.477869 0.239463 -0.362370 0.493801 0.240884 -0.362306 0.441328 0.238086 -0.355969
0.432146 0.238427 -0.361047 0.422036 0.247561 -0.124473 0.447747 0.265496 -0.319246 0.504282 0.247800 -0.150161 0.481699 0.266253 -0.326602 0.565387 0.326512 -0.160876 0.463630 0.251182 -0.404316 0.486795 0.240156 -0.367298 0.450730 0.238246 -0.361228 0.477877 0.239497 -0.367311 0.493798 0.240900 -0.367253 0.441314 0.238166 -0.361153
0.432138 0.238466 -0.358668 0.421998 0.247602 -0.123124 0.447736 0.265619 -0.317028 0.504243 0.247800 -0.147915 0.481696 0.266308 -0.324067 0.565379 0.326511 -0.157777 0.463653 0.251228 -0.401752 0.486807 0.240163 -0.364678 0.450719 0.238263 -0.358844 0.477876 0.239505 -0.364691 0.493794 0.240905 -0.364631 0.441303 0.238198 -0.358771
0.432126 0.238481 -0.378233 0.421966 0.247619 -0.138703 0.447727 0.265634 -0.335619 0.504165 0.247790 -0.164553 0.481705 0.266315 -0.343035 0.565375 0.326506 -0.178037 0.463710 0.251234 -0.421919 0.486824 0.240156 -0.384381 0.450716 0.238269 -0.378444 0.477887 0.239504 -0.384388 0.493790 0.240895 -0.384342 0.441291 0.238205 -0.378352
0.432114 0.238517 -0.398735 0.421913 0.247664 -0.154923 0.447720 0.265640 -0.355222 0.504058 0.247791 -0.182992 0.481714 0.266322 -0.363383 0.565377 0.326501 -0.198485 0.463722 0.251241 -0.443081 0.486823 0.240159 -0.405263 0.450709 0.238281 -0.398972 0.477883 0.239509 -0.405276 0.493776 0.240897 -0.405225 0.441280 0.238232 -0.398871
0.432147 0.238521 -0.407402 0.421901 0.247669 -0.162160 0.447760 0.265606 -0.364072 0.504055 0.247775 -0.188841 0.481809 0.266292 -0.371811 0.565375 0.326485 -0.204472 0.463862 0.251193 -0.452236 0.486891 0.240109 -0.413531 0.450787 0.238258 -0.407661 0.477975 0.239457 -0.413547 0.493796 0.240855 -0.413497 0.441318 0.238222 -0.407549
0.432146 0.238527 -0.413783 0.421868 0.247673 -0.168960 0.447780 0.265572 -0.369755 0.504052 0.247722 -0.191247 0.481925 0.266254 -0.376233 0.565361 0.326459 -0.206204 0.463953 0.251143 -0.457942 0.486953 0.240046 -0.418977 0.450821 0.238240 -0.414045 0.478046 0.239398 -0.419001 0.493822 0.240797 -0.418942 0.441325 0.238219 -0.413938
0.432157 0.238527 -0.407060 0.421836 0.247648 -0.166278 0.447796 0.265519 -0.363273 0.504052 0.247618 -0.186400 0.482031 0.266213 -0.369232 0.565282 0.326440 -0.199602 0.464065 0.251085 -0.450175 0.487028 0.239972 -0.411945 0.450880 0.238211 -0.407303 0.478143 0.239330 -0.411971 0.493847 0.240724 -0.411903 0.441350 0.238206 -0.407204
0.432153 0.238486 -0.408309 0.421815 0.247525 -0.166980 0.447813 0.265372 -0.364343 0.504050 0.247425 -0.190495 0.482087 0.266072 -0.371242 0.565270 0.326411 -0.205699 0.464092 0.250928 -0.451435 0.487042 0.239804 -0.413952 0.450879 0.238119 -0.408543 0.478153 0.239173 -0.413979 0.493847 0.240559 -0.413902 0.441347 0.238137 -0.408448
0.432152 0.238479 -0.404014 0.421795 0.247510 -0.162931 0.447843 0.265239 -0.360461 0.504084 0.247314 -0.187063 0.482129 0.265954 -0.367758 0.565295 0.326353 -0.204650 0.464119 0.250813 -0.447676 0.487070 0.239659 -0.409980 0.450887 0.238066 -0.404242 0.478176 0.239044 -0.410003 0.493856 0.240411 -0.409933 0.441348 0.238108 -0.404149
0.432116 0.238384 -0.401053 0.421786 0.247388 -0.160634 0.447825 0.265119 -0.357727 0.504124 0.247077 -0.185256 0.482132 0.265864 -0.364831 0.565577 0.326303 -0.201138 0.464086 0.250688 -0.444618 0.487074 0.239377 -0.406925 0.450842 0.237902 -0.401277 0.478162 0.238783 -0.406948 0.493855 0.240134 -0.406878 0.441319 0.237976 -0.401185
0.431999 0.238365 -0.417883 0.421700 0.247369 -0.171051 0.447676 0.265099 -0.372399 0.504108 0.247024 -0.202898 0.482113 0.265864 -0.381685 0.565919 0.326101 -0.219176 0.463959 0.250677 -0.461883 0.487069 0.239355 -0.425012 0.450685 0.237869 -0.418156 0.478098 0.238759 -0.425031 0.493851 0.240111 -0.424980 0.441198 0.237948 -0.418035
0.430941 0.238423 -0.393389 0.421315 0.247539 -0.155041 0.446370 0.265165 -0.349993 0.503957 0.247113 -0.187668 0.481690 0.265992 -0.359435 0.565932 0.326178 -0.189152 0.462670 0.250749 -0.435846 0.486655 0.239407 -0.400682 0.449565 0.237906 -0.393619 0.477321 0.238806 -0.400726 0.493614 0.240153 -0.400615 0.440216 0.238007 -0.393514
0.430919 0.239085 -0.404462 0.421263 0.248510 -0.159584 0.446313 0.265616 -0.360695 0.504007 0.247691 -0.195011 0.481690 0.266508 -0.371163 0.566047 0.326776 -0.205019 0.462574 0.251277 -0.448961 0.486616 0.239882 -0.412512 0.449524 0.238515 -0.404724 0.477237 0.239286 -0.412547 0.493591 0.240583 -0.412464 0.440177 0.238684 -0.404605
0.430920 0.241219 -0.417672 0.421199 0.250546 -0.168031 0.446275 0.267331 -0.374293 0.504164 0.249484 -0.195040 0.481698 0.268118 -0.381615 0.566257 0.328605 -0.205148 0.462524 0.253036 -0.463798 0.486633 0.241590 -0.423389 0.449535 0.240641 -0.417962 0.477245 0.241060 -0.423422 0.493606 0.242206 -0.423352 0.440177 0.240867 -0.417828
0.430840 0.245857 -0.428394 0.421159 0.254649 -0.171754 0.446261 0.270412 -0.385339 0.504187 0.253496 -0.197900 0.481704 0.271098 -0.392800 0.566329 0.332384 -0.216281 0.462320 0.256635 -0.477002 0.486506 0.245125 -0.434081 0.449471 0.244482 -0.428714 0.477134 0.244560 -0.434103 0.493592 0.245816 -0.434069 0.440063 0.245120 -0.428575
0.430697 0.250934 -0.431837 0.420960 0.260019 -0.170486 0.446211 0.275262 -0.391991 0.504180 0.259091 -0.196454 0.481703 0.276262 -0.399433 0.566331 0.339056 -0.220908 0.462095 0.261539 -0.485081 0.486174 0.250381 -0.437229 0.449240 0.249510 -0.432150 0.476869 0.249651 -0.437271 0.493465 0.251131 -0.437181 0.439709 0.250205 -0.432034
0.430701 0.255587 -0.428710 0.420949 0.264790 -0.168232 0.446314 0.279813 -0.386541 0.504126 0.263106 -0.184688 0.481815 0.280792 -0.395295 0.566089 0.343235 -0.213726 0.462207 0.266245 -0.478067 0.486173 0.254836 -0.436912 0.449265 0.254191 -0.428988 0.476923 0.254162 -0.436912 0.493463 0.255485 -0.436878 0.439700 0.254851 -0.428871
0.430503 0.258866 -0.413198 0.420880 0.268094 -0.158279 0.446304 0.282669 -0.375460 0.504031 0.265852 -0.168969 0.481817 0.283596 -0.379940 0.566091 0.345613 -0.189340 0.462124 0.268779 -0.464877 0.486029 0.257548 -0.417158 0.449081 0.256968 -0.413489 0.476841 0.256840 -0.417208 0.493412 0.258236 -0.417093 0.439345 0.257928 -0.413392
0.430384 0.262491 -0.411413 0.420870 0.271552 -0.154488 0.446236 0.286417 -0.374943 0.504057 0.269442 -0.165814 0.481815 0.287234 -0.378432 0.565963 0.349163 -0.189189 0.461959 0.272367 -0.464584 0.485998 0.260838 -0.414507 0.448981 0.260493 -0.411701 0.476829 0.260222 -0.414563 0.493410 0.261499 -0.414442 0.439126 0.261528 -0.411620
0.430420 0.265926 -0.410489 0.420907 0.274771 -0.152659 0.446252 0.290370 -0.374800 0.504124 0.273517 -0.162155 0.481865 0.291281 -0.377200 0.565956 0.352842 -0.189019 0.461964 0.276475 -0.464009 0.486029 0.264674 -0.412649 0.449052 0.264090 -0.410760 0.476930 0.264069 -0.412697 0.493479 0.265356 -0.412600 0.439154 0.264999 -0.410694
0.430520 0.269588 -0.412635 0.421071 0.278277 -0.153859 0.446261 0.294383 -0.376287 0.504182 0.278010 -0.163430 0.481920 0.295516 -0.378197 0.565348 0.356744 -0.189602 0.462015 0.280823 -0.466237 0.486151 0.269019 -0.413901 0.449205 0.268013 -0.412891 0.477154 0.268352 -0.413947 0.493650 0.269704 -0.413860 0.439249 0.268758 -0.412831
0.430636 0.273644 -0.397620 0.421160 0.282407 -0.145412 0.446245 0.298754 -0.362471 0.504280 0.282119 -0.147907 0.481962 0.299866 -0.362635 0.564838 0.359637 -0.170231 0.462076 0.285133 -0.450519 0.486236 0.273406 -0.397607 0.449363 0.272180 -0.397837 0.477323 0.272714 -0.397646 0.493767 0.274038 -0.397580 0.439377 0.272829 -0.397796
0.430570 0.278161 -0.398592 0.421134 0.287130 -0.145537 0.446178 0.304012 -0.362780 0.504321 0.286696 -0.150160 0.481990 0.304873 -0.363670 0.564591 0.362671 -0.173865 0.462082 0.289996 -0.450887 0.486239 0.278005 -0.399233 0.449346 0.276901 -0.398816 0.477330 0.277333 -0.399274 0.493786 0.278564 -0.399205 0.439285 0.277459 -0.398768
0.430540 0.282566 -0.398777 0.421129 0.291672 -0.144316 0.446183 0.308992 -0.362669 0.504344 0.290985 -0.150433 0.482101 0.309624 -0.364052 0.564551 0.366382 -0.176133 0.462097 0.294797 -0.451233 0.486240 0.282310 -0.399650 0.449315 0.281486 -0.398991 0.477333 0.281712 -0.399688 0.493812 0.282772 -0.399630 0.439215 0.281966 -0.398946
0.430523 0.286650 -0.408254 0.421169 0.295732 -0.152098 0.446193 0.313541 -0.371925 0.504352 0.294817 -0.153159 0.482193 0.314062 -0.372673 0.564431 0.369918 -0.185735 0.462096 0.299211 -0.461489 0.486231 0.286505 -0.408034 0.449272 0.285853 -0.408457 0.477324 0.285993 -0.408069 0.493811 0.286840 -0.408060 0.439167 0.286191 -0.408411
0.430494 0.291110 -0.411254 0.421207 0.300124 -0.155801 0.446238 0.317702 -0.374693 0.504335 0.298450 -0.154327 0.482239 0.317901 -0.375297 0.564297 0.373231 -0.190048 0.462091 0.303312 -0.464222 0.486155 0.290545 -0.410625 0.449201 0.290364 -0.411452 0.477269 0.290147 -0.410657 0.493742 0.290805 -0.410664 0.439091 0.290686 -0.411404
0.430153 0.294983 -0.414894 0.421082 0.303930 -0.155896 0.446151 0.321431 -0.376870 0.504336 0.302366 -0.156401 0.482217 0.321724 -0.378567 0.564289 0.375674 -0.193761 0.461806 0.306963 -0.468258 0.485969 0.294290 -0.414879 0.448690 0.294161 -0.415100 0.477033 0.293896 -0.414916 0.493650 0.294618 -0.414930 0.438496 0.294512 -0.415053
0.430163 0.299871 -0.421469 0.421150 0.308470 -0.159435 0.446197 0.326370 -0.383766 0.504329 0.306892 -0.158298 0.482216 0.326604 -0.384688 0.564164 0.379593 -0.198795 0.461820 0.312371 -0.475653 0.485968 0.299622 -0.420766 0.448698 0.299606 -0.421675 0.477049 0.299397 -0.420795 0.493637 0.299810 -0.420829 0.438516 0.299707 -0.421633
0.430426 0.304324 -0.424397 0.421371 0.313061 -0.165399 0.446523 0.330818 -0.387057 0.504326 0.311567 -0.159203 0.482285 0.331216 -0.386634 0.564164 0.383111 -0.198442 0.461993 0.316932 -0.477858 0.485993 0.304309 -0.422687 0.448928 0.304132 -0.424592 0.477157 0.304069 -0.422717 0.493645 0.304554 -0.422743 0.438870 0.304217 -0.424556
0.430570 0.309068 -0.424927 0.421383 0.317671 -0.166200 0.446650 0.335505 -0.386594 0.504336 0.316206 -0.162087 0.482328 0.336154 -0.386722 0.564358 0.386131 -0.196272 0.462111 0.321638 -0.477672 0.486003 0.309056 -0.423495 0.449096 0.308860 -0.425117 0.477219 0.308849 -0.423525 0.493648 0.309421 -0.423554 0.439085 0.308964 -0.425079
0.430465 0.313343 -0.423528 0.421335 0.321926 -0.158572 0.446364 0.339812 -0.384329 0.504356 0.320971 -0.161703 0.482281 0.340753 -0.385972 0.564624 0.390062 -0.190047 0.461956 0.325998 -0.477414 0.485967 0.313706 -0.422899 0.449017 0.313334 -0.423712 0.477187 0.313523 -0.422936 0.493561 0.314150 -0.422963 0.438974 0.313306 -0.423681
0.430451 0.317104 -0.422424 0.421342 0.325632 -0.153835 0.446234 0.343652 -0.383050 0.504347 0.325202 -0.161077 0.482254 0.344877 -0.385662 0.564712 0.393982 -0.189549 0.461842 0.330164 -0.476927 0.485934 0.317656 -0.422378 0.448986 0.317142 -0.422617 0.477167 0.317401 -0.422418 0.493508 0.318263 -0.422446 0.438939 0.317077 -0.422587
0.430379 0.321594 -0.404871 0.421138 0.330063 -0.139067 0.445916 0.348371 -0.365766 0.504341 0.329901 -0.143814 0.482196 0.349680 -0.367558 0.564668 0.398106 -0.160134 0.461824 0.334888 -0.459484 0.485937 0.322112 -0.404465 0.448976 0.321504 -0.405044 0.477176 0.321779 -0.404514 0.493488 0.322847 -0.404526 0.438894 0.321530 -0.405030
0.430193 0.327692 -0.405841 0.421021 0.335788 -0.140977 0.445674 0.353913 -0.366786 0.504353 0.334473 -0.145671 0.482187 0.354971 -0.368697 0.564923 0.402123 -0.165846 0.461793 0.340365 -0.460178 0.485913 0.327177 -0.405465 0.448850 0.326895 -0.406021 0.477151 0.326975 -0.405508 0.493390 0.327807 -0.405521 0.438730 0.327267 -0.406000
0.430191 0.332881 -0.406505 0.421015 0.340677 -0.142123 0.445682 0.358762 -0.367303 0.504351 0.338786 -0.146942 0.482193 0.359531 -0.369517 0.565171 0.405490 -0.166646 0.461805 0.345339 -0.460554 0.485904 0.332156 -0.406305 0.448848 0.331778 -0.406689 0.477149 0.331996 -0.406349 0.493322 0.332651 -0.406354 0.438729 0.332260 -0.406664
0.430029 0.338270 -0.405305 0.420753 0.345316 -0.142537 0.445568 0.365034 -0.364882 0.504353 0.343755 -0.148540 0.482157 0.365370 -0.368021 0.565170 0.410362 -0.164831 0.461727 0.350972 -0.458121 0.485890 0.337549 -0.405767 0.448642 0.337157 -0.405459 0.477118 0.337327 -0.405810 0.493297 0.337976 -0.405823 0.438462 0.337733 -0.405436
0.429872 0.343242 -0.415769 0.420566 0.349964 -0.153616 0.445387 0.370721 -0.373286 0.504360 0.349002 -0.170207 0.482129 0.371264 -0.378666 0.565261 0.414794 -0.177290 0.461537 0.356806 -0.467386 0.485861 0.343495 -0.418002 0.448381 0.342617 -0.415907 0.477071 0.343139 -0.418040 0.493266 0.343827 -0.418079 0.438185 0.342886 -0.415877
0.429757 0.349274 -0.404733 0.420245 0.355834 -0.146893 0.445301 0.377027 -0.360880 0.504229 0.354799 -0.162367 0.482068 0.377825 -0.365469 0.564926 0.419357 -0.165201 0.461491 0.363120 -0.454114 0.485852 0.349872 -0.406530 0.448262 0.349142 -0.404838 0.477054 0.349554 -0.406563 0.493201 0.350140 -0.406627 0.438036 0.349057 -0.404814
0.429746 0.354578 -0.402482 0.420037 0.360886 -0.147881 0.445297 0.382432 -0.358940 0.504234 0.359666 -0.158602 0.482066 0.383120 -0.361015 0.564714 0.423660 -0.156827 0.461596 0.368337 -0.450089 0.485997 0.355099 -0.402588 0.448300 0.354520 -0.402605 0.477284 0.354787 -0.402616 0.493284 0.355306 -0.402691 0.438034 0.354430 -0.402572
0.429566 0.358955 -0.422662 0.419765 0.365461 -0.168406 0.445288 0.386591 -0.376988 0.504240 0.363437 -0.187730 0.482036 0.386766 -0.382555 0.564763 0.426935 -0.182653 0.461524 0.372365 -0.469730 0.485993 0.358841 -0.425289 0.448044 0.358741 -0.422793 0.477256 0.358598 -0.425305 0.493282 0.358993 -0.425409 0.437738 0.358707 -0.422743
0.429021 0.364160 -0.421140 0.419236 0.370218 -0.166421 0.444922 0.391554 -0.376439 0.504102 0.368582 -0.183486 0.481493 0.392211 -0.381578 0.564634 0.431975 -0.183136 0.460959 0.377546 -0.469052 0.485754 0.364189 -0.423571 0.447167 0.364076 -0.421277 0.476760 0.363991 -0.423593 0.492990 0.364396 -0.423677 0.437017 0.363963 -0.421231
