lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe
127.9185845887623,17.240532813689057,158.2793406167272,18.248731349984173,-1.3530607339474137,-0.4462132325608268,18.248731349984173,-1.3530607339474137,-0.4462132325608268,145.3417895780817,-14.610413065003575,-169.78390122452666,33.61296517696445,7.4135818694916065,4.943374954637742,33.61296517696445,7.4135818694916065,4.943374954637742
145.23729072839055,18.357466139987384,167.03043829672126,19.751352413942413,-2.833528516146206,-1.0181392725459466,19.751352413942413,-2.833528516146206,-1.0181392725459466,151.407041752698,-15.464782333378778,-171.42456267968558,28.028833181076887,8.398127469973227,4.493843196739035,28.028833181076887,8.398127469973227,4.493843196739035
151.38361390106826,19.359509973544746,169.14811580523596,19.2954815883156,-4.883085671014001,-1.713240454943268,19.2954815883156,-4.883085671014001,-1.713240454943268,155.7747001771842,-16.78322304388163,-172.2719548011092,24.408201379142643,9.635618718594358,4.405564537355251,24.408201379142643,9.635618718594358,4.405564537355251
152.91290347168808,21.126135389610948,168.82141162772663,19.178442648409202,-5.791337046953498,-2.020364305495774,19.178442648409202,-5.791337046953498,-2.020364305495774,158.26435252283406,-18.982803078589978,-172.19122530048648,24.110480786109118,10.53744208090955,4.758865629650733,24.110480786109118,10.53744208090955,4.758865629650733
153.93517745143407,22.776239434548806,168.39429453922742,18.535872953244166,-6.851970150174351,-2.3071758686702286,18.535872953244166,-6.851970150174351,-2.3071758686702286,159.57495855791836,-20.532816634226904,-172.05985639273646,22.53505083513024,12.127474880745375,5.095105568427655,22.53505083513024,12.127474880745375,5.095105568427655
153.58546917091778,24.196932106556435,167.4176503766208,18.621209848197086,-9.51565096679896,-3.2326657407431925,18.621209848197086,-9.51565096679896,-3.2326657407431925,159.79990205439643,-22.10856682299694,-171.49921042432902,20.743784045069454,12.967412278867657,4.984303990581511,20.743784045069454,12.967412278867657,4.984303990581511
156.93294605821833,25.948790975254518,168.29213376870493,18.27832584258978,-10.995391033928415,-3.6719786251103668,18.27832584258978,-10.995391033928415,-3.6719786251103668,160.35262083230805,-22.985830167543234,-171.3885542440314,18.64176173929116,15.302774303540048,5.273785549963775,18.64176173929116,15.302774303540048,5.273785549963775
156.63195358615135,27.81380854614425,167.1593152411747,19.186792515683702,-12.027179525543717,-4.240016861302138,19.186792515683702,-12.027179525543717,-4.240016861302138,159.7129688797776,-24.168642280043258,-170.58120598209166,20.378494719190705,15.982666626437215,6.073168631059139,20.378494719190705,15.982666626437215,6.073168631059139
158.15933965515404,29.794209294838527,167.07533942211086,23.858441914239425,-11.974774427088875,-5.358904384873652,23.858441914239425,-11.974774427088875,-5.358904384873652,159.9190636592415,-25.05695011319031,-170.30122951157895,18.87405831458039,17.414631386570854,6.120535286818736,18.87405831458039,17.414631386570854,6.120535286818736
160.7728044906947,32.19600297968427,167.6145707353169,20.93712302033509,-10.429201668727991,-4.028280388566133,20.93712302033509,-10.429201668727991,-4.028280388566133,161.51146920004643,-26.496301868230265,-170.53664702534846,16.10957633339412,18.322997728565564,5.46346176488361,16.10957633339412,18.322997728565564,5.46346176488361
