0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v,4_x,4_y,4_z,4_v,5_x,5_y,5_z,5_v,6_x,6_y,6_z,6_v,7_x,7_y,7_z,7_v,8_x,8_y,8_z,8_v,9_x,9_y,9_z,9_v,10_x,10_y,10_z,10_v,11_x,11_y,11_z,11_v,12_x,12_y,12_z,12_v,13_x,13_y,13_z,13_v,14_x,14_y,14_z,14_v,15_x,15_y,15_z,15_v,16_x,16_y,16_z,16_v,17_x,17_y,17_z,17_v,18_x,18_y,18_z,18_v,19_x,19_y,19_z,19_v,20_x,20_y,20_z,20_v,21_x,21_y,21_z,21_v,22_x,22_y,22_z,22_v,23_x,23_y,23_z,23_v,24_x,24_y,24_z,24_v,25_x,25_y,25_z,25_v,26_x,26_y,26_z,26_v,27_x,27_y,27_z,27_v,28_x,28_y,28_z,28_v,29_x,29_y,29_z,29_v,30_x,30_y,30_z,30_v,31_x,31_y,31_z,31_v,32_x,32_y,32_z,32_v,r_knee_angle,l_knee_angle,frame
0.4687108099460602,0.13315019011497498,-0.5131180882453918,0.9999752044677734,0.47934287786483765,0.11107069998979568,-0.4886681139469147,0.9999494552612305,0.4850272536277771,0.1121663749217987,-0.4887318015098572,0.999944806098938,0.49028339982032776,0.1133260428905487,-0.48880666494369507,0.9999431371688843,0.46264395117759705,0.1073412224650383,-0.4915492534637451,0.9999521970748901,0.4567679464817047,0.10619333386421204,-0.491586297750473,0.9999455213546753,0.45153647661209106,0.10544264316558838,-0.4916103482246399,0.9999524354934692,0.4973461627960205,0.1221831738948822,-0.31387901306152344,0.999910831451416,0.4426148533821106,0.11234816908836365,-0.32625049352645874,0.999945878982544,0.47861963510513306,0.15381643176078796,-0.4443616271018982,0.9999866485595703,0.4572547972202301,0.15097659826278687,-0.4481741786003113,0.999988317489624,0.5355994701385498,0.25008758902549744,-0.19646885991096497,0.9999679327011108,0.3803693354129791,0.23350229859352112,-0.17507284879684448,0.999931812286377,0.5570326447486877,0.3852695822715759,-0.17509078979492188,0.9824112057685852,0.34096887707710266,0.37695759534835815,-0.11556242406368256,0.9814188480377197,0.5254112482070923,0.46617767214775085,-0.4072083830833435,0.9256877899169922,0.3826926052570343,0.4631093144416809,-0.29026466608047485,0.9373952746391296,0.5195271968841553,0.501861572265625,-0.47165971994400024,0.8834481835365295,0.38766950368881226,0.504670262336731,-0.3428689241409302,0.8883827924728394,0.5082728266716003,0.48866310715675354,-0.5068219900131226,0.8834823369979858,0.40296635031700134,0.49548912048339844,-0.3790515065193176,0.8886566758155823,0.5065470337867737,0.4772568345069885,-0.42464199662208557,0.8594568967819214,0.4042399525642395,0.47906774282455444,-0.3061499297618866,0.8617553114891052,0.48630279302597046,0.5194548964500427,-0.015903566032648087,0.9996753931045532,0.402508020401001,0.5158177018165588,0.01590828411281109,0.9993147850036621,0.4771919250488281,0.7342362999916077,-0.06500629335641861,0.9901527762413025,0.40859976410865784,0.721472442150116,0.06405196338891983,0.9806204438209534,0.4758533537387848,0.939719557762146,0.17735064029693604,0.9857079386711121,0.41824427247047424,0.8871361017227173,0.41092434525489807,0.9479384422302246,0.47116366028785706,0.9634519219398499,0.18914051353931427,0.7909274101257324,0.4280396103858948,0.9037166237831116,0.4362565577030182,0.7140406966209412,0.4763771593570709,1.004036784172058,-0.011467286385595798,0.9729727506637573,0.4019521176815033,0.9635912179946899,0.2716261148452759,0.9408020377159119,128.72401384543122,117.40117249205626,0
0.463859885931015,0.14030149579048157,-0.4302803874015808,0.9999735951423645,0.4732656478881836,0.11932536959648132,-0.41313260793685913,0.9999434947967529,0.4785543978214264,0.1201045885682106,-0.41313663125038147,0.9999387264251709,0.4833645224571228,0.12084705382585526,-0.41317105293273926,0.999936044216156,0.4568541646003723,0.1160932257771492,-0.41309332847595215,0.9999485611915588,0.45109039545059204,0.11492859572172165,-0.41313013434410095,0.9999421238899231,0.445774644613266,0.1141628548502922,-0.41313642263412476,0.999949038028717,0.48833799362182617,0.12827160954475403,-0.27811774611473083,0.9998969435691833,0.4370890259742737,0.12192311882972717,-0.2758575677871704,0.9999406933784485,0.4731493592262268,0.16220909357070923,-0.3758822977542877,0.9999840259552002,0.45163941383361816,0.15832598507404327,-0.3751632571220398,0.9999863505363464,0.532528281211853,0.25132718682289124,-0.1803431212902069,0.9999650716781616,0.3792094588279724,0.23693089187145233,-0.16200903058052063,0.9999324083328247,0.5538202524185181,0.38635873794555664,-0.1335202306509018,0.9818187952041626,0.3393107056617737,0.37852513790130615,-0.11133460700511932,0.981963038444519,0.522720217704773,0.4661465883255005,-0.2723110318183899,0.9232666492462158,0.37914735078811646,0.46347424387931824,-0.22837980091571808,0.9396337270736694,0.5150887370109558,0.501559317111969,-0.31562942266464233,0.8794357776641846,0.3838787078857422,0.5053166151046753,-0.26473361253738403,0.8917837738990784,0.5036331415176392,0.4886627495288849,-0.3410930037498474,0.8794382214546204,0.39916425943374634,0.4956479072570801,-0.28858429193496704,0.8920630216598511,0.5024438500404358,0.4773086607456207,-0.28391650319099426,0.8562119603157043,0.4007014334201813,0.4793072044849396,-0.23816601932048798,0.866644024848938,0.48668089509010315,0.5192359685897827,-0.01622225157916546,0.9996156692504883,0.4020164906978607,0.514967679977417,0.016217917203903198,0.9992740154266357,0.4771946370601654,0.722728967666626,-0.10200317203998566,0.9893345236778259,0.409731388092041,0.7215906977653503,0.028794806450605392,0.9784507155418396,0.4758443832397461,0.9296243190765381,0.07178198546171188,0.9841124415397644,0.41889992356300354,0.8800424337387085,0.27127522230148315,0.9456115961074829,0.47108277678489685,0.9487625956535339,0.07896927744150162,0.7862545847892761,0.42841988801956177,0.8991948962211609,0.2876148819923401,0.7134713530540466,0.47697290778160095,0.9862670302391052,-0.08368252217769623,0.9697990417480469,0.4023614823818207,0.9623845815658569,0.15197765827178955,0.9361779093742371,126.67957198247605,117.09979335664474,1
0.45991235971450806,0.14527562260627747,-0.45461732149124146,0.999973475933075,0.46827608346939087,0.12506330013275146,-0.43678927421569824,0.9999401569366455,0.4734562039375305,0.12559232115745544,-0.43678274750709534,0.999935507774353,0.4780392646789551,0.1260114312171936,-0.4368339478969574,0.9999322891235352,0.4523935317993164,0.12218813598155975,-0.4376583695411682,0.9999473690986633,0.44672179222106934,0.12101443111896515,-0.4376966059207916,0.9999415278434753,0.441521555185318,0.12026531249284744,-0.4376913905143738,0.9999480247497559,0.4820510745048523,0.13253025710582733,-0.2804270088672638,0.9998874068260193,0.4326924681663513,0.12846176326274872,-0.2918091416358948,0.9999383091926575,0.4687456488609314,0.16672128438949585,-0.39742156863212585,0.9999822974205017,0.44792795181274414,0.16291111707687378,-0.3981225788593292,0.9999850988388062,0.5288353562355042,0.2521328032016754,-0.1839054822921753,0.999963641166687,0.37680500745773315,0.24162793159484863,-0.18179285526275635,0.9999338388442993,0.5516769886016846,0.386692613363266,-0.12342493236064911,0.9817013144493103,0.33691421151161194,0.38212504982948303,-0.13110478222370148,0.9826318025588989,0.5223478674888611,0.4651591181755066,-0.2366780936717987,0.9223770499229431,0.3778873085975647,0.46445056796073914,-0.23646613955497742,0.941609263420105,0.5139976143836975,0.5001765489578247,-0.27504000067710876,0.8769713640213013,0.3830355107784271,0.5056769251823425,-0.27238327264785767,0.8943710923194885,0.5026622414588928,0.48779383301734924,-0.30361926555633545,0.8771026730537415,0.39801424741744995,0.49564898014068604,-0.29680973291397095,0.8945525288581848,0.5017169713973999,0.4766712188720703,-0.2489118129014969,0.8540263175964355,0.399288147687912,0.47936734557151794,-0.24634528160095215,0.870012640953064,0.4867421090602875,0.5179346799850464,-0.015830736607313156,0.9996029734611511,0.40223464369773865,0.5148617029190063,0.01580078899860382,0.9992755055427551,0.4775177538394928,0.7183250784873962,-0.1195218414068222,0.9892696142196655,0.4126266539096832,0.7234237194061279,0.035966549068689346,0.9777441620826721,0.4767702519893646,0.9312402009963989,-0.00032853547600097954,0.9842883944511414,0.42057448625564575,0.8801644444465637,0.2692711651325226,0.9469171762466431,0.47183758020401,0.9503968358039856,0.0003913832479156554,0.790549099445343,0.4296206533908844,0.9022879004478455,0.28325164318084717,0.7196221351623535,0.4792901873588562,0.9876030087471008,-0.17422828078269958,0.9701327085494995,0.4024551510810852,0.9624428153038025,0.14515450596809387,0.9370514750480652,129.44431466294517,123.37697730861385,2
0.4566953778266907,0.14709241688251495,-0.485541969537735,0.9999733567237854,0.464939683675766,0.12697705626487732,-0.46991413831710815,0.9999382495880127,0.47006505727767944,0.12751847505569458,-0.469845712184906,0.9999334812164307,0.47468605637550354,0.1279793679714203,-0.46989893913269043,0.9999300241470337,0.4493338167667389,0.12439490854740143,-0.470210462808609,0.9999467134475708,0.44387707114219666,0.12335594743490219,-0.4702743887901306,0.9999414682388306,0.4387608468532562,0.12272943556308746,-0.4702562391757965,0.9999479055404663,0.4792746901512146,0.13466104865074158,-0.32340651750564575,0.9998814463615417,0.4301730990409851,0.1311505287885666,-0.32686877250671387,0.9999372363090515,0.4659496247768402,0.1687912493944168,-0.4285376965999603,0.9999812245368958,0.44535771012306213,0.16512466967105865,-0.42850250005722046,0.9999842047691345,0.5269560813903809,0.25359538197517395,-0.1968124657869339,0.9999615550041199,0.37599506974220276,0.2432912439107895,-0.2087668925523758,0.99993497133255,0.5501350164413452,0.38701331615448,-0.1222662478685379,0.9812822937965393,0.3368222415447235,0.3837234079837799,-0.15195581316947937,0.9832935929298401,0.5210360288619995,0.4646517336368561,-0.24500973522663116,0.9201760292053223,0.3777865469455719,0.46468302607536316,-0.23947231471538544,0.9435132741928101,0.5120190978050232,0.4994230568408966,-0.28520697355270386,0.8720018863677979,0.3830983638763428,0.5057302117347717,-0.28984108567237854,0.8967705965042114,0.5010567903518677,0.4874309301376343,-0.3169727921485901,0.8722866773605347,0.3977286219596863,0.49561774730682373,-0.3213612139225006,0.8969419598579407,0.5004485845565796,0.4764271676540375,-0.25880271196365356,0.8492217659950256,0.39881089329719543,0.47937992215156555,-0.2568400204181671,0.8731474876403809,0.4864776134490967,0.5149818062782288,-0.012054160237312317,0.9995809197425842,0.40223225951194763,0.5122583508491516,0.011969070881605148,0.9992656111717224,0.4775075316429138,0.7164799571037292,-0.11310885846614838,0.9890214800834656,0.41352376341819763,0.7234248518943787,0.012593848630785942,0.9773169159889221,0.4766696095466614,0.9304936528205872,0.06478595733642578,0.983802855014801,0.42148661613464355,0.8797742128372192,0.27599582076072693,0.9470380544662476,0.47151073813438416,0.9486902952194214,0.07186172902584076,0.7909188270568848,0.43001118302345276,0.9006383419036865,0.29396945238113403,0.7206973433494568,0.4786600172519684,0.9865772724151611,-0.10866077989339828,0.9692561030387878,0.40355628728866577,0.9615437984466553,0.14634713530540466,0.9363989233970642,120.89414760271929,113.61860879425025,3
0.4533050060272217,0.15048865973949432,-0.5272077918052673,0.9999715685844421,0.46112146973609924,0.130571648478508,-0.5125467777252197,0.9999302625656128,0.46639928221702576,0.1310277283191681,-0.5124713182449341,0.9999250173568726,0.471111923456192,0.13138918578624725,-0.5125324726104736,0.9999213218688965,0.4457666277885437,0.12816503643989563,-0.5141062140464783,0.9999421834945679,0.4403536915779114,0.12726587057113647,-0.5141633152961731,0.9999375939369202,0.4354448914527893,0.12680651247501373,-0.5141351222991943,0.9999443292617798,0.4756745398044586,0.13716253638267517,-0.36669397354125977,0.9998635053634644,0.426633358001709,0.13497430086135864,-0.3722374737262726,0.9999310374259949,0.4623362123966217,0.17168188095092773,-0.46720558404922485,0.9999773502349854,0.442075252532959,0.1683977246284485,-0.4686881899833679,0.9999811053276062,0.5241295695304871,0.2535631060600281,-0.2248375117778778,0.9999569654464722,0.3736265301704407,0.24626249074935913,-0.24329717457294464,0.9999354481697083,0.5487712621688843,0.3859482407569885,-0.12617526948451996,0.9804703593254089,0.3363702893257141,0.3859243392944336,-0.17185434699058533,0.9838491082191467,0.520561933517456,0.4626154899597168,-0.22551199793815613,0.9155048131942749,0.3775264322757721,0.4654896855354309,-0.25110840797424316,0.9445440769195557,0.5110234022140503,0.4974888563156128,-0.25853586196899414,0.8631886839866638,0.3827444911003113,0.5063083171844482,-0.2942321300506592,0.8974819779396057,0.5004255771636963,0.4860328733921051,-0.29235661029815674,0.8638197779655457,0.3970794677734375,0.495638370513916,-0.3215591311454773,0.8976948261260986,0.5000684261322021,0.47479623556137085,-0.23929378390312195,0.8406893610954285,0.39803898334503174,0.4794940948486328,-0.26555705070495605,0.874309241771698,0.48638781905174255,0.5115128755569458,-0.00691632553935051,0.9995353817939758,0.4018571376800537,0.5097020268440247,0.006773604545742273,0.9992534518241882,0.47869449853897095,0.7124856114387512,-0.10416631400585175,0.9889129996299744,0.41564446687698364,0.7224029302597046,-0.005046807695180178,0.9776060581207275,0.47916340827941895,0.9286496639251709,0.05995867773890495,0.9839439988136292,0.4219225347042084,0.8800690174102783,0.21925079822540283,0.9491497874259949,0.4725484251976013,0.9479429721832275,0.06465654075145721,0.7940741181373596,0.43022316694259644,0.9018033146858215,0.2323940545320511,0.7261766791343689,0.4856289327144623,0.9841850399971008,-0.11347681283950806,0.9694288372993469,0.40413254499435425,0.9608569741249084,0.08050257712602615,0.9381005764007568,121.93975688686557,116.94867118122845,4
0.44683533906936646,0.15173624455928802,-0.6201284527778625,0.9999682903289795,0.45397430658340454,0.131514772772789,-0.6060221195220947,0.9999178647994995,0.45936378836631775,0.13180585205554962,-0.6059564352035522,0.9999127984046936,0.4643535614013672,0.13206253945827484,-0.6060284972190857,0.9999093413352966,0.4390649199485779,0.1299118995666504,-0.6051181554794312,0.9999326467514038,0.4342111647129059,0.12947146594524384,-0.6052005290985107,0.9999282956123352,0.4296303391456604,0.1294948309659958,-0.6051933765411377,0.9999352693557739,0.46972164511680603,0.13758979737758636,-0.44765257835388184,0.9998438358306885,0.42205530405044556,0.13789300620555878,-0.4413425028324127,0.9999151229858398,0.45618361234664917,0.17262139916419983,-0.5542925000190735,0.9999713897705078,0.4363943934440613,0.17039920389652252,-0.5526182055473328,0.9999746680259705,0.5212494134902954,0.25287097692489624,-0.28646236658096313,0.9999523758888245,0.37267667055130005,0.24783803522586823,-0.2840884327888489,0.9999343156814575,0.5474708676338196,0.38302162289619446,-0.17834803462028503,0.9808752536773682,0.3364488482475281,0.38683778047561646,-0.20106711983680725,0.9840306639671326,0.5197199583053589,0.4612279236316681,-0.26728516817092896,0.9162994623184204,0.3775469958782196,0.4655096232891083,-0.29712873697280884,0.9443551898002625,0.510272741317749,0.49633297324180603,-0.3192939758300781,0.8611683249473572,0.38276317715644836,0.5062868595123291,-0.33600595593452454,0.8961977958679199,0.4998546540737152,0.4848487079143524,-0.3418860137462616,0.8621125817298889,0.39681529998779297,0.4953175187110901,-0.3704802691936493,0.896516740322113,0.49951210618019104,0.47361817955970764,-0.2775236964225769,0.8382084965705872,0.39769911766052246,0.4793630540370941,-0.31177058815956116,0.8727846741676331,0.4853806495666504,0.5066050887107849,-0.007157464511692524,0.999444842338562,0.4013761878013611,0.5044732689857483,0.007020218763500452,0.9992318749427795,0.47907716035842896,0.7104254364967346,-0.0740247294306755,0.9886506199836731,0.4154512286186218,0.7174569368362427,-0.0008648748626001179,0.9782558679580688,0.4810906946659088,0.9237242341041565,0.0771184116601944,0.9842285513877869,0.4220336973667145,0.8841460347175598,0.17965170741081238,0.9522287845611572,0.47286123037338257,0.9440935254096985,0.0870867520570755,0.8008444905281067,0.4301964342594147,0.9080356359481812,0.18622131645679474,0.7371388673782349,0.48993396759033203,0.9797271490097046,-0.09664587676525116,0.9700711965560913,0.4042377471923828,0.960814356803894,0.004682284779846668,0.9410076141357422,130.60801705689443,126.47990933852877,5
0.4412001669406891,0.15418407320976257,-0.5773325562477112,0.9999628663063049,0.4478035867214203,0.1339794248342514,-0.5657555460929871,0.9998943209648132,0.45295876264572144,0.13399051129817963,-0.5656786561012268,0.9998888969421387,0.4582265019416809,0.13395577669143677,-0.5657451152801514,0.9998852610588074,0.4335830807685852,0.13314269483089447,-0.5645952224731445,0.9999175667762756,0.4292237162590027,0.132963165640831,-0.5646884441375732,0.9999147653579712,0.4247469902038574,0.13318274915218353,-0.5646687150001526,0.9999226331710815,0.46490707993507385,0.1382596492767334,-0.42353716492652893,0.999796450138092,0.41806045174598694,0.14037062227725983,-0.41518110036849976,0.9998914003372192,0.45114606618881226,0.17435911297798157,-0.5162955522537231,0.999957263469696,0.43202510476112366,0.17307732999324799,-0.5144139528274536,0.999962568283081,0.5188896656036377,0.25106945633888245,-0.2703189551830292,0.9999440908432007,0.37203776836395264,0.24880558252334595,-0.2705525755882263,0.9999343156814575,0.5471615791320801,0.37972936034202576,-0.17721539735794067,0.9808839559555054,0.3368593752384186,0.38722705841064453,-0.18878589570522308,0.9842982292175293,0.5188138484954834,0.4600447118282318,-0.23297402262687683,0.9139775037765503,0.37810036540031433,0.46544012427330017,-0.2739786207675934,0.9440236687660217,0.5088695287704468,0.4954974949359894,-0.2637673020362854,0.8545061349868774,0.38361769914627075,0.5058290362358093,-0.3002912700176239,0.894521951675415,0.4989417493343353,0.4838068187236786,-0.2970801293849945,0.8558089733123779,0.39712050557136536,0.4938060939311981,-0.3295125961303711,0.8948412537574768,0.4987317621707916,0.47258609533309937,-0.24533668160438538,0.8310905694961548,0.3978210687637329,0.47833672165870667,-0.28440043330192566,0.8707075119018555,0.48506489396095276,0.5009492635726929,-0.007362072821706533,0.9993717670440674,0.40137630701065063,0.5007838606834412,0.007205544505268335,0.9992150068283081,0.47956281900405884,0.7043018937110901,-0.09916572272777557,0.9879263639450073,0.416267454624176,0.7142991423606873,-0.018943820148706436,0.9780464172363281,0.48458656668663025,0.9234257340431213,-0.006877775304019451,0.9843445420265198,0.4222901463508606,0.8893049359321594,0.10657571256160736,0.9546735882759094,0.4744492471218109,0.94447922706604,-0.008554859086871147,0.8034474849700928,0.4303995668888092,0.9157052636146545,0.10818184912204742,0.7443627715110779,0.4951021671295166,0.980313241481781,-0.1923302561044693,0.9705113768577576,0.40420061349868774,0.9616853594779968,-0.05923386290669441,0.9432656764984131,137.358916590552,132.79521726692568,6
0.4331163763999939,0.15736190974712372,-0.508725643157959,0.9999611377716064,0.44095030426979065,0.13675405085086823,-0.5018656849861145,0.9998851418495178,0.44656118750572205,0.13634061813354492,-0.501765787601471,0.999879002571106,0.4520150125026703,0.13595318794250488,-0.5018126964569092,0.9998754262924194,0.42611217498779297,0.1368609517812729,-0.49824222922325134,0.9999121427536011,0.42183059453964233,0.13680465519428253,-0.4983184337615967,0.9999098181724548,0.41749149560928345,0.13696911931037903,-0.4982667863368988,0.99991774559021,0.46059972047805786,0.1388828605413437,-0.4035041928291321,0.9997748136520386,0.4137064814567566,0.1422959864139557,-0.364490270614624,0.9998812079429626,0.44441166520118713,0.17671401798725128,-0.45531541109085083,0.9999510645866394,0.4255523085594177,0.17604662477970123,-0.45025819540023804,0.9999575018882751,0.5166603326797485,0.24796967208385468,-0.234798401594162,0.999941349029541,0.370989590883255,0.2495129555463791,-0.2568114399909973,0.9999357461929321,0.5471764206886292,0.37353259325027466,-0.11728892475366592,0.981502890586853,0.3371985852718353,0.3870159685611725,-0.17832356691360474,0.9846813678741455,0.5181625485420227,0.45668840408325195,-0.17964743077754974,0.9169520735740662,0.37806040048599243,0.4630773663520813,-0.24557897448539734,0.9451111555099487,0.5086348056793213,0.49293455481529236,-0.20903997123241425,0.85725337266922,0.38363367319107056,0.5018671154975891,-0.2754097580909729,0.8957321047782898,0.49836546182632446,0.4812959134578705,-0.24222683906555176,0.8587541580200195,0.3971964120864868,0.4891764223575592,-0.301195353269577,0.8960269689559937,0.4980390667915344,0.4702039062976837,-0.19201266765594482,0.8342370390892029,0.39778220653533936,0.47428181767463684,-0.2549821734428406,0.8721002340316772,0.48451337218284607,0.49726662039756775,-0.003858738811686635,0.9993410706520081,0.4013834595680237,0.49801021814346313,0.0036743436940014362,0.9992190599441528,0.4826865792274475,0.693566083908081,-0.0981103926897049,0.9874011278152466,0.416191965341568,0.7027315497398376,-0.03308957442641258,0.9783776998519897,0.48671120405197144,0.9168904423713684,-0.009338552132248878,0.9844038486480713,0.4225757122039795,0.8896583914756775,0.07289733737707138,0.9571923613548279,0.4757407307624817,0.9399985671043396,-0.011279568076133728,0.8073633909225464,0.43057775497436523,0.9157413840293884,0.07340048998594284,0.7519160509109497,0.49850255250930786,0.9780358672142029,-0.18434229493141174,0.9707860946655273,0.4052043855190277,0.9616390466690063,-0.08671974390745163,0.945548951625824,140.250889033886,132.6542541776874,7
0.43071842193603516,0.1607234627008438,-0.5668061971664429,0.9999575614929199,0.4376762807369232,0.13953767716884613,-0.5547625422477722,0.9998738169670105,0.443096786737442,0.13880391418933868,-0.554716169834137,0.9998673796653748,0.44825997948646545,0.13810867071151733,-0.5548088550567627,0.9998647570610046,0.42317357659339905,0.1403593122959137,-0.5536395907402039,0.9999040961265564,0.4187512993812561,0.14041174948215485,-0.5537332892417908,0.9999013543128967,0.41430383920669556,0.14068417251110077,-0.5537182688713074,0.9999096393585205,0.4566234052181244,0.13975943624973297,-0.40843266248703003,0.9997595548629761,0.41036564111709595,0.1449878215789795,-0.39811477065086365,0.999866783618927,0.44171661138534546,0.17908933758735657,-0.5033767819404602,0.9999439120292664,0.42347708344459534,0.17936179041862488,-0.5013642311096191,0.9999502897262573,0.5146072506904602,0.24529412388801575,-0.24521894752979279,0.9999373555183411,0.37006932497024536,0.2516705095767975,-0.26060107350349426,0.9999339580535889,0.5474677085876465,0.36732161045074463,-0.1394084095954895,0.9824442267417908,0.33847877383232117,0.38702255487442017,-0.1961144059896469,0.984997570514679,0.5182257890701294,0.4515867233276367,-0.23010197281837463,0.9206887483596802,0.3785530924797058,0.4615848958492279,-0.29980868101119995,0.9458262324333191,0.5087930560112,0.48850977420806885,-0.2681136727333069,0.8607078790664673,0.38508957624435425,0.49892157316207886,-0.33869272470474243,0.8962228894233704,0.4983726441860199,0.4776145815849304,-0.2989198565483093,0.8623954057693481,0.397575318813324,0.4848480820655823,-0.3694556951522827,0.8965786695480347,0.49805402755737305,0.46660473942756653,-0.2436661720275879,0.8374748826026917,0.3978181779384613,0.47054556012153625,-0.3117249608039856,0.8720527291297913,0.48451557755470276,0.4981895685195923,-0.004075413104146719,0.9992225766181946,0.4018573760986328,0.49906736612319946,0.003945676144212484,0.9991729259490967,0.4871254861354828,0.6891186237335205,-0.10522464662790298,0.986379086971283,0.41634470224380493,0.700502336025238,-0.044771235436201096,0.9780296683311462,0.49019312858581543,0.9105523228645325,-0.0003946758806705475,0.9834713935852051,0.42300790548324585,0.8914076089859009,0.06343886256217957,0.9585819840431213,0.48050743341445923,0.9334506988525391,-0.0010038359323516488,0.809301495552063,0.43104976415634155,0.9165542721748352,0.06333853304386139,0.7564741969108582,0.5004451274871826,0.9701703786849976,-0.18556347489356995,0.9697271585464478,0.40575122833251953,0.9615066647529602,-0.11418136209249496,0.9459922313690186,136.8588279232421,126.75730016292724,8
0.4282824397087097,0.16413918137550354,-0.591995120048523,0.9999520778656006,0.43454036116600037,0.14256377518177032,-0.5792346596717834,0.9998601675033569,0.4398001730442047,0.14162090420722961,-0.5792103409767151,0.9998534321784973,0.44475045800209045,0.14070585370063782,-0.5793243646621704,0.9998530745506287,0.4204793870449066,0.14383509755134583,-0.5783578157424927,0.9998937845230103,0.41600093245506287,0.14391037821769714,-0.5784664154052734,0.9998894333839417,0.4115822911262512,0.14422743022441864,-0.5784734487533569,0.9998982548713684,0.4533873498439789,0.1412070244550705,-0.42333492636680603,0.9997464418411255,0.40801912546157837,0.14791837334632874,-0.4165186285972595,0.9998475909233093,0.43923673033714294,0.1815883368253708,-0.5257947444915771,0.9999343752861023,0.42153578996658325,0.18261359632015228,-0.5241953730583191,0.9999394416809082,0.5131020545959473,0.24419255554676056,-0.2558169960975647,0.999931275844574,0.3701150119304657,0.25434228777885437,-0.267516553401947,0.9999294877052307,0.5481863617897034,0.36478158831596375,-0.16122472286224365,0.9833550453186035,0.3419817388057709,0.3880346417427063,-0.20154476165771484,0.9846663475036621,0.5183773636817932,0.4485568404197693,-0.2620231509208679,0.9243738055229187,0.37948617339134216,0.46152666211128235,-0.31649675965309143,0.9440267086029053,0.5089451670646667,0.4853474497795105,-0.3022450804710388,0.86443692445755,0.38665252923965454,0.498185932636261,-0.35803091526031494,0.8924350738525391,0.4985155165195465,0.4746531844139099,-0.34174293279647827,0.8662652969360352,0.39823296666145325,0.48426586389541626,-0.39100319147109985,0.8929817080497742,0.49811965227127075,0.46407589316368103,-0.27735644578933716,0.8408871293067932,0.398113876581192,0.4700576663017273,-0.3298683762550354,0.8672100305557251,0.4852943420410156,0.49500277638435364,-0.003750241594389081,0.9990694522857666,0.40359726548194885,0.49841082096099854,0.0036804345436394215,0.9991202354431152,0.4932638108730316,0.6839998364448547,-0.1105085238814354,0.9847787022590637,0.41651877760887146,0.6945626735687256,-0.06282325088977814,0.9774149060249329,0.494596391916275,0.901671826839447,-0.0031493573915213346,0.9815179109573364,0.4233165681362152,0.8928581476211548,0.03513036295771599,0.9596801400184631,0.48539528250694275,0.9247063994407654,-0.0037203566171228886,0.808066725730896,0.4321528971195221,0.9174963235855103,0.0335836224257946,0.7601638436317444,0.5034939050674438,0.9578959345817566,-0.19145415723323822,0.9674566388130188,0.40607261657714844,0.961482048034668,-0.15096095204353333,0.9460224509239197,134.99969757658297,124.27316734301607,9
