0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v,4_x,4_y,4_z,4_v,5_x,5_y,5_z,5_v,6_x,6_y,6_z,6_v,7_x,7_y,7_z,7_v,8_x,8_y,8_z,8_v,9_x,9_y,9_z,9_v,10_x,10_y,10_z,10_v,11_x,11_y,11_z,11_v,12_x,12_y,12_z,12_v,13_x,13_y,13_z,13_v,14_x,14_y,14_z,14_v,15_x,15_y,15_z,15_v,16_x,16_y,16_z,16_v,17_x,17_y,17_z,17_v,18_x,18_y,18_z,18_v,19_x,19_y,19_z,19_v,20_x,20_y,20_z,20_v,21_x,21_y,21_z,21_v,22_x,22_y,22_z,22_v,23_x,23_y,23_z,23_v,24_x,24_y,24_z,24_v,25_x,25_y,25_z,25_v,26_x,26_y,26_z,26_v,27_x,27_y,27_z,27_v,28_x,28_y,28_z,28_v,29_x,29_y,29_z,29_v,30_x,30_y,30_z,30_v,31_x,31_y,31_z,31_v,32_x,32_y,32_z,32_v,r_knee_angle,l_knee_angle,r_knee_angle_x,r_knee_angle_y,r_knee_angle_z,l_knee_angle_x,l_knee_angle_y,l_knee_angle_z,r_hip_angle_x,r_hip_angle_y,r_hip_angle_z,l_hip_angle_x,l_hip_angle_y,l_hip_angle_z,r_ankle_angle_x,r_ankle_angle_y,r_ankle_angle_z,l_ankle_angle_x,l_ankle_angle_y,l_ankle_angle_z,frame
0.8026212453842163,0.7116509079933167,-0.12506553530693054,0.9899899959564209,0.806981086730957,0.7189516425132751,-0.150446817278862,0.9932208061218262,0.8091334104537964,0.7197888493537903,-0.1504426747560501,0.9920989274978638,0.8112996220588684,0.7205139994621277,-0.15055133402347565,0.9918276071548462,0.7998532056808472,0.7142576575279236,-0.1487598568201065,0.9918518662452698,0.7979347109794617,0.7120927572250366,-0.14876987040042877,0.9906526803970337,0.7959415912628174,0.7099396586418152,-0.14884287118911743,0.991270899772644,0.8188318014144897,0.71097731590271,-0.19685736298561096,0.9928261041641235,0.7947515845298767,0.6939037442207336,-0.19009099900722504,0.9952901601791382,0.8061751127243042,0.7032244205474854,-0.13173821568489075,0.9891332983970642,0.8004587888717651,0.6992623805999756,-0.1301080584526062,0.9886205792427063,0.8554919362068176,0.6731046438217163,-0.15146124362945557,0.9990459084510803,0.7629497051239014,0.6289222240447998,-0.148916095495224,0.9987906813621521,0.8816181421279907,0.5809666514396667,-0.02349226549267769,0.25170019268989563,0.7886552810668945,0.5440495610237122,-0.025968123227357864,0.324657678604126,0.8632173538208008,0.6169812679290771,0.10374428331851959,0.2062958925962448,0.798518180847168,0.5735301971435547,0.12812335789203644,0.09977744519710541,0.8642953038215637,0.6311333775520325,0.1136603131890297,0.2195771038532257,0.797623336315155,0.5781510472297668,0.1458158642053604,0.12362568825483322,0.850439190864563,0.6378454566001892,0.11751635372638702,0.22584933042526245,0.8050095438957214,0.5923916697502136,0.1346110850572586,0.11492401361465454,0.848376452922821,0.6308429837226868,0.1093042716383934,0.22247083485126495,0.8071311712265015,0.5919323563575745,0.12866638600826263,0.11599746346473694,0.8802559971809387,0.4926338791847229,-0.004518457688391209,0.9993558526039124,0.8287513852119446,0.468112051486969,0.004177144728600979,0.9990503191947937,0.913650631904602,0.3813292682170868,0.038280241191387177,0.416451632976532,0.8537589907646179,0.33264485001564026,0.09806311130523682,0.25357142090797424,0.9067309498786926,0.21051427721977234,0.11108102649450302,0.4502497613430023,0.8766542673110962,0.18282634019851685,0.16932383179664612,0.4001066982746124,0.8996351361274719,0.18638215959072113,0.1219496876001358,0.6405066251754761,0.8796461820602417,0.1624593436717987,0.17803505063056946,0.43366509675979614,0.9012286067008972,0.15998148918151855,0.11011483520269394,0.3688359260559082,0.8806543350219727,0.13955272734165192,0.14740560948848724,0.2286558896303177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60
0.8867920637130737,0.6419579386711121,-0.7542548775672913,0.966257631778717,0.8901932835578918,0.6055347323417664,-0.8086078763008118,0.9703054428100586,0.9012290835380554,0.602165937423706,-0.8084815740585327,0.967106819152832,0.9122398495674133,0.5993402600288391,-0.8092979192733765,0.9678228497505188,0.8664603233337402,0.6105520129203796,-0.8016126751899719,0.9719462394714355,0.8599252700805664,0.6111065745353699,-0.8019782900810242,0.9696710109710693,0.8532651662826538,0.611515998840332,-0.8030727505683899,0.9743884205818176,0.9547628164291382,0.5817722082138062,-0.7525580525398254,0.9772573709487915,0.8633617162704468,0.5981485247612,-0.7028903365135193,0.9838894605636597,0.8741517066955566,0.6251236200332642,-0.6929706931114197,0.9810329675674438,0.8385985493659973,0.6328433156013489,-0.681294322013855,0.9835424423217773,1.1214487552642822,0.6120812892913818,-0.6028844118118286,0.9805209636688232,0.8470094799995422,0.5649758577346802,-0.4985131323337555,0.997493326663971,1.0780324935913086,0.5842016935348511,-0.49317771196365356,0.2682497501373291,0.7188525199890137,0.5250221490859985,-0.5138750076293945,0.3574870526790619,1.020477056503296,0.4252450168132782,-0.17180079221725464,0.20415489375591278,0.7340438365936279,0.4547992944717407,-0.6366752982139587,0.13734488189220428,1.0048348903656006,0.40660524368286133,-0.16624408960342407,0.2117343246936798,0.7194958329200745,0.45842647552490234,-0.6649700999259949,0.15001724660396576,1.007535457611084,0.38701677322387695,-0.14422841370105743,0.2185748666524887,0.7418544292449951,0.4507479667663574,-0.6687748432159424,0.14311517775058746,1.0016279220581055,0.40023544430732727,-0.1579996943473816,0.21548134088516235,0.7563958168029785,0.4521496593952179,-0.6402202248573303,0.14258144795894623,1.073283076286316,1.3782256841659546,-0.09902893751859665,0.9168998003005981,0.8811088800430298,1.353515625,0.09836629778146744,0.931542158126831,1.0243867635726929,1.9430241584777832,0.284911572933197,0.3932605981826782,0.8256093263626099,1.9247409105300903,0.46134257316589355,0.2519092857837677,1.0017727613449097,2.523679256439209,1.015844464302063,0.410269170999527,0.8075711131095886,2.5457513332366943,1.0188242197036743,0.3738228380680084,1.003256916999817,2.5919103622436523,1.0743789672851562,0.579902708530426,0.8177902102470398,2.617642402648926,1.0630662441253662,0.3998349905014038,0.9672624468803406,2.692549467086792,0.7044186592102051,0.34057173132896423,0.7857115864753723,2.717010974884033,0.6132736802101135,0.21313461661338806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64
0.8871496915817261,0.516717791557312,-0.7692056894302368,0.9670423269271851,0.8933974504470825,0.47613105177879333,-0.8272082209587097,0.9714101552963257,0.9023094177246094,0.47726526856422424,-0.8268224000930786,0.9686399698257446,0.9122689962387085,0.47860100865364075,-0.8269535899162292,0.9694064259529114,0.8804020881652832,0.46824005246162415,-0.7907558083534241,0.9715872406959534,0.8792203664779663,0.4644290804862976,-0.7905429601669312,0.9686589241027832,0.8784548044204712,0.46044790744781494,-0.7905620336532593,0.9731428027153015,0.9473191499710083,0.48354774713516235,-0.9144120216369629,0.9759268760681152,0.8932784199714661,0.46403032541275024,-0.6596306562423706,0.9807648658752441,0.890343964099884,0.5458192825317383,-0.7629441022872925,0.9785299897193909,0.8762106895446777,0.5379774570465088,-0.6885205507278442,0.9796363115310669,0.9072238206863403,0.5817708373069763,-0.952714741230011,0.9787066578865051,0.8698350787162781,0.565428614616394,-0.44949474930763245,0.9900074005126953,0.8632575273513794,0.18984344601631165,-1.1645939350128174,0.33545026183128357,0.8230575323104858,0.20271331071853638,-0.4170364439487457,0.33663612604141235,0.8987157940864563,-0.17250391840934753,-1.2017276287078857,0.27113309502601624,0.8173918724060059,-0.14702452719211578,-0.6354502439498901,0.15900421142578125,0.8899933695793152,-0.2689576745033264,-1.3583980798721313,0.27744653820991516,0.8328970670700073,-0.23809117078781128,-0.6890770196914673,0.17821277678012848,0.9176987409591675,-0.2791016399860382,-1.3415950536727905,0.2838774621486664,0.8241631388664246,-0.24838414788246155,-0.7408583164215088,0.17346663773059845,0.9208515286445618,-0.24392169713974,-1.2072274684906006,0.27775779366493225,0.8164809942245483,-0.21726417541503906,-0.65354323387146,0.17153412103652954,0.9363366365432739,1.2390515804290771,-0.20905885100364685,0.8391354084014893,0.9424669146537781,1.216841220855713,0.20989768207073212,0.8512457609176636,0.8889457583427429,0.9240630269050598,0.1779678761959076,0.37584188580513,0.9177851676940918,0.9123262763023376,0.6396080255508423,0.22846315801143646,0.8377737998962402,0.9928951263427734,0.9870756268501282,0.3841312527656555,0.8447390794754028,0.9729691743850708,1.3976590633392334,0.33961454033851624,0.8303211331367493,1.043852686882019,1.052895188331604,0.5355189442634583,0.8388965725898743,1.00566828250885,1.4726120233535767,0.3637571930885315,0.8447429537773132,0.8388383388519287,0.865944504737854,0.3227553367614746,0.8117019534111023,0.8594300150871277,1.3856734037399292,0.19809913635253906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65
0.8883415460586548,0.4645678400993347,-0.6696659326553345,0.967366635799408,0.8933109045028687,0.4223499000072479,-0.7270585894584656,0.9716614484786987,0.8997719883918762,0.4226149022579193,-0.7265199422836304,0.9692949056625366,0.9049453735351562,0.4230736792087555,-0.7261755466461182,0.9699862599372864,0.8853920698165894,0.4163537621498108,-0.6884824633598328,0.9706916809082031,0.8868412971496582,0.41302427649497986,-0.6879892945289612,0.9676368236541748,0.8887519836425781,0.40950217843055725,-0.6876637935638428,0.9718814492225647,0.9182121157646179,0.43307527899742126,-0.8850817680358887,0.9741814136505127,0.9001891016960144,0.41781094670295715,-0.6397399306297302,0.9772498607635498,0.8957581520080566,0.4986080229282379,-0.6821771860122681,0.9761181473731995,0.893638014793396,0.49301671981811523,-0.6221680045127869,0.9762975573539734,0.8746118545532227,0.5659330487251282,-0.8135563135147095,0.9759781360626221,0.8803869485855103,0.5658795237541199,-0.4708976745605469,0.9844837784767151,0.8148323893547058,0.12238752841949463,-0.9292278289794922,0.3879992961883545,0.8253481984138489,0.1452983170747757,-0.4995850920677185,0.32135042548179626,0.8404853940010071,-0.21767465770244598,-0.9724539518356323,0.3217625617980957,0.7997773885726929,-0.2386254221200943,-0.6918410062789917,0.18069706857204437,0.8218681216239929,-0.31138142943382263,-1.0969607830047607,0.32827088236808777,0.8052668571472168,-0.3349120318889618,-0.7711949944496155,0.2061339020729065,0.8504522442817688,-0.31786850094795227,-1.0927611589431763,0.3340336084365845,0.8098225593566895,-0.3375627100467682,-0.8260834813117981,0.20360074937343597,0.8584704399108887,-0.2828191816806793,-0.9805644154548645,0.3244798481464386,0.8059848546981812,-0.30344897508621216,-0.7258292436599731,0.20088310539722443,0.8933286666870117,1.2093136310577393,-0.13330672681331635,0.7700173258781433,0.9435108304023743,1.2127002477645874,0.1347070336341858,0.7838181257247925,0.8397276997566223,0.8856722116470337,0.28204408288002014,0.34304848313331604,0.9446789026260376,0.8718258142471313,0.4933757781982422,0.2086464762687683,0.8103435635566711,0.928183376789093,1.0412089824676514,0.3513658046722412,0.8534634709358215,0.9028517007827759,1.2259151935577393,0.30964377522468567,0.7989645004272461,0.9751929044723511,1.1033234596252441,0.4869382381439209,0.8372019529342651,0.9330707788467407,1.2798128128051758,0.3318389356136322,0.8389369249343872,0.7755203247070312,1.010227918624878,0.29860952496528625,0.8576973676681519,0.773729681968689,1.152618646621704,0.18521195650100708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66
0.3754482567310333,0.48484671115875244,-0.22334153950214386,0.957940399646759,0.3809868097305298,0.5277928113937378,-0.21207718551158905,0.9643265604972839,0.37749922275543213,0.5280607342720032,-0.21226529777050018,0.9626843929290771,0.3739234209060669,0.5280039310455322,-0.21261301636695862,0.9633858799934387,0.39900046586990356,0.531028687953949,-0.25036418437957764,0.9639180898666382,0.4081166386604309,0.5332888960838318,-0.25075921416282654,0.9617649912834167,0.41721218824386597,0.5355310440063477,-0.25166985392570496,0.966456413269043,0.3948831558227539,0.5274962782859802,-0.04796745255589485,0.9713871479034424,0.45587125420570374,0.5338336825370789,-0.21310976147651672,0.9756504893302917,0.3819505572319031,0.45235690474510193,-0.1479596495628357,0.9744825959205627,0.40415462851524353,0.454833060503006,-0.1976969838142395,0.9759544730186462,0.3550342321395874,0.3344440758228302,0.04392417520284653,0.9777886867523193,0.578548014163971,0.41503551602363586,-0.16092556715011597,0.9856609106063843,0.3167726695537567,0.09081333130598068,-0.18235573172569275,0.42469361424446106,0.6942098140716553,0.3285413980484009,-0.43998581171035767,0.3840699791908264,0.3483412265777588,0.28961485624313354,-0.5434051156044006,0.36073049902915955,0.7441636919975281,0.5328587293624878,-0.7092099189758301,0.25815925002098083,0.35958167910575867,0.3234557509422302,-0.5885592103004456,0.34970295429229736,0.7717159390449524,0.6101469397544861,-0.7536607980728149,0.2743193805217743,0.35979795455932617,0.36812666058540344,-0.5508024096488953,0.35521063208580017,0.7506246566772461,0.6354404091835022,-0.7508940100669861,0.27182361483573914,0.3642549216747284,0.35149505734443665,-0.5371851921081543,0.3448527157306671,0.7429564595222473,0.6028514504432678,-0.7162584066390991,0.27057400345802307,0.4499049186706543,-0.167558953166008,0.04647097736597061,0.7343870401382446,0.6173946261405945,-0.12227245420217514,-0.04540165513753891,0.7686283588409424,0.49766072630882263,-0.5251919031143188,0.17759889364242554,0.31351712346076965,0.651382565498352,-0.48418915271759033,-0.0037880069576203823,0.1933114230632782,0.5818586945533752,-0.8490070104598999,0.4916446805000305,0.316436767578125,0.7294696569442749,-0.8153930306434631,0.2155100405216217,0.2793269455432892,0.5959144234657288,-0.8894067406654358,0.5122838020324707,0.4386369585990906,0.7503716945648193,-0.8594674468040466,0.22877004742622375,0.29949048161506653,0.5983235836029053,-0.9627583026885986,0.2911092936992645,0.26921042799949646,0.719344973564148,-0.9251578450202942,-0.052061498165130615,0.1670183539390564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90
0.49143892526626587,0.6730988621711731,-0.12010828405618668,0.9617377519607544,0.4803830087184906,0.7106091380119324,-0.12425509840250015,0.9675055742263794,0.47207576036453247,0.7117560505867004,-0.12458966672420502,0.9660517573356628,0.4637606739997864,0.7127401828765869,-0.12491456419229507,0.9667792320251465,0.50188809633255,0.7066106796264648,-0.10242338478565216,0.966998279094696,0.5092976093292236,0.7050771117210388,-0.10232852399349213,0.9649420380592346,0.5167592763900757,0.7035530209541321,-0.10296739637851715,0.969273567199707,0.449693500995636,0.6930608153343201,-0.047973401844501495,0.9740583896636963,0.523460865020752,0.6821449995040894,0.04987085983157158,0.9776560664176941,0.47429436445236206,0.6311506628990173,-0.08788195252418518,0.9768325090408325,0.5042908787727356,0.6262222528457642,-0.059220392256975174,0.9778916835784912,0.3512283265590668,0.47851645946502686,-0.0189383365213871,0.9799636602401733,0.6117182970046997,0.48884886503219604,0.1366567760705948,0.9868302941322327,0.30320650339126587,0.1721465289592743,-0.33510228991508484,0.47972050309181213,0.6989200115203857,0.30276861786842346,-0.10328376293182373,0.4414680302143097,0.36642026901245117,0.32336780428886414,-0.6629126071929932,0.42331117391586304,0.7435363531112671,0.5311400294303894,-0.525608479976654,0.33190253376960754,0.3939954340457916,0.3369312882423401,-0.7211980223655701,0.41093552112579346,0.7719019055366516,0.6130616068840027,-0.5853646993637085,0.3456451892852783,0.39929288625717163,0.41042259335517883,-0.6676852703094482,0.41571858525276184,0.7488800287246704,0.6404950022697449,-0.5671217441558838,0.34332039952278137,0.3991341292858124,0.40272602438926697,-0.6442586779594421,0.4061421751976013,0.7404181957244873,0.6101102232933044,-0.5342384576797485,0.34237077832221985,0.4445541501045227,-0.06484636664390564,-0.018827317282557487,0.7554572224617004,0.6181568503379822,-0.0518731027841568,0.020306522026658058,0.7885614633560181,0.46218863129615784,-0.4622773230075836,0.10764054208993912,0.2865254580974579,0.6266015768051147,-0.45156756043434143,0.09537222236394882,0.17810793220996857,0.4738842844963074,-0.8171195387840271,0.46538296341896057,0.2848331928253174,0.6515173316001892,-0.8114000558853149,0.3384109139442444,0.2514905035495758,0.46961236000061035,-0.8639253377914429,0.48833194375038147,0.39481016993522644,0.6558091640472412,-0.857532799243927,0.35598495602607727,0.2695935070514679,0.5034018754959106,-0.9352294206619263,0.21344780921936035,0.24233175814151764,0.6431878209114075,-0.9256716966629028,0.060440897941589355,0.1503785252571106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91
0.46650251746177673,0.86604905128479,-0.236007422208786,0.9650986790657043,0.4527587890625,0.9052873849868774,-0.2222917377948761,0.9700543284416199,0.4441719651222229,0.9253985285758972,-0.22265641391277313,0.9688451886177063,0.434053510427475,0.9288448095321655,-0.2230134904384613,0.9695777297019958,0.4904647469520569,0.932848334312439,-0.16273650527000427,0.9695578813552856,0.5033406019210815,0.934806227684021,-0.1613956242799759,0.9676446914672852,0.5116785764694214,0.9363313913345337,-0.16121435165405273,0.9715795516967773,0.42171111702919006,0.9091535806655884,-0.0875554159283638,0.9763520359992981,0.5233880281448364,0.9304838180541992,-0.02542082406580448,0.9791259765625,0.44996681809425354,0.8152971267700195,-0.1801569014787674,0.9789127707481384,0.4890955984592438,0.8170073628425598,-0.10734814405441284,0.9796481728553772,0.3294011652469635,0.6306228041648865,-0.0644887387752533,0.9819290637969971,0.6176651120185852,0.6485736966133118,0.10072646290063858,0.9879477024078369,0.304451048374176,0.3134319484233856,-0.3247874975204468,0.5296353101730347,0.6903021931648254,0.30679067969322205,-0.23022718727588654,0.49235934019088745,0.3656007647514343,0.36936062574386597,-0.6908290386199951,0.4780898094177246,0.7249870896339417,0.5309241414070129,-0.8724306225776672,0.39775440096855164,0.3983270823955536,0.35929033160209656,-0.7644070982933044,0.4623434245586395,0.7393672466278076,0.6020479202270508,-0.9704619646072388,0.40882351994514465,0.39993730187416077,0.42985183000564575,-0.7187062501907349,0.4667549729347229,0.7242661714553833,0.6421359181404114,-0.958408534526825,0.4066373407840729,0.39806222915649414,0.4283478856086731,-0.6754501461982727,0.4582359194755554,0.7172046303749084,0.6169315576553345,-0.8877809643745422,0.40604367852211,0.42636600136756897,0.04951876774430275,-0.03790042921900749,0.7729222774505615,0.6171056032180786,0.06585638225078583,0.03977943956851959,0.8038504719734192,0.4449027478694916,-0.3645678162574768,0.09992717951536179,0.2631034851074219,0.6259956359863281,-0.3566170334815979,0.1390802562236786,0.16369645297527313,0.4642137587070465,-0.7364580631256104,0.48891884088516235,0.25639307498931885,0.6495635509490967,-0.7329825162887573,0.4266989231109619,0.2264154553413391,0.45833054184913635,-0.7905563116073608,0.5153173804283142,0.35537442564964294,0.6532300710678101,-0.7863498330116272,0.4461514949798584,0.24268314242362976,0.5061004757881165,-0.8665909171104431,0.22750893235206604,0.21812701225280762,0.6453648805618286,-0.8686453104019165,0.13158908486366272,0.13538266718387604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92
0.4432187080383301,0.8757913708686829,-0.3593212962150574,0.9677406549453735,0.44178810715675354,0.9246639609336853,-0.3388407230377197,0.9721272587776184,0.44156473875045776,0.9262534379959106,-0.3392462432384491,0.9712231159210205,0.42223691940307617,0.9264642596244812,-0.3397206664085388,0.9718269109725952,0.4668838381767273,0.926568865776062,-0.3281460404396057,0.971538245677948,0.4776471257209778,0.9272158741950989,-0.3279117941856384,0.9698242545127869,0.48654890060424805,0.9278406500816345,-0.3285316526889801,0.9732027649879456,0.3967163562774658,0.9106199145317078,-0.15459361672401428,0.9784214496612549,0.5080747008323669,0.9129983186721802,-0.05681080371141434,0.9803866147994995,0.44437456130981445,0.8286575675010681,-0.2784770727157593,0.9807789921760559,0.46783924102783203,0.829479455947876,-0.262276828289032,0.9812602400779724,0.2869647443294525,0.6702553629875183,-0.1108274906873703,0.9836660623550415,0.6116510629653931,0.689581573009491,0.003962262999266386,0.9886876940727234,0.2372567355632782,0.31112346053123474,-0.4513973593711853,0.573948085308075,0.681296169757843,0.3080372214317322,-0.3566674590110779,0.5321640372276306,0.343445748090744,0.4953716993331909,-0.8428417444229126,0.5236936211585999,0.6937234401702881,0.5616220831871033,-0.9708124995231628,0.44981953501701355,0.393186092376709,0.5282819271087646,-0.912799060344696,0.5036010146141052,0.7017367482185364,0.6191486120223999,-1.0551539659500122,0.45558425784111023,0.38248658180236816,0.5995444059371948,-0.844377338886261,0.5079428553581238,0.6916353106498718,0.6626797318458557,-1.0280392169952393,0.4537402391433716,0.37996721267700195,0.5815488696098328,-0.8184174299240112,0.4977659583091736,0.6894316077232361,0.6343489289283752,-0.9772791862487793,0.4522181749343872,0.3846686780452728,0.07463790476322174,-0.04738059639930725,0.7859283089637756,0.5852553248405457,0.09486499428749084,0.048944126814603806,0.8144291043281555,0.4171445965766907,-0.3595643937587738,-0.22076895833015442,0.31254684925079346,0.616365373134613,-0.3418554663658142,-0.08104091882705688,0.20969410240650177,0.42413076758384705,-0.7072169780731201,0.30860012769699097,0.24839739501476288,0.610802173614502,-0.7314093708992004,0.2881396412849426,0.22595621645450592,0.4146324694156647,-0.7538820505142212,0.3492007851600647,0.3333040177822113,0.6015194058418274,-0.7788578271865845,0.32201898097991943,0.23331722617149353,0.46908146142959595,-0.8504313826560974,0.08040309697389603,0.2059502899646759,0.623222291469574,-0.8805097341537476,0.05301250144839287,0.13042600452899933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93
0.4375131130218506,-0.28966301679611206,0.3117740750312805,0.9707325100898743,0.4271969199180603,-0.33134979009628296,0.22468161582946777,0.974719226360321,0.42192310094833374,-0.33000630140304565,0.22446036338806152,0.9739259481430054,0.4165874123573303,-0.32842522859573364,0.22427895665168762,0.9744730591773987,0.44634881615638733,-0.33637458086013794,0.2396242618560791,0.9741198420524597,0.4522913992404938,-0.33885711431503296,0.23984447121620178,0.9725487232208252,0.4583684802055359,-0.3413791060447693,0.23933899402618408,0.9755088686943054,0.41115671396255493,-0.3031371831893921,-0.07406237721443176,0.980475664138794,0.47552719712257385,-0.322052538394928,-0.016131574288010597,0.9821287393569946,0.4343806803226471,-0.24989904463291168,0.21785561740398407,0.9825559258460999,0.4478777050971985,-0.25453633069992065,0.23560461401939392,0.9829323291778564,0.36086174845695496,-0.06581354141235352,-0.229623481631279,0.9852480888366699,0.5687366724014282,-0.12077534198760986,-0.13168634474277496,0.989749550819397,0.33026450872421265,0.24102303385734558,-0.262016624212265,0.6086505055427551,0.5976234078407288,0.24883495271205902,-0.32195788621902466,0.5709512233734131,0.3215152621269226,0.5688393712043762,-0.2385326325893402,0.547437310218811,0.6888556480407715,0.5778650641441345,-0.4111117422580719,0.490642249584198,0.3041142523288727,0.6578302979469299,-0.25020831823349,0.5219431519508362,0.7159090042114258,0.6632121205329895,-0.4057251811027527,0.49027496576309204,0.31967562437057495,0.6661061644554138,-0.2759498059749603,0.5258011221885681,0.7025051712989807,0.6632799506187439,-0.42117029428482056,0.48692572116851807,0.3409062922000885,0.644061267375946,-0.24707134068012238,0.5179185271263123,0.6850991249084473,0.643066942691803,-0.41787290573120117,0.4833310544490814,0.41925567388534546,0.5678183436393738,-0.055889833718538284,0.8067945241928101,0.5689531564712524,0.5754150152206421,0.057297758758068085,0.8320351839065552,0.5076340436935425,1.0329140424728394,0.04929928854107857,0.3616122901439667,0.5070329308509827,1.0363255739212036,0.12908485531806946,0.26053857803344727,0.5081424713134766,1.4554791450500488,0.2253369390964508,0.26662665605545044,0.545111894607544,1.470245361328125,0.15292805433273315,0.24620141088962555,0.5133962035179138,1.525614619255066,0.22844696044921875,0.347591370344162,0.5470490455627441,1.5435678958892822,0.1560257524251938,0.26828378438949585,0.48898428678512573,1.557311773300171,0.10251905024051666,0.20844465494155884,0.5400652885437012,1.5808374881744385,0.009233441203832626,0.13791345059871674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,148
0.43630582094192505,-0.2877363860607147,0.022491738200187683,0.9728714823722839,0.4231220781803131,-0.32386672496795654,-0.06172732263803482,0.9764349460601807,0.416607528924942,-0.29263174533843994,-0.06188215687870979,0.975818932056427,0.4120347499847412,-0.2905774712562561,-0.06217057630419731,0.9762759208679199,0.4469303488731384,-0.3285122513771057,-0.0430125892162323,0.9756277203559875,0.45356982946395874,-0.327873170375824,-0.0429946705698967,0.9742488265037537,0.45965805649757385,-0.32728928327560425,-0.0433989092707634,0.9766941666603088,0.4078104496002197,-0.26126399636268616,-0.3235025405883789,0.9820049405097961,0.4816296100616455,-0.3086808919906616,-0.2496509850025177,0.9832329750061035,0.43025127053260803,-0.21654094755649567,-0.057565003633499146,0.9839645624160767,0.44186902046203613,-0.2220989614725113,-0.034536466002464294,0.9841576218605042,0.3638586699962616,-0.027120957151055336,-0.3790341019630432,0.9865385293960571,0.5660877227783203,-0.04121502861380577,-0.29232561588287354,0.9906606674194336,0.32961246371269226,0.24631646275520325,-0.3295309543609619,0.6296316385269165,0.6198861598968506,0.2697769105434418,-0.34405624866485596,0.6061509251594543,0.3133358657360077,0.5604143738746643,-0.21775703132152557,0.5596359372138977,0.6913492679595947,0.5743818283081055,-0.3412069082260132,0.5290459990501404,0.29257136583328247,0.6537324786186218,-0.22350363433361053,0.5286844968795776,0.716655969619751,0.6558337807655334,-0.33626729249954224,0.5243279337882996,0.3127729892730713,0.6589674353599548,-0.2456330806016922,0.5322064757347107,0.7013693451881409,0.6583088636398315,-0.35273775458335876,0.5197461843490601,0.33653825521469116,0.6338991522789001,-0.22275498509407043,0.5246629118919373,0.6842047572135925,0.6361596584320068,-0.34749239683151245,0.514171838760376,0.4233394265174866,0.5641308426856995,-0.050638116896152496,0.8252571821212769,0.56842041015625,0.5704064965248108,0.05174252390861511,0.8477315902709961,0.4919127821922302,1.0134210586547852,0.08802350610494614,0.4051001965999603,0.5185374617576599,0.9804759621620178,0.1746291220188141,0.30935847759246826,0.48736611008644104,1.3670451641082764,0.33734655380249023,0.2947107255458832,0.5494223833084106,1.3916447162628174,0.2933940589427948,0.26825013756752014,0.49184975028038025,1.41964852809906,0.3498540222644806,0.36168456077575684,0.5533674955368042,1.4397732019424438,0.3040039539337158,0.29049721360206604,0.4656517505645752,1.4702996015548706,0.2216976135969162,0.22043971717357635,0.5526759624481201,1.5165479183197021,0.15032032132148743,0.1475190669298172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,149
